match_id,innings,team,opponent,ball,batsman,non_striker,bowler,scored_runs,extras,total,extra_type,wicket,wicket_type,player_out,fielders,winner
1075505,1st innings,South Africa,Bangladesh,0.1,HM Amla,Q de Kock,Mashrafe Mortaza,1,0,1,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,0.2,Q de Kock,HM Amla,Mashrafe Mortaza,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,0.3,Q de Kock,HM Amla,Mashrafe Mortaza,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,0.4,Q de Kock,HM Amla,Mashrafe Mortaza,1,0,1,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,0.5,HM Amla,Q de Kock,Mashrafe Mortaza,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,0.6,HM Amla,Q de Kock,Mashrafe Mortaza,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,1.1,Q de Kock,HM Amla,Taskin Ahmed,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,1.2,Q de Kock,HM Amla,Taskin Ahmed,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,1.3,Q de Kock,HM Amla,Taskin Ahmed,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,1.4,Q de Kock,HM Amla,Taskin Ahmed,1,0,1,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,1.5,HM Amla,Q de Kock,Taskin Ahmed,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,1.6,HM Amla,Q de Kock,Taskin Ahmed,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,2.1,Q de Kock,HM Amla,Mashrafe Mortaza,1,0,1,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,2.2,HM Amla,Q de Kock,Mashrafe Mortaza,4,0,4,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,2.3,HM Amla,Q de Kock,Mashrafe Mortaza,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,2.4,HM Amla,Q de Kock,Mashrafe Mortaza,2,0,2,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,2.5,HM Amla,Q de Kock,Mashrafe Mortaza,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,2.6,HM Amla,Q de Kock,Mashrafe Mortaza,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,3.1,Q de Kock,HM Amla,Taskin Ahmed,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,3.2,Q de Kock,HM Amla,Taskin Ahmed,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,3.3,Q de Kock,HM Amla,Taskin Ahmed,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,3.4,Q de Kock,HM Amla,Taskin Ahmed,4,0,4,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,3.5,Q de Kock,HM Amla,Taskin Ahmed,1,0,1,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,3.6,HM Amla,Q de Kock,Taskin Ahmed,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,4.1,Q de Kock,HM Amla,Mashrafe Mortaza,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,4.2,Q de Kock,HM Amla,Mashrafe Mortaza,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,4.3,Q de Kock,HM Amla,Mashrafe Mortaza,2,0,2,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,4.4,Q de Kock,HM Amla,Mashrafe Mortaza,1,0,1,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,4.5,HM Amla,Q de Kock,Mashrafe Mortaza,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,4.6,HM Amla,Q de Kock,Mashrafe Mortaza,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,5.1,Q de Kock,HM Amla,Taskin Ahmed,1,0,1,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,5.2,HM Amla,Q de Kock,Taskin Ahmed,1,0,1,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,5.3,Q de Kock,HM Amla,Taskin Ahmed,0,1,1,wides,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,5.4,Q de Kock,HM Amla,Taskin Ahmed,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,5.5,Q de Kock,HM Amla,Taskin Ahmed,1,0,1,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,5.6,HM Amla,Q de Kock,Taskin Ahmed,1,0,1,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,5.7,Q de Kock,HM Amla,Taskin Ahmed,1,0,1,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,6.1,Q de Kock,HM Amla,Mashrafe Mortaza,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,6.2,Q de Kock,HM Amla,Mashrafe Mortaza,1,0,1,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,6.3,HM Amla,Q de Kock,Mashrafe Mortaza,1,0,1,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,6.4,Q de Kock,HM Amla,Mashrafe Mortaza,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,6.5,Q de Kock,HM Amla,Mashrafe Mortaza,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,6.6,Q de Kock,HM Amla,Mashrafe Mortaza,2,0,2,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,7.1,HM Amla,Q de Kock,Taskin Ahmed,4,0,4,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,7.2,HM Amla,Q de Kock,Taskin Ahmed,2,0,2,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,7.3,HM Amla,Q de Kock,Taskin Ahmed,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,7.4,HM Amla,Q de Kock,Taskin Ahmed,1,0,1,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,7.5,Q de Kock,HM Amla,Taskin Ahmed,2,0,2,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,7.6,Q de Kock,HM Amla,Taskin Ahmed,0,1,1,wides,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,7.7,Q de Kock,HM Amla,Taskin Ahmed,0,0,0,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,8.1,HM Amla,Q de Kock,Shakib Al Hasan,0,1,1,wides,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,8.2,HM Amla,Q de Kock,Shakib Al Hasan,1,0,1,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,8.3,Q de Kock,HM Amla,Shakib Al Hasan,1,0,1,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,8.4,HM Amla,Q de Kock,Shakib Al Hasan,1,0,1,NA,0,NA,NA,NA,1
1075505,1st innings,South Africa,Bangladesh,8.5,Q de Kock,HM Amla,Shakib Al Hasan,0,0,0,NA,0,NA,NA,NA,1
