match_id,innings,team,opponent,ball,batsman,non_striker,bowler,scored_runs,extras,total,extra_type,wicket,wicket_type,player_out,fielders,winner
656413,1st innings,United Arab Emirates,Zimbabwe,0.1,Amjad Ali,AR Berenger,T Panyangara,0,0,0,NA,0,NA,NA,NA,0
656413,1st innings,United Arab Emirates,Zimbabwe,0.2,Amjad Ali,AR Berenger,T Panyangara,0,0,0,NA,0,NA,NA,NA,0
656413,1st innings,United Arab Emirates,Zimbabwe,0.3,Amjad Ali,AR Berenger,T Panyangara,0,0,0,NA,0,NA,NA,NA,0
656413,1st innings,United Arab Emirates,Zimbabwe,0.4,Amjad Ali,AR Berenger,T Panyangara,2,0,2,NA,0,NA,NA,NA,0
656413,1st innings,United Arab Emirates,Zimbabwe,0.5,Amjad Ali,AR Berenger,T Panyangara,0,0,0,NA,0,NA,NA,NA,0
656413,1st innings,United Arab Emirates,Zimbabwe,0.6,Amjad Ali,AR Berenger,T Panyangara,0,0,0,NA,0,NA,NA,NA,0
656413,1st innings,United Arab Emirates,Zimbabwe,1.1,AR Berenger,Amjad Ali,TL Chatara,2,0,2,NA,0,NA,NA,NA,0
656413,1st innings,United Arab Emirates,Zimbabwe,1.2,AR Berenger,Amjad Ali,TL Chatara,0,0,0,NA,0,NA,NA,NA,0
656413,1st innings,United Arab Emirates,Zimbabwe,1.3,AR Berenger,Amjad Ali,TL Chatara,0,0,0,NA,0,NA,NA,NA,0
656413,1st innings,United Arab Emirates,Zimbabwe,1.4,AR Berenger,Amjad Ali,TL Chatara,0,0,0,NA,0,NA,NA,NA,0
656413,1st innings,United Arab Emirates,Zimbabwe,1.5,AR Berenger,Amjad Ali,TL Chatara,0,0,0,NA,0,NA,NA,NA,0
656413,1st innings,United Arab Emirates,Zimbabwe,1.6,AR Berenger,Amjad Ali,TL Chatara,0,0,0,NA,0,NA,NA,NA,0
656413,1st innings,United Arab Emirates,Zimbabwe,2.1,Amjad Ali,AR Berenger,T Panyangara,0,0,0,NA,0,NA,NA,NA,0
656413,1st innings,United Arab Emirates,Zimbabwe,2.2,Amjad Ali,AR Berenger,T Panyangara,0,0,0,NA,0,NA,NA,NA,0
656413,1st innings,United Arab Emirates,Zimbabwe,2.3,Amjad Ali,AR Berenger,T Panyangara,1,0,1,NA,0,NA,NA,NA,0
656413,1st innings,United Arab Emirates,Zimbabwe,2.4,AR Berenger,Amjad Ali,T Panyangara,0,0,0,NA,0,NA,NA,NA,0
656413,1st innings,United Arab Emirates,Zimbabwe,2.5,AR Berenger,Amjad Ali,T Panyangara,4,0,4,NA,0,NA,NA,NA,0
656413,1st innings,United Arab Emirates,Zimbabwe,2.6,AR Berenger,Amjad Ali,T Panyangara,1,0,1,NA,0,NA,NA,NA,0
656413,1st innings,United Arab Emirates,Zimbabwe,3.1,AR Berenger,Amjad Ali,TL Chatara,0,0,0,NA,0,NA,NA,NA,0
