match_id,innings,team,opponent,ball,batsman,non_striker,bowler,scored_runs,extras,total,extra_type,wicket,wicket_type,player_out,fielders,winner
433585,1st innings,England,Bangladesh,0.1,AJ Strauss,MJ Prior,Shafiul Islam,0,1,1,wides,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,0.2,AJ Strauss,MJ Prior,Shafiul Islam,1,0,1,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,0.3,MJ Prior,AJ Strauss,Shafiul Islam,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,0.4,MJ Prior,AJ Strauss,Shafiul Islam,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,0.5,MJ Prior,AJ Strauss,Shafiul Islam,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,0.6,MJ Prior,AJ Strauss,Shafiul Islam,1,0,1,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,0.7,AJ Strauss,MJ Prior,Shafiul Islam,1,0,1,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,1.1,AJ Strauss,MJ Prior,Rubel Hossain,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,1.2,AJ Strauss,MJ Prior,Rubel Hossain,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,1.3,AJ Strauss,MJ Prior,Rubel Hossain,2,0,2,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,1.4,AJ Strauss,MJ Prior,Rubel Hossain,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,1.5,AJ Strauss,MJ Prior,Rubel Hossain,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,1.6,AJ Strauss,MJ Prior,Rubel Hossain,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,2.1,MJ Prior,AJ Strauss,Shafiul Islam,1,0,1,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,2.2,AJ Strauss,MJ Prior,Shafiul Islam,1,0,1,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,2.3,MJ Prior,AJ Strauss,Shafiul Islam,4,0,4,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,2.4,MJ Prior,AJ Strauss,Shafiul Islam,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,2.5,MJ Prior,AJ Strauss,Shafiul Islam,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,2.6,MJ Prior,AJ Strauss,Shafiul Islam,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,3.1,AJ Strauss,MJ Prior,Rubel Hossain,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,3.2,AJ Strauss,MJ Prior,Rubel Hossain,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,3.3,AJ Strauss,MJ Prior,Rubel Hossain,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,3.4,AJ Strauss,MJ Prior,Rubel Hossain,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,3.5,AJ Strauss,MJ Prior,Rubel Hossain,1,0,1,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,3.6,MJ Prior,AJ Strauss,Rubel Hossain,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,4.1,AJ Strauss,MJ Prior,Shafiul Islam,1,0,1,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,4.2,MJ Prior,AJ Strauss,Shafiul Islam,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,4.3,MJ Prior,AJ Strauss,Shafiul Islam,2,0,2,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,4.4,MJ Prior,AJ Strauss,Shafiul Islam,4,0,4,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,4.5,MJ Prior,AJ Strauss,Shafiul Islam,1,0,1,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,4.6,AJ Strauss,MJ Prior,Shafiul Islam,4,0,4,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,5.1,MJ Prior,AJ Strauss,Rubel Hossain,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,5.2,MJ Prior,AJ Strauss,Rubel Hossain,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,5.3,MJ Prior,AJ Strauss,Rubel Hossain,2,0,2,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,5.4,MJ Prior,AJ Strauss,Rubel Hossain,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,5.5,MJ Prior,AJ Strauss,Rubel Hossain,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,5.6,MJ Prior,AJ Strauss,Rubel Hossain,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,6.1,AJ Strauss,MJ Prior,Naeem Islam,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,6.2,AJ Strauss,MJ Prior,Naeem Islam,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,6.3,AJ Strauss,MJ Prior,Naeem Islam,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,6.4,AJ Strauss,MJ Prior,Naeem Islam,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,6.5,AJ Strauss,MJ Prior,Naeem Islam,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,6.6,AJ Strauss,MJ Prior,Naeem Islam,4,0,4,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,7.1,MJ Prior,AJ Strauss,Abdur Razzak,0,1,1,wides,1,stumped,MJ Prior,Mushfiqur Rahim,0
433585,1st innings,England,Bangladesh,7.2,IJL Trott,AJ Strauss,Abdur Razzak,1,0,1,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,7.3,AJ Strauss,IJL Trott,Abdur Razzak,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,7.4,AJ Strauss,IJL Trott,Abdur Razzak,1,0,1,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,7.5,IJL Trott,AJ Strauss,Abdur Razzak,0,1,1,wides,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,7.6,IJL Trott,AJ Strauss,Abdur Razzak,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,7.7,IJL Trott,AJ Strauss,Abdur Razzak,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,7.8,IJL Trott,AJ Strauss,Abdur Razzak,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,8.1,AJ Strauss,IJL Trott,Naeem Islam,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,8.2,AJ Strauss,IJL Trott,Naeem Islam,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,8.3,AJ Strauss,IJL Trott,Naeem Islam,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,8.4,AJ Strauss,IJL Trott,Naeem Islam,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,8.5,AJ Strauss,IJL Trott,Naeem Islam,1,0,1,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,8.6,IJL Trott,AJ Strauss,Naeem Islam,1,0,1,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,9.1,IJL Trott,AJ Strauss,Abdur Razzak,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,9.2,IJL Trott,AJ Strauss,Abdur Razzak,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,9.3,IJL Trott,AJ Strauss,Abdur Razzak,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,9.4,IJL Trott,AJ Strauss,Abdur Razzak,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,9.5,IJL Trott,AJ Strauss,Abdur Razzak,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,9.6,IJL Trott,AJ Strauss,Abdur Razzak,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,10.1,AJ Strauss,IJL Trott,Naeem Islam,1,0,1,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,10.2,IJL Trott,AJ Strauss,Naeem Islam,1,0,1,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,10.3,AJ Strauss,IJL Trott,Naeem Islam,0,0,0,NA,1,caught,AJ Strauss,Junaid Siddique,0
433585,1st innings,England,Bangladesh,10.4,IR Bell,IJL Trott,Naeem Islam,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,10.5,IR Bell,IJL Trott,Naeem Islam,1,0,1,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,10.6,IJL Trott,IR Bell,Naeem Islam,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,11.1,IR Bell,IJL Trott,Abdur Razzak,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,11.2,IR Bell,IJL Trott,Abdur Razzak,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,11.3,IR Bell,IJL Trott,Abdur Razzak,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,11.4,IR Bell,IJL Trott,Abdur Razzak,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,11.5,IR Bell,IJL Trott,Abdur Razzak,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,11.6,IR Bell,IJL Trott,Abdur Razzak,0,0,0,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,12.1,IJL Trott,IR Bell,Naeem Islam,1,0,1,NA,0,NA,NA,NA,0
433585,1st innings,England,Bangladesh,12.2,IR Bell,IJL Trott,Naeem Islam,1,0,1,NA,0,NA,NA,NA,0
