match_id,innings,team,opponent,ball,batsman,non_striker,bowler,scored_runs,extras,total,extra_type,wicket,wicket_type,player_out,fielders,winner
594907,1st innings,Sri Lanka,Australia,0.1,AC Jayangani,BYA Mendis,ML Schutt,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,0.2,AC Jayangani,BYA Mendis,ML Schutt,4,0,4,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,0.3,AC Jayangani,BYA Mendis,ML Schutt,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,0.4,AC Jayangani,BYA Mendis,ML Schutt,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,0.5,AC Jayangani,BYA Mendis,ML Schutt,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,0.6,AC Jayangani,BYA Mendis,ML Schutt,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,1.1,BYA Mendis,AC Jayangani,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,1.2,BYA Mendis,AC Jayangani,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,1.3,BYA Mendis,AC Jayangani,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,1.4,BYA Mendis,AC Jayangani,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,1.5,BYA Mendis,AC Jayangani,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,1.6,BYA Mendis,AC Jayangani,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,2.1,AC Jayangani,BYA Mendis,ML Schutt,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,2.2,AC Jayangani,BYA Mendis,ML Schutt,0,1,1,legbyes,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,2.3,BYA Mendis,AC Jayangani,ML Schutt,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,2.4,BYA Mendis,AC Jayangani,ML Schutt,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,2.5,BYA Mendis,AC Jayangani,ML Schutt,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,2.6,BYA Mendis,AC Jayangani,ML Schutt,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,3.1,AC Jayangani,BYA Mendis,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,3.2,AC Jayangani,BYA Mendis,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,3.3,AC Jayangani,BYA Mendis,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,3.4,AC Jayangani,BYA Mendis,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,3.5,AC Jayangani,BYA Mendis,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,3.6,AC Jayangani,BYA Mendis,JL Hunter,1,0,1,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,4.1,AC Jayangani,BYA Mendis,ML Schutt,1,0,1,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,4.2,BYA Mendis,AC Jayangani,ML Schutt,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,4.3,BYA Mendis,AC Jayangani,ML Schutt,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,4.4,BYA Mendis,AC Jayangani,ML Schutt,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,4.5,BYA Mendis,AC Jayangani,ML Schutt,0,0,0,NA,1,bowled,BYA Mendis,NA,0
594907,1st innings,Sri Lanka,Australia,4.6,HMD Rasangika,AC Jayangani,ML Schutt,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,5.1,AC Jayangani,HMD Rasangika,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,5.2,AC Jayangani,HMD Rasangika,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,5.3,AC Jayangani,HMD Rasangika,JL Hunter,4,0,4,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,5.4,AC Jayangani,HMD Rasangika,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,5.5,AC Jayangani,HMD Rasangika,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,5.6,AC Jayangani,HMD Rasangika,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,6.1,HMD Rasangika,AC Jayangani,ML Schutt,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,6.2,HMD Rasangika,AC Jayangani,ML Schutt,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,6.3,HMD Rasangika,AC Jayangani,ML Schutt,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,6.4,HMD Rasangika,AC Jayangani,ML Schutt,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,6.5,HMD Rasangika,AC Jayangani,ML Schutt,4,0,4,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,6.6,HMD Rasangika,AC Jayangani,ML Schutt,0,1,1,wides,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,6.7,HMD Rasangika,AC Jayangani,ML Schutt,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,7.1,AC Jayangani,HMD Rasangika,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,7.2,AC Jayangani,HMD Rasangika,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,7.3,AC Jayangani,HMD Rasangika,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,7.4,AC Jayangani,HMD Rasangika,JL Hunter,0,0,0,NA,1,caught,AC Jayangani,ML Schutt,0
594907,1st innings,Sri Lanka,Australia,7.5,HMD Rasangika,HASD Siriwardene,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,7.6,HMD Rasangika,HASD Siriwardene,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,8.1,HASD Siriwardene,HMD Rasangika,ML Schutt,1,0,1,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,8.2,HMD Rasangika,HASD Siriwardene,ML Schutt,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,8.3,HMD Rasangika,HASD Siriwardene,ML Schutt,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,8.4,HMD Rasangika,HASD Siriwardene,ML Schutt,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,8.5,HMD Rasangika,HASD Siriwardene,ML Schutt,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,8.6,HMD Rasangika,HASD Siriwardene,ML Schutt,4,0,4,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,9.1,HASD Siriwardene,HMD Rasangika,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,9.2,HASD Siriwardene,HMD Rasangika,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,9.3,HASD Siriwardene,HMD Rasangika,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,9.4,HASD Siriwardene,HMD Rasangika,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,9.5,HASD Siriwardene,HMD Rasangika,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,9.6,HASD Siriwardene,HMD Rasangika,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,10.1,HMD Rasangika,HASD Siriwardene,HL Ferling,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,10.2,HMD Rasangika,HASD Siriwardene,HL Ferling,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,10.3,HMD Rasangika,HASD Siriwardene,HL Ferling,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,10.4,HMD Rasangika,HASD Siriwardene,HL Ferling,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,10.5,HMD Rasangika,HASD Siriwardene,HL Ferling,4,0,4,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,10.6,HMD Rasangika,HASD Siriwardene,HL Ferling,0,1,1,wides,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,10.7,HMD Rasangika,HASD Siriwardene,HL Ferling,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,11.1,HASD Siriwardene,HMD Rasangika,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,11.2,HASD Siriwardene,HMD Rasangika,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,11.3,HASD Siriwardene,HMD Rasangika,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,11.4,HASD Siriwardene,HMD Rasangika,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,11.5,HASD Siriwardene,HMD Rasangika,JL Hunter,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,11.6,HASD Siriwardene,HMD Rasangika,JL Hunter,1,0,1,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,12.1,HASD Siriwardene,HMD Rasangika,HL Ferling,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,12.2,HASD Siriwardene,HMD Rasangika,HL Ferling,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,12.3,HASD Siriwardene,HMD Rasangika,HL Ferling,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,12.4,HASD Siriwardene,HMD Rasangika,HL Ferling,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,12.5,HASD Siriwardene,HMD Rasangika,HL Ferling,0,1,1,wides,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,12.6,HASD Siriwardene,HMD Rasangika,HL Ferling,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,12.7,HASD Siriwardene,HMD Rasangika,HL Ferling,0,0,0,NA,1,caught,HASD Siriwardene,JM Fields,0
594907,1st innings,Sri Lanka,Australia,13.1,HMD Rasangika,SK Dolawatte,LC Sthalekar,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,13.2,HMD Rasangika,SK Dolawatte,LC Sthalekar,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,13.3,HMD Rasangika,SK Dolawatte,LC Sthalekar,1,0,1,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,13.4,SK Dolawatte,HMD Rasangika,LC Sthalekar,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,13.5,SK Dolawatte,HMD Rasangika,LC Sthalekar,0,1,1,wides,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,13.6,SK Dolawatte,HMD Rasangika,LC Sthalekar,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,13.7,SK Dolawatte,HMD Rasangika,LC Sthalekar,4,0,4,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,14.1,HMD Rasangika,SK Dolawatte,HL Ferling,4,0,4,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,14.2,HMD Rasangika,SK Dolawatte,HL Ferling,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,14.3,HMD Rasangika,SK Dolawatte,HL Ferling,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,14.4,HMD Rasangika,SK Dolawatte,HL Ferling,0,1,1,legbyes,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,14.5,SK Dolawatte,HMD Rasangika,HL Ferling,0,1,1,wides,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,14.6,SK Dolawatte,HMD Rasangika,HL Ferling,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,14.7,SK Dolawatte,HMD Rasangika,HL Ferling,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,15.1,HMD Rasangika,SK Dolawatte,LC Sthalekar,1,0,1,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,15.2,SK Dolawatte,HMD Rasangika,LC Sthalekar,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,15.3,SK Dolawatte,HMD Rasangika,LC Sthalekar,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,15.4,SK Dolawatte,HMD Rasangika,LC Sthalekar,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,15.5,SK Dolawatte,HMD Rasangika,LC Sthalekar,0,0,0,NA,1,caught,SK Dolawatte,JM Fields,0
594907,1st innings,Sri Lanka,Australia,15.6,MADD Surangika,HMD Rasangika,LC Sthalekar,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,16.1,HMD Rasangika,MADD Surangika,SJ Coyte,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,16.2,HMD Rasangika,MADD Surangika,SJ Coyte,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,16.3,HMD Rasangika,MADD Surangika,SJ Coyte,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,16.4,HMD Rasangika,MADD Surangika,SJ Coyte,4,0,4,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,16.5,HMD Rasangika,MADD Surangika,SJ Coyte,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,16.6,HMD Rasangika,MADD Surangika,SJ Coyte,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,17.1,MADD Surangika,HMD Rasangika,LC Sthalekar,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,17.2,MADD Surangika,HMD Rasangika,LC Sthalekar,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,17.3,MADD Surangika,HMD Rasangika,LC Sthalekar,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,17.4,MADD Surangika,HMD Rasangika,LC Sthalekar,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,17.5,MADD Surangika,HMD Rasangika,LC Sthalekar,4,0,4,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,17.6,MADD Surangika,HMD Rasangika,LC Sthalekar,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,18.1,HMD Rasangika,MADD Surangika,SJ Coyte,0,1,1,wides,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,18.2,HMD Rasangika,MADD Surangika,SJ Coyte,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,18.3,HMD Rasangika,MADD Surangika,SJ Coyte,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,18.4,HMD Rasangika,MADD Surangika,SJ Coyte,1,0,1,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,18.5,MADD Surangika,HMD Rasangika,SJ Coyte,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,18.6,MADD Surangika,HMD Rasangika,SJ Coyte,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,18.7,MADD Surangika,HMD Rasangika,SJ Coyte,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,19.1,HMD Rasangika,MADD Surangika,LC Sthalekar,2,0,2,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,19.2,HMD Rasangika,MADD Surangika,LC Sthalekar,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,19.3,HMD Rasangika,MADD Surangika,LC Sthalekar,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,19.4,HMD Rasangika,MADD Surangika,LC Sthalekar,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,19.5,HMD Rasangika,MADD Surangika,LC Sthalekar,1,0,1,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,19.6,MADD Surangika,HMD Rasangika,LC Sthalekar,0,0,0,NA,0,NA,NA,NA,0
594907,1st innings,Sri Lanka,Australia,20.1,HMD Rasangika,MADD Surangika,SJ Coyte,0,0,0,NA,0,NA,NA,NA,0
