bowler,country,negative_rate,no_of_wickets,wickets_per_match,wickets_per_run,no_of_wins,team_score,opponent_mean,winning_contribution,winning_wicket_rate_contribution,bowler_score
Aizaz Cheema,Pakistan,-0.8288288288288288,13,1.8571428571428572,0.04710144927536232,6,3.6836828914391235,2.083773557269798,0.04113924050632911,0.24074074074074073,4.096489521365865
Harbhajan Singh,India,-0.6666666666666666,16,1.2307692307692308,0.0311284046692607,11,3.597670796424259,2.310983174559593,0.04590163934426229,0.1414141414141414,4.096021680506737
Shakib Al Hasan,Bangladesh,-0.7196356275303644,25,1.25,0.035161744022503515,6,1.4440838939453895,2.367317986271226,0.16129032258064516,0.2542372881355932,4.084223703975567
DE Bollinger,Australia,-0.8284839203675345,19,1.5833333333333333,0.03512014787430684,9,3.430887000108968,2.029660974605573,0.05371900826446281,0.16818873668188736,4.037602997792859
SW Tait,Australia,-0.8372093023255814,15,1.6666666666666667,0.03787878787878788,7,3.430887000108968,1.8377185359526078,0.06198347107438017,0.24951076320939336,4.02897475498295
SR Watson,Australia,-0.8221957040572793,17,0.7727272727272727,0.02467343976777939,16,3.430887000108968,1.9995235903398203,0.06611570247933884,0.11643835616438357,3.9458623127983343
NLTC Perera,Sri Lanka,-0.7818574514038877,14,1.5555555555555556,0.03867403314917127,4,2.793436941636388,2.934684185722966,0.049723756906077346,0.23893805309734514,3.9398075120839167
H Osinde,Canada,-0.7229437229437229,6,1.2,0.03592814371257485,1,0.6964285714285714,2.5701566363902266,0.26666666666666666,0.4,3.9370763440071004
GP Swann,England,-0.7573616018845701,22,1.4666666666666666,0.03421461897356143,5,1.3438560516122842,2.7216389456489423,0.11578947368421053,0.25882352941176473,3.9260064098399425
AD Russell,West Indies,-0.8684582743988685,21,1.4,0.03420195439739414,6,2.11230378578024,3.0477307610825624,0.08396946564885496,0.1896551724137931,3.9150783397182414
JF Mooney,Ireland,-0.8994413407821229,14,1.75,0.043478260869565216,4,1.7375346260387812,1.6035556001016527,0.1774193548387097,0.2894736842105263,3.8035272737372985
CRD Fernando,Sri Lanka,-0.8017751479289941,9,1.5,0.033210332103321034,2,2.793436941636388,3.4217863738293093,0.027624309392265192,0.26548672566371684,3.7971151695216623
DJG Sammy,West Indies,-0.8526543878656555,18,0.782608695652174,0.022871664548919948,8,2.11230378578024,2.936516297945902,0.11450381679389313,0.1939655172413793,3.792223683626707
XJ Doherty,Australia,-0.7429378531073446,14,1.0769230769230769,0.026615969581749048,9,3.430887000108968,2.1115424741463515,0.049586776859504134,0.1552511415525114,3.7639654726437906
KD Mills,New Zealand,-0.6798866855524079,11,1.5714285714285714,0.04583333333333333,5,2.5626813744888537,2.657977179791583,0.058823529411764705,0.15180722891566265,3.722002836533422
R Sharma,India,-0.7416666666666667,4,2.0,0.0449438202247191,2,3.597670796424259,2.11230378578024,0.013114754098360656,0.2222222222222222,3.640853930814497
A Mishra,India,-0.6979591836734694,8,2.0,0.04678362573099415,2,3.597670796424259,2.11230378578024,0.009836065573770493,0.16666666666666666,3.6404195957128924
IK Pathan,India,-0.711864406779661,2,2.0,0.047619047619047616,1,3.597670796424259,2.11230378578024,0.006557377049180328,0.2222222222222222,3.5551062514389487
UT Yadav,India,-0.9772727272727273,10,1.6666666666666667,0.03322259136212625,5,3.597670796424259,1.728079918696262,0.03278688524590164,0.2222222222222222,3.5518245841955767
A Martin,West Indies,-0.640661938534279,10,1.25,0.03690036900369004,3,2.11230378578024,3.3499754573681164,0.03816793893129771,0.1724137931034483,3.5284369148557344
RMS Eranga,Sri Lanka,-0.8064516129032258,4,1.3333333333333333,0.04,2,2.793436941636388,3.4308870001089686,0.022099447513812154,0.21238938053097348,3.5214681443176725
SP Narine,West Indies,-0.7784810126582279,4,1.3333333333333333,0.032520325203252036,1,2.11230378578024,3.597670796424259,0.022900763358778626,0.3103448275862069,3.5184872466728603
Abdul Razzaq,Pakistan,-0.7114093959731543,9,0.6,0.02830188679245283,10,3.6836828914391235,2.4511480760999005,0.02531645569620253,0.08888888888888889,3.5160416573205175
TT Bresnan,England,-0.9433333333333334,21,1.2352941176470589,0.024734982332155476,5,1.3438560516122842,2.8148907047804332,0.09473684210526316,0.21176470588235294,3.505582290155545
R Vinay Kumar,India,-0.9022222222222223,13,1.1818181818181819,0.03201970443349754,8,3.597670796424259,1.693150476234082,0.03278688524590164,0.1388888888888889,3.4630063840131493
AJ McKay,New Zealand,-0.8755364806866953,8,2.0,0.0392156862745098,2,2.5626813744888537,1.888864280917605,0.04201680672268908,0.27108433734939763,3.444554663652482
Sohail Tanvir,Pakistan,-0.9215328467153284,11,1.0,0.02178217821782178,9,3.6836828914391235,2.135253395559364,0.028481012658227847,0.1111111111111111,3.4348061878862084
RAS Lakmal,Sri Lanka,-1.0060975609756098,7,1.75,0.04242424242424243,2,2.793436941636388,2.450570498693165,0.027624309392265192,0.26548672566371684,3.432411542353928
SK Raina,India,-0.784741144414169,9,0.6,0.03125,11,3.597670796424259,2.0480582436953636,0.03278688524590164,0.10101010101010101,3.4288696211387295
S Randiv,Sri Lanka,-0.7894736842105263,10,2.0,0.047619047619047616,2,2.793436941636388,2.212025190274016,0.016574585635359115,0.1592920353982301,3.4206257148889536
Rubel Hossain,Bangladesh,-0.8533501896333755,23,1.4375,0.034074074074074076,5,1.4440838939453895,2.1680374404992007,0.08602150537634409,0.16271186440677965,3.4179207971669947
SPD Smith,Australia,-0.8648648648648649,13,0.8125,0.029017857142857144,13,3.430887000108968,1.6105206665737308,0.0371900826446281,0.08061116965226554,3.4103456652352944
DJ Hussey,Australia,-0.8581818181818182,11,0.9166666666666666,0.046610169491525424,8,3.430887000108968,2.0351579111101272,0.028925619834710745,0.10188356164383562,3.379190531616273
N Ncube,Zimbabwe,-1.2241379310344827,3,3.0,0.04225352112676056,1,1.5873400606780108,2.5626813744888537,0.031578947368421054,0.32727272727272727,3.369247080630193
JC Tredwell,England,-0.896551724137931,4,1.3333333333333333,0.03076923076923077,1,1.3438560516122842,2.7788759091751984,0.042105263157894736,0.47058823529411764,3.358102527713793
TT Samaraweera,Sri Lanka,-0.3333333333333333,1,1.0,0.25,1,2.793436941636388,0.6964285714285714,0.0055248618784530384,0.10619469026548674,3.356831095168942
Shafiul Islam,Bangladesh,-0.8990719257540604,18,0.9,0.023225806451612905,6,1.4440838939453895,2.367317986271226,0.11827956989247312,0.18644067796610167,3.3282818352362646
S Prasanna,Sri Lanka,-0.7913043478260869,8,1.1428571428571428,0.029304029304029304,2,2.793436941636388,3.6114554939162216,0.011049723756906077,0.10619469026548674,3.3054633079988998
D Bishoo,West Indies,-0.7112676056338029,16,1.4545454545454546,0.039603960396039604,3,2.11230378578024,3.040313698724678,0.015267175572519083,0.06896551724137931,3.29508933638285
Yasir Shah,Pakistan,-0.85,2,2.0,0.0392156862745098,1,3.6836828914391235,1.5873400606780108,0.006329113924050633,0.2222222222222222,3.289416500715611
TM Dilshan,Sri Lanka,-0.7693877551020408,10,0.5555555555555556,0.026525198938992044,9,2.793436941636388,2.7384798097642857,0.03867403314917127,0.08259587020648969,3.2823901110908285
DT Johnston,Ireland,-0.8463687150837989,12,1.7142857142857142,0.039603960396039604,4,1.7375346260387812,1.5308772878618542,0.11290322580645161,0.18421052631578946,3.281843917305867
VR Aaron,India,-0.8944444444444445,6,1.5,0.037267080745341616,4,3.597670796424259,1.7280799186962619,0.019672131147540985,0.16666666666666666,3.2661796586746576
BMAJ Mendis,Sri Lanka,-0.7798594847775175,9,0.8181818181818182,0.02702702702702703,5,2.793436941636388,2.953622520093565,0.027624309392265192,0.10619469026548674,3.224889667794471
Shoaib Malik,Pakistan,-0.6117021276595744,5,0.7142857142857143,0.043478260869565216,7,3.6836828914391235,1.8705436694949953,0.015822784810126583,0.07936507936507936,3.220556781509144
HS Baidwan,Canada,-0.9934782608695653,16,2.0,0.0350109409190372,1,0.6964285714285714,2.239149061838338,0.13333333333333333,0.2,3.2114897080037776
J Botha,South Africa,-0.7034220532319392,8,0.8,0.021621621621621623,6,2.5595238095238093,2.9109060866168237,0.043478260869565216,0.08333333333333334,3.203909634591906
SB Styris,New Zealand,-0.7988165680473372,9,1.0,0.03333333333333333,4,2.5626813744888537,2.921006330286108,0.03361344537815126,0.10843373493975905,3.1971209030883267
Abdur Razzak,Bangladesh,-0.8209302325581396,17,0.9444444444444444,0.024079320113314446,5,1.4440838939453895,2.4248175488314594,0.08602150537634409,0.16271186440677965,3.1780325514625067
RW Price,Zimbabwe,-0.7079856972586412,15,1.0,0.025252525252525252,5,1.5873400606780108,2.291930482367071,0.07368421052631578,0.15272727272727274,3.1719176472388018
JJ Krejza,Australia,-0.8010471204188482,7,1.0,0.02287581699346405,5,3.430887000108968,1.978822102906986,0.024793388429752067,0.13972602739726028,3.166439409171035
NL McCullum,New Zealand,-0.8720472440944882,10,0.7692307692307693,0.022573363431151242,7,2.5626813744888537,2.4731199989540347,0.058823529411764705,0.10843373493975905,3.1495741391843213
KMDN Kulasekara,Sri Lanka,-0.7897350993377483,8,0.6153846153846154,0.016771488469601678,7,2.793436941636388,2.327924217231488,0.049723756906077346,0.1365360303413401,3.1394060801267516
AG Cremer,Zimbabwe,-0.7540983606557377,6,1.2,0.03260869565217391,2,1.5873400606780108,1.972705772388116,0.06315789473684211,0.32727272727272727,3.1209078191598207
JM Anderson,England,-0.9435975609756098,13,1.0833333333333333,0.0210016155088853,5,1.3438560516122842,2.651735105995614,0.08421052631578947,0.18823529411764706,3.1193541179387734
AD Mathews,Sri Lanka,-0.7581120943952803,8,0.6666666666666666,0.0311284046692607,9,2.793436941636388,2.288817458970566,0.03314917127071823,0.07079646017699115,3.118620315095119
P Kumar,India,-0.8425720620842572,9,1.0,0.02368421052631579,7,3.597670796424259,1.6000052963349363,0.019672131147540985,0.09523809523809523,3.1032793329308737
Abdur Rehman,Pakistan,-0.7585034013605442,5,0.8333333333333334,0.02242152466367713,4,3.6836828914391235,2.1956442598243755,0.012658227848101266,0.1111111111111111,3.082348946613915
JH Kallis,South Africa,-0.7176470588235294,7,0.875,0.03825136612021858,5,2.5595238095238093,2.324246244404056,0.043478260869565216,0.1,3.0726297938644573
P Utseya,Zimbabwe,-0.7924528301886793,13,0.8666666666666667,0.019345238095238096,5,1.5873400606780108,2.217357316997507,0.08421052631578947,0.17454545454545456,3.0613145075598993
Mahmudullah,Bangladesh,-0.8126410835214447,12,1.0,0.03333333333333333,3,1.4440838939453895,2.451174571059702,0.06451612903225806,0.20338983050847456,3.043976098577553
JL Pattinson,Australia,-0.8173076923076923,3,1.5,0.03529411764705882,1,3.430887000108968,2.1187604177908885,0.004132231404958678,0.11643835616438357,3.005436449112932
JW Hastings,Australia,-0.7261146496815286,6,0.6666666666666666,0.017543859649122806,7,3.430887000108968,1.5383298757259976,0.028925619834710745,0.11643835616438357,2.9927490141568898
GH Dockrell,Ireland,-0.6740196078431373,10,1.25,0.03636363636363636,4,1.7375346260387812,1.6035556001016527,0.08064516129032258,0.13157894736842105,2.9810514033592357
A Nehra,India,-1.0113207547169811,5,0.8333333333333334,0.018656716417910446,4,3.597670796424259,2.383321241700743,0.013114754098360656,0.1111111111111111,2.919819419122362
CB Mpofu,Zimbabwe,-0.8533724340175953,14,1.0769230769230769,0.024054982817869417,5,1.5873400606780108,2.0779996530026636,0.06315789473684211,0.13090909090909092,2.9161609399048625
Shoaib Akhtar,Pakistan,-0.9216417910447762,5,0.8333333333333334,0.020242914979757085,3,3.6836828914391235,2.2373762356449336,0.00949367088607595,0.1111111111111111,2.9106482774763633
DL Vettori,New Zealand,-0.6309859154929578,5,0.7142857142857143,0.022321428571428572,4,2.5626813744888537,2.5883783670147458,0.025210084033613446,0.08132530120481929,2.8968545161671617
JEC Franklin,New Zealand,-0.8766666666666667,5,0.5,0.019011406844106463,6,2.5626813744888537,2.851384709172556,0.04201680672268908,0.09036144578313254,2.894285035426094
DJ Bravo,West Indies,-0.8260869565217391,4,0.5714285714285714,0.017543859649122806,1,2.11230378578024,3.3836233019058497,0.015267175572519083,0.20689655172413796,2.858472876346027
MN Samuels,West Indies,-0.7629107981220657,6,0.75,0.018461538461538463,3,2.11230378578024,2.790075707994683,0.030534351145038167,0.13793103448275862,2.839028650452932
A Shahzad,England,-0.8054794520547945,9,1.5,0.030612244897959183,1,1.3438560516122842,3.099753149081705,0.010526315789473684,0.11764705882352941,2.8236001478543247
CR Woakes,England,-0.9259259259259259,7,2.3333333333333335,0.04666666666666667,0,1.3438560516122842,3.4308870001089686,0.0,0.0,2.798672610848551
JP Duminy,South Africa,-0.7792792792792793,5,0.5,0.028901734104046242,5,2.5595238095238093,2.7274678558724985,0.02608695652173913,0.06,2.793125822754894
Junaid Khan,Pakistan,-0.8458904109589042,3,0.42857142857142855,0.012145748987854251,6,3.6836828914391235,2.059618886587624,0.012658227848101266,0.07407407407407407,2.774378436073498
Sohail Khan,Pakistan,-0.6666666666666666,1,1.0,0.027777777777777776,1,3.6836828914391235,1.5873400606780108,0.0031645569620253164,0.1111111111111111,2.771202911594018
DAJ Bracewell,New Zealand,-0.859504132231405,3,1.5,0.028846153846153848,2,2.5626813744888537,1.5873400606780108,0.025210084033613446,0.16265060240963858,2.7505103562473976
A Mithun,India,-1.0442477876106195,3,1.0,0.025423728813559324,2,3.597670796424259,2.11230378578024,0.006557377049180328,0.1111111111111111,2.731683329968599
PJ Cummins,Australia,-1.048780487804878,2,1.0,0.015503875968992248,1,3.430887000108968,2.5595238095238093,0.004132231404958678,0.11643835616438357,2.7055239027684386
SCJ Broad,England,-1.00990099009901,6,1.0,0.0196078431372549,3,1.3438560516122842,2.3099587393216203,0.06315789473684211,0.23529411764705882,2.701617224448141
Hammad Azam,Pakistan,-0.8372093023255814,1,0.5,0.027777777777777776,2,3.6836828914391235,2.11230378578024,0.006329113924050633,0.1111111111111111,2.70152629427142
RG Sharma,India,-0.9215686274509803,3,0.6,0.031914893617021274,4,3.597670796424259,2.380635800026382,0.003278688524590164,0.027777777777777776,2.6995309659406663
HMRKB Herath,Sri Lanka,-0.8292682926829268,4,0.8,0.01680672268907563,3,2.793436941636388,2.626682220685894,0.011049723756906077,0.07079646017699115,2.69790022800088
LE Plunkett,England,-0.7575757575757576,2,2.0,0.04,0,1.3438560516122842,3.430887000108968,0.0,0.0,2.667100962158258
KTGD Prasad,Sri Lanka,-0.7297297297297297,2,2.0,0.07407407407407407,0,2.793436941636388,1.3438560516122842,0.0,0.0,2.6300046881756125
GA Lamb,Zimbabwe,-0.7707317073170732,4,0.8,0.02531645569620253,2,1.5873400606780108,2.023264950654147,0.042105263157894736,0.2181818181818182,2.606698017425464
PP Chawla,India,-0.9210526315789473,2,1.0,0.01904761904761905,2,3.597670796424259,1.0578419733544386,0.009836065573770493,0.16666666666666666,2.5817794669211525
Suhrawadi Shuvo,Bangladesh,-0.8488888888888889,6,1.0,0.031413612565445025,2,1.4440838939453895,2.3950756945758753,0.03225806451612903,0.15254237288135591,2.5810001407523466
Rizwan Cheema,Canada,-0.9910179640718563,7,0.875,0.021148036253776436,1,0.6964285714285714,2.239149061838338,0.13333333333333333,0.2,2.5782440325176825
YK Pathan,India,-0.7791798107255521,2,0.2,0.008097165991902834,7,3.597670796424259,1.9240334388603089,0.006557377049180328,0.031746031746031744,2.5748935092091436
Elias Sunny,Bangladesh,-0.8282828282828283,3,1.5,0.036585365853658534,0,1.4440838939453895,3.6836828914391235,0.0,0.0,2.5660120318920474
KA Pollard,West Indies,-0.8865546218487395,7,0.4666666666666667,0.016587677725118485,7,2.11230378578024,2.7524179175702725,0.015267175572519083,0.029556650246305417,2.564370117479614
KJ O'Brien,Ireland,-0.9428571428571428,5,0.8333333333333334,0.03787878787878788,3,1.7375346260387812,1.4875108232795213,0.08064516129032258,0.1754385964912281,2.553244971627915
ST Finn,England,-0.890495867768595,11,1.375,0.025522041763341066,0,1.3438560516122842,3.5351268728060257,0.0,0.0,2.54233368873889
WD Parnell,South Africa,-0.8024691358024691,1,0.25,0.007692307692307693,2,2.5595238095238093,3.0592740708045416,0.017391304347826087,0.1,2.5271253422470057
V Kohli,India,-0.8470588235294118,1,0.09090909090909091,0.006944444444444444,9,3.597670796424259,1.9448017584479762,0.003278688524590164,0.012345679012345678,2.5110614614034996
LJ Woodcock,New Zealand,-0.9397590361445783,3,0.75,0.019230769230769232,2,2.5626813744888537,2.8785574132700167,0.008403361344537815,0.054216867469879526,2.503366975060001
WD Balaji Rao,Canada,-0.9296636085626911,9,1.5,0.029605263157894735,1,0.6964285714285714,2.4063538737715238,0.06666666666666667,0.1,2.4986114351314423
Mashrafe Mortaza,Bangladesh,-1.3577981651376148,5,2.5,0.033783783783783786,0,1.4440838939453895,3.430887000108968,0.0,0.0,2.480128843641947
SR Tendulkar,India,-0.7777777777777778,0,0.0,0.0,2,3.597670796424259,3.1121619708726778,0.0,0.0,2.4611891440331863
PD Collingwood,England,-0.6617647058823529,5,0.8333333333333334,0.027777777777777776,2,1.3438560516122842,2.3087381401635287,0.021052631578947368,0.11764705882352941,2.449087924608115
E Chigumbura,Zimbabwe,-0.8316221765913757,7,0.5384615384615384,0.01728395061728395,4,1.5873400606780108,2.5617256684461305,0.031578947368421054,0.08181818181818182,2.442520143945026
F du Plessis,South Africa,-0.8363636363636363,1,0.3333333333333333,0.021739130434782608,1,2.5595238095238093,2.8463992148202677,0.008695652173913044,0.1,2.442296906560999
Naeem Islam,Bangladesh,-0.7722007722007722,5,0.7142857142857143,0.025,2,1.4440838939453895,2.225070948705693,0.03225806451612903,0.15254237288135591,2.440511224018536
IJL Trott,England,-1.0571428571428572,2,0.3333333333333333,0.018018018018018018,1,1.3438560516122842,3.4308870001089677,0.021052631578947368,0.23529411764705882,2.434670295651924
LMP Simmons,West Indies,-0.8295454545454546,1,0.2,0.0136986301369863,3,2.11230378578024,3.5976707964242594,0.007633587786259542,0.034482758620689655,2.4153217219999403
KM Jarvis,Zimbabwe,-1.055,4,1.0,0.018957345971563982,1,1.5873400606780108,2.283633013454689,0.021052631578947368,0.2181818181818182,2.3978150725532856
RS Bopara,England,-0.8431372549019608,2,0.2222222222222222,0.011627906976744186,2,1.3438560516122842,3.1039832666563973,0.031578947368421054,0.17647058823529413,2.388119978480223
CT Tremlett,England,-0.9361022364217252,6,1.0,0.020477815699658702,2,1.3438560516122842,3.104881454642083,0.010526315789473684,0.058823529411764705,2.379965237991584
AC Botha,Ireland,-0.7739130434782608,4,2.0,0.0449438202247191,0,1.7375346260387812,1.7781938398628148,0.0,0.0,2.33952549817705
SR Patel,England,-1.008097165991903,5,0.7142857142857143,0.020080321285140562,2,1.3438560516122842,3.4827802457402774,0.010526315789473684,0.058823529411764705,2.323549679013377
Farhad Reza,Bangladesh,-0.16666666666666666,0,0.0,0.0,0,1.4440838939453895,3.6836828914391235,0.0,0.0,2.32246974670032
Nazmul Hossain,Bangladesh,-0.5930232558139535,2,1.0,0.0392156862745098,1,1.4440838939453895,1.8498219232291253,0.010752688172043012,0.10169491525423728,2.3025658768156236
PR Stirling,Ireland,-0.7563291139240507,4,0.5714285714285714,0.016736401673640166,3,1.7375346260387812,1.7331451756263785,0.04838709677419355,0.10526315789473684,2.2963672575440164
JW Dernbach,England,-1.0695187165775402,4,0.5714285714285714,0.01,2,1.3438560516122842,3.2529991443723145,0.021052631578947368,0.11764705882352941,2.2635113179509343
MH Yardy,England,-0.960093896713615,6,0.75,0.014669926650366748,2,1.3438560516122842,3.1102975545270497,0.010526315789473684,0.058823529411764705,2.2579609993302503
KO Meth,Zimbabwe,-1.0486486486486486,4,1.3333333333333333,0.020618556701030927,1,1.5873400606780108,2.1898155476410324,0.010526315789473684,0.1090909090909091,2.2214507538436763
I Sharma,India,-0.8984375,1,0.5,0.008695652173913044,0,3.597670796424259,2.11230378578024,0.0,0.0,2.2015759709658504
MK Tiwary,India,-1.1129032258064515,1,0.3333333333333333,0.014492753623188406,2,3.597670796424259,1.856154541057588,0.003278688524590164,0.05555555555555555,2.16405616758198
WB Rankin,Ireland,-0.9107142857142857,5,0.625,0.012254901960784314,4,1.7375346260387812,1.6035556001016527,0.04838709677419355,0.07894736842105263,2.1618484780033347
JM Davison,Canada,-0.9292452830188679,5,1.0,0.025380710659898477,1,0.6964285714285714,2.150888070238004,0.06666666666666667,0.1,2.14710545541501
SC Meaker,England,-0.9658119658119658,2,1.0,0.017699115044247787,0,1.3438560516122842,3.597670796424259,0.0,0.0,2.1468137980864537
CKB Kulasekara,Sri Lanka,-1.0555555555555556,0,0.0,0.0,0,2.793436941636388,3.6836828914391235,0.0,0.0,2.097911744747896
JD Ryder,New Zealand,-0.8901098901098901,1,0.2,0.012345679012345678,2,2.5626813744888537,2.2603059030976653,0.008403361344537815,0.054216867469879526,2.0952367262777014
GW Aldridge,New Zealand,-0.8547008547008547,1,0.5,0.01,1,2.5626813744888537,1.5873400606780108,0.008403361344537815,0.10843373493975905,2.0744233593415755
AR Cusack,Ireland,-0.9337349397590361,3,0.42857142857142855,0.01935483870967742,4,1.7375346260387812,1.62633727240969,0.04838709677419355,0.07894736842105263,2.0698259441935525
H Masakadza,Zimbabwe,-0.7557251908396947,2,0.25,0.020202020202020204,2,1.5873400606780108,2.5635828881414056,0.010526315789473684,0.05454545454545455,2.0671149864961307
MJ Clarke,Australia,-0.9466666666666667,0,0.0,0.0,5,3.430887000108968,1.8898013409885195,0.0,0.0,2.0633543407965185
Mohammad Ashraful,Bangladesh,-0.84375,3,0.6,0.027777777777777776,2,1.4440838939453895,1.8273644637910564,0.021505376344086023,0.10169491525423728,2.048868465734582
TG Gordon,Canada,-0.25,0,0.0,0.0,0,0.6964285714285714,3.6836828914391235,0.0,0.0,2.0369647663850237
Nasir Hossain,Bangladesh,-0.8876404494382022,3,0.3,0.0189873417721519,3,1.4440838939453895,2.373732027437013,0.021505376344086023,0.06779661016949151,2.0237598802339822
MN Waller,Zimbabwe,-0.8939393939393939,2,0.5,0.03389830508474576,1,1.5873400606780108,2.0033826342171217,0.010526315789473684,0.1090909090909091,2.0050359708743484
AR White,Ireland,-0.7666666666666667,0,0.0,0.0,0,1.7375346260387812,3.597670796424259,0.0,0.0,1.9580907407792392
V Sibanda,Zimbabwe,-0.3333333333333333,0,0.0,0.0,0,1.5873400606780108,2.5626813744888537,0.0,0.0,1.9078354718821373
CH Gayle,West Indies,-0.6060606060606061,0,0.0,0.0,0,2.11230378578024,2.6764803755800983,0.0,0.0,1.9069513386745758
Ahmed Shehzad,Pakistan,-1.25,0,0.0,0.0,1,3.6836828914391235,2.3374925801345467,0.0,0.0,1.8689391952139558
NM Hauritz,Australia,-0.74,0,0.0,0.0,1,3.430887000108968,1.3438560516122842,0.0,0.0,1.854738504593509
DS Smith,West Indies,-0.9444444444444444,0,0.0,0.0,0,2.11230378578024,3.1216033504814664,0.0,0.0,1.800807183334768
S Sreesanth,India,-1.329268292682927,0,0.0,0.0,2,3.597670796424259,2.1187604177908885,0.0,0.0,1.7678988416638552
