bowler,country,negative_rate,no_of_wickets,wickets_per_match,wickets_per_run,no_of_wins,team_score,opponent_mean,winning_contribution,winning_wicket_rate_contribution,bowler_score
JEC Franklin,New Zealand,-1.0058309037900874,7,0.7,0.020289855072463767,5,1.8486641173259504,2.2716674902846465,0.07,0.14237288135593218,3.303916239603925
AR Cusack,Ireland,-0.9868421052631579,3,1.5,0.04,1,1.689153498769138,2.7662813454738644,0.02631578947368421,0.10526315789473684,3.3024140970185627
JH Kallis,South Africa,-1.0423728813559323,3,1.0,0.024390243902439025,1,2.7501531590535944,2.9265586183066716,0.004694835680751174,0.10077519379844961,3.301388423076445
AC Voges,Australia,-0.8962264150943396,3,0.6,0.031578947368421054,4,2.5919378247181792,2.5388065877905444,0.017142857142857144,0.07568807339449542,3.296144269228925
KJ Abbott,South Africa,-0.9722222222222222,1,1.0,0.02857142857142857,1,2.7501531590535944,2.7662813454738644,0.004694835680751174,0.10077519379844961,3.2855369687940223
KM Jarvis,Zimbabwe,-0.9084158415841584,9,1.2857142857142858,0.02452316076294278,2,0.8158139033360796,2.470883025637923,0.08571428571428572,0.18,3.2622639428165243
Mashrafe Mortaza,Bangladesh,-1.145631067961165,3,1.5,0.025423728813559324,2,1.940645816650422,1.8486641173259504,0.061224489795918366,0.18,3.2595028174331224
MM Sharma,India,-0.9628099173553719,4,0.8,0.017167381974248927,3,3.2471131639722866,1.611066203994702,0.015748031496062992,0.15447154471544713,3.249517984368457
Sohail Tanvir,Pakistan,-0.9537275064267352,6,0.75,0.016172506738544475,2,2.7662813454738644,2.6960492902545097,0.008733624454148471,0.10687022900763359,3.244111287005619
TG Southee,New Zealand,-0.8176470588235294,7,1.1666666666666667,0.025179856115107913,2,1.8486641173259504,2.1234653858642014,0.03,0.15254237288135591,3.1970585706426187
Shoaib Malik,Pakistan,-0.717391304347826,2,0.5,0.030303030303030304,2,2.7662813454738644,2.6091432452121532,0.004366812227074236,0.05343511450381679,3.186233717160447
DL Vettori,New Zealand,-0.6515151515151515,2,1.0,0.046511627906976744,1,1.8486641173259504,2.3001699437633185,0.01,0.10169491525423728,3.147406034605671
JW Dernbach,England,-1.1766467065868262,6,1.0,0.015267175572519083,1,2.0666022036693827,2.780963481756841,0.013986013986013986,0.2150537634408602,3.1388191037751194
BA Stokes,England,-0.9661016949152542,6,1.5,0.02631578947368421,2,2.0666022036693827,2.366241743230919,0.006993006993006993,0.05376344086021505,3.1213191166897225
MN Samuels,West Indies,-0.6391304347826087,3,0.42857142857142855,0.02040816326530612,4,1.8367750271238783,2.870441341956755,0.023809523809523808,0.08333333333333333,3.086398498052082
JDS Neesham,New Zealand,-0.9640718562874252,6,1.2,0.037267080745341616,2,1.8486641173259504,2.4055760641870165,0.01,0.05084745762711864,3.069679123298376
PR Stirling,Ireland,-0.9901960784313726,3,0.75,0.0297029702970297,2,1.689153498769138,1.8465832259329416,0.07894736842105263,0.15789473684210525,3.068375359777131
AB Dinda,India,-0.979381443298969,2,1.0,0.021052631578947368,0,3.2471131639722866,2.4164417745716236,0.0,0.0,3.0659856121897433
S Prasanna,Sri Lanka,-0.8301886792452831,2,0.6666666666666666,0.015151515151515152,1,2.5337376838572547,2.7662813454738644,0.007246376811594203,0.10989010989010989,3.0595063604639154
MC Sorensen,Ireland,-0.7126436781609196,2,1.0,0.03225806451612903,1,1.689153498769138,1.3867341661624804,0.05263157894736842,0.21052631578947367,3.0319897377205116
Mahmudullah,Bangladesh,-0.8066666666666666,3,0.6,0.024793388429752067,3,1.940645816650422,1.228953988932028,0.08163265306122448,0.15999999999999998,3.019274673041631
AM Phangiso,South Africa,-0.8878923766816144,3,0.75,0.015151515151515152,2,2.7501531590535944,2.420605207628581,0.004694835680751174,0.050387596899224806,3.0002958773439063
AD Russell,West Indies,-0.9469026548672567,3,1.0,0.028037383177570093,1,1.8367750271238783,1.9998965175908126,0.015873015873015872,0.2222222222222222,2.995864118549386
P Utseya,Zimbabwe,-0.8361669242658424,8,0.7272727272727273,0.014787430683918669,3,0.8158139033360796,2.63145537903508,0.08571428571428572,0.12,2.991559586574086
AM Ellis,New Zealand,-0.918918918918919,3,1.5,0.029411764705882353,1,1.8486641173259504,2.0666022036693827,0.01,0.10169491525423728,2.982363490395877
Wahab Riaz,Pakistan,-0.9047619047619048,5,0.45454545454545453,0.011961722488038277,4,2.7662813454738644,2.404595517592358,0.004366812227074236,0.026717557251908396,2.9650065170773767
Shafiul Islam,Bangladesh,-0.9493670886075949,4,1.3333333333333333,0.02666666666666667,1,1.940645816650422,0.8158139033360796,0.04081632653061224,0.24,2.940309050038347
E Chigumbura,Zimbabwe,-0.7862903225806451,4,0.4,0.020512820512820513,3,0.8158139033360796,2.7590065960760426,0.08571428571428572,0.12,2.926227364045272
GP Swann,England,-0.8898305084745762,6,1.0,0.01904761904761905,2,2.0666022036693827,1.9628430450811678,0.013986013986013986,0.1075268817204301,2.912816962831161
Fawad Ahmed,Australia,-1.2857142857142858,2,1.0,0.018518518518518517,2,2.5919378247181792,2.0666022036693827,0.011428571428571429,0.10091743119266056,2.8876878612971213
Asad Ali,Pakistan,-0.6557377049180327,2,0.5,0.016666666666666666,3,2.7662813454738644,1.7998696450351932,0.004366812227074236,0.035623409669211195,2.8482482840544683
Yuvraj Singh,India,-1.1074380165289257,2,0.3333333333333333,0.014925373134328358,2,3.2471131639722866,2.4458832044945282,0.0,0.0,2.8455982894275116
Ehsan Adil,Pakistan,-0.7441860465116279,1,1.0,0.03125,1,2.7662813454738644,0.7068661286555777,0.004366812227074236,0.10687022900763359,2.7840609016799696
CJ Anderson,New Zealand,-0.8104575163398693,5,1.25,0.04032258064516129,0,1.8486641173259504,1.9461672160235262,0.0,0.0,2.7786735448630937
Abdur Razzak,Bangladesh,-0.7606177606177607,3,0.6,0.015228426395939087,3,1.940645816650422,1.228953988932028,0.061224489795918366,0.12,2.7733371321298668
JE Root,England,-1.064102564102564,3,0.23076923076923078,0.009036144578313253,6,2.0666022036693827,2.6296990115115815,0.013986013986013986,0.035842293906810034,2.7284585592942503
V Kohli,India,-1.1885245901639345,1,0.1,0.006896551724137931,4,3.2471131639722866,2.3062786294105577,0.0,0.0,2.69918556469767
MS Dhoni,India,-0.68,0,0.0,0.0,1,3.2471131639722866,2.5337376838572547,0.0,0.0,2.694269618617964
KA Pollard,West Indies,-0.9166666666666666,3,0.375,0.016042780748663103,3,1.8367750271238783,2.8211104798150877,0.007936507936507936,0.037037037037037035,2.689523663721806
SR Patel,England,-0.9924812030075187,1,0.25,0.007575757575757576,2,2.0666022036693827,3.2471131639722866,0.006993006993006993,0.05376344086021505,2.6870695620620975
RG Sharma,India,-0.3333333333333333,0,0.0,0.0,1,3.2471131639722866,1.8367750271238783,0.0,0.0,2.618295580899459
JF Mooney,Ireland,-0.972972972972973,1,0.5,0.027777777777777776,1,1.689153498769138,2.0666022036693827,0.02631578947368421,0.10526315789473684,2.6005652689675496
NM Coulter-Nile,Australia,-0.9344262295081968,1,0.5,0.008771929824561403,0,2.5919378247181792,2.6568576838208346,0.0,0.0,2.5970655152166695
DAJ Bracewell,New Zealand,-1.1428571428571428,1,1.0,0.017857142857142856,1,1.8486641173259504,2.0666022036693827,0.01,0.10169491525423728,2.5742116793028895
AP Devcich,New Zealand,-0.8181818181818182,1,1.0,0.027777777777777776,0,1.8486641173259504,1.940645816650422,0.0,0.0,2.492374786882233
GD Elliott,New Zealand,-0.8875,1,0.16666666666666666,0.014084507042253521,4,1.8486641173259504,2.3873849501916617,0.01,0.02542372881355932,2.490416627890928
BMAJ Mendis,Sri Lanka,-1.1538461538461537,1,0.25,0.013333333333333334,1,2.5337376838572547,2.5669409601331306,0.0,0.0,2.474018744839603
KW Richardson,Australia,-0.5,0,0.0,0.0,0,2.5919378247181792,2.5337376838572547,0.0,0.0,2.460351467180309
Sohaib Maqsood,Pakistan,-0.9166666666666666,0,0.0,0.0,0,2.7662813454738644,2.7501531590535944,0.0,0.0,2.4277334624381193
Rubel Hossain,Bangladesh,-0.9456521739130435,1,0.5,0.011494252873563218,2,1.940645816650422,1.8486641173259504,0.02040816326530612,0.06,2.426421013302379
SMA Priyanjan,Sri Lanka,-0.7142857142857143,0,0.0,0.0,0,2.5337376838572547,2.7662813454738644,0.0,0.0,2.4237528901912095
DT Johnston,Ireland,-0.7589743589743589,3,0.75,0.02027027027027027,2,1.689153498769138,1.8465832259329416,0.0,0.0,2.408642310450236
I Wardlaw,Scotland,-0.7723577235772358,3,1.5,0.031578947368421054,0,0.7068661286555777,2.227717422121501,0.0,0.0,2.398742918581302
SPD Smith,Australia,-0.6666666666666666,0,0.0,0.0,0,2.5919378247181792,2.5337376838572547,0.0,0.0,2.3936848005136424
CS MacLeod,Scotland,-0.4864864864864865,1,1.0,0.05555555555555555,0,0.7068661286555777,1.689153498769138,0.0,0.0,2.3839678901167
DJ Hussey,Australia,-0.8333333333333334,0,0.0,0.0,1,2.5919378247181792,2.5337376838572547,0.0,0.0,2.379649712794344
FDM Karunaratne,Sri Lanka,-1.1,0,0.0,0.0,1,2.5337376838572547,2.7662813454738644,0.0,0.0,2.3220987548528638
LMP Simmons,West Indies,-0.8372093023255814,0,0.0,0.0,1,1.8367750271238783,3.2471131639722866,0.0,0.0,2.30585353803044
Robiul Islam,Bangladesh,-0.8785714285714286,2,0.6666666666666666,0.016260162601626018,1,1.940645816650422,0.8158139033360796,0.02040816326530612,0.12,2.3039355984900185
J Mubarak,Sri Lanka,-1.1666666666666667,0,0.0,0.0,1,2.5337376838572547,2.7501531590535944,0.0,0.0,2.2904651573754027
MT Chinouya,Zimbabwe,-0.7352941176470589,1,0.5,0.02,0,0.8158139033360796,3.2471131639722866,0.0,0.0,2.2841395135102753
SC Williams,Zimbabwe,-0.9725274725274725,2,0.25,0.011299435028248588,2,0.8158139033360796,2.9034928136201454,0.02857142857142857,0.06,2.2793859705259694
MR Marsh,Australia,-0.9615384615384616,0,0.0,0.0,0,2.5919378247181792,2.3001699437633185,0.0,0.0,2.2038051924790962
MW Machan,Scotland,-0.788235294117647,2,1.0,0.029850746268656716,0,0.7068661286555777,2.227717422121501,0.0,0.0,2.1902613945190095
NM Carter,Scotland,-0.9180327868852459,1,1.0,0.017857142857142856,0,0.7068661286555777,2.7662813454738644,0.0,0.0,2.166083847256957
T Panyangara,Zimbabwe,-0.9142857142857143,1,0.25,0.004464285714285714,1,0.8158139033360796,2.5598724632680034,0.02857142857142857,0.12,2.1576944466388666
H Osinde,Canada,-0.68,2,2.0,0.058823529411764705,0,0.6604172613332642,0.0,0.0,0.0,2.152598930481284
F du Plessis,South Africa,-1.0555555555555556,0,0.0,0.0,0,2.7501531590535944,1.8486641173259504,0.0,0.0,2.0883150051837682
CT Mutombodzi,Zimbabwe,-0.9366197183098591,2,0.6666666666666666,0.015037593984962405,0,0.8158139033360796,2.7770004516894837,0.0,0.0,2.0829439208161835
RML Taylor,Scotland,-0.8760330578512396,2,1.0,0.018867924528301886,0,0.7068661286555777,2.227717422121501,0.0,0.0,2.0453140716220237
KDK Vithanage,Sri Lanka,-1.6666666666666667,0,0.0,0.0,0,2.5337376838572547,2.7662813454738644,0.0,0.0,2.0428005092388286
MJ Clarke,Australia,-1.15,0,0.0,0.0,1,2.5919378247181792,1.8367750271238783,0.0,0.0,2.038342341742505
Nasir Hossain,Bangladesh,-0.5833333333333334,0,0.0,0.0,1,1.940645816650422,1.8486641173259504,0.0,0.0,2.016885140676247
CH Gayle,West Indies,-1.205128205128205,0,0.0,0.0,0,1.8367750271238783,2.919525494345233,0.0,0.0,2.005168579364217
Umar Amin,Pakistan,-0.6,0,0.0,0.0,1,2.7662813454738644,0.7613400159958287,0.0,0.0,1.994545156882871
H Masakadza,Zimbabwe,-0.8319327731092437,2,0.2,0.010101010101010102,3,0.8158139033360796,2.428855786856519,0.0,0.0,1.9705753700257653
N Deonarine,West Indies,-0.8346456692913385,0,0.0,0.0,2,1.8367750271238783,1.8676696988406563,0.0,0.0,1.9346890763067295
SM Sharif,Scotland,-0.819672131147541,1,1.0,0.02,0,0.7068661286555777,1.689153498769138,0.0,0.0,1.8951380766967225
CB Mpofu,Zimbabwe,-1.105263157894737,2,1.0,0.015873015873015872,0,0.8158139033360796,1.8367750271238783,0.0,0.0,1.8453945429419383
TA Boult,New Zealand,-0.9821428571428571,0,0.0,0.0,0,1.8486641173259504,2.0666022036693827,0.0,0.0,1.8362877091309269
N M'shangwe,Zimbabwe,-0.7232704402515723,1,0.3333333333333333,0.008695652173913044,0,0.8158139033360796,2.306887739406681,0.0,0.0,1.8307926186201056
MN Waller,Zimbabwe,-0.9743589743589743,1,0.14285714285714285,0.013157894736842105,1,0.8158139033360796,2.520140698541497,0.0,0.0,1.8297937771466442
Shakib Al Hasan,Bangladesh,-0.9047619047619048,1,0.3333333333333333,0.008771929824561403,1,1.940645816650422,0.8158139033360796,0.0,0.0,1.7872433346237218
LJ Wright,England,-1.1666666666666667,0,0.0,0.0,1,2.0666022036693827,1.689153498769138,0.0,0.0,1.7831219115758956
AF Milne,New Zealand,-1.0681818181818181,0,0.0,0.0,0,1.8486641173259504,1.940645816650422,0.0,0.0,1.7630818575893037
CA Ingram,South Africa,-2.8333333333333335,0,0.0,0.0,0,2.7501531590535944,2.7662813454738644,0.0,0.0,1.6597986734382666
C Munro,New Zealand,-1.6666666666666667,0,0.0,0.0,0,1.8486641173259504,2.0666022036693827,0.0,0.0,1.5624781853214027
JOA Gordon,Canada,-1.0416666666666667,1,1.0,0.04,0,0.6604172613332642,0.0,0.0,0.0,1.4681818181818183
EJ Richardson,Ireland,-0.8333333333333334,0,0.0,0.0,1,1.689153498769138,0.7068661286555777,0.0,0.0,1.4680250278104825
