match_id,match_date,team,opponent,location,team_score,opponent_score,opponent_base,opponent_trend,opponent_trend_predict,opponent_mean,location_base,location_trend,location_trend_predict,location_mean,current_base,current_trend,current_trend_predict,current_mean,batsman_mean,batsman_max,bowler_mean,bowler_max,is_train,noise,target_score,runs_scored,win
386530,2009-01-28,India,Sri Lanka,Rangiri Dambulla International Stadium,3.6967984535690133,2.9025623238876253,101.66666666666671,55.99999999999997,325.66666666666663,213.66666666666666,146.0,0.0,146.0,146.0,131.39999999999998,44.2,396.6,264.0,4.393242747286255,5.03004403864254,4.755759233814001,6.624767880082084,True,False,246,247,1
351688,2009-01-30,Australia,South Africa,Perth,3.1509790209790207,2.903333848213366,371.20000000000005,-31.200000000000006,184.0,277.6,449.9999999999999,-106.99999999999994,129.00000000000006,289.5,228.0,4.600000000000003,255.60000000000002,241.8,2.8300130498974863,3.6858269446498,3.9458812774092484,4.45554770717967,True,False,288,249,0
386531,2009-01-31,Sri Lanka,India,Colombo,2.9025623238876253,3.6967984535690133,239.2,-3.200000000000002,219.99999999999997,229.6,226.5,-5.4,199.5,213.0,155.79999999999998,28.8,328.6,242.2,3.1152466889759802,5.015920318670156,4.296738783417413,5.620502872783244,True,False,256,241,0
351689,2009-02-01,New Zealand,Australia,Perth,2.279844646651876,3.1509790209790207,218.00000000000003,17.99999999999999,290.0,254.0,318.0,0.0,318.0,318.0,243.6,-2.0000000000000004,231.6,237.6,2.003491251965621,2.757288985626364,4.314332172843704,5.757505016430362,True,False,181,182,1
386532,2009-02-03,Sri Lanka,India,Colombo,2.9025623238876253,3.6967984535690133,239.2,-3.200000000000002,219.99999999999997,229.6,226.5,-5.4,199.5,213.0,155.79999999999998,28.8,328.6,242.2,3.0550889902506175,5.015920318670156,4.408647161098483,5.620502872783244,True,False,363,216,0
386533,2009-02-05,Sri Lanka,India,Colombo,2.9025623238876253,3.6967984535690133,239.2,-3.200000000000002,219.99999999999997,229.6,226.5,-5.4,199.5,213.0,155.79999999999998,28.8,328.6,242.2,2.957274230622926,5.015920318670156,4.53366221593897,5.620502872783244,True,False,332,265,0
351690,2009-02-06,New Zealand,Australia,Melbourne Cricket Ground,2.279844646651876,3.1509790209790207,218.00000000000003,17.99999999999999,290.0,254.0,290.0,0.0,290.0,290.0,243.6,-2.0000000000000004,231.6,237.6,1.9816094261906323,2.549964826680146,4.214674892907648,5.757505016430362,True,False,225,226,1
351691,2009-02-08,New Zealand,Australia,Sydney Cricket Ground,2.279844646651876,3.1509790209790207,218.00000000000003,17.99999999999999,290.0,254.0,218.0,0.0,218.0,218.0,243.6,-2.0000000000000004,231.6,237.6,2.003491251965621,2.757288985626364,4.214674892907648,5.757505016430362,True,False,301,269,0
386534,2009-02-08,India,Sri Lanka,Colombo,3.6967984535690133,2.9025623238876253,200.7,29.5,377.7,289.2,200.7,29.5,377.7,289.2,337.7,-3.8999999999999995,314.3,326.0,3.923316799526061,5.03004403864254,4.552893374737634,6.624767880082084,True,False,320,252,0
351692,2009-02-10,Australia,New Zealand,Adelaide Oval,3.1509790209790207,2.279844646651876,312.7,-15.100000000000003,222.09999999999997,267.4,184.0,18.999999999999993,240.99999999999997,212.5,219.5,6.700000000000002,259.7,239.6,2.995772460256001,3.6858269446498,3.766237957891732,4.827122418778957,True,False,244,247,1
366627,2009-03-08,New Zealand,India,Christchurch,2.279844646651876,3.6967984535690133,229.60000000000002,2.400000000000001,244.00000000000003,236.8,229.60000000000002,2.400000000000001,244.00000000000003,236.8,229.60000000000002,2.400000000000001,244.00000000000003,236.8,2.305166215947401,3.042202898034895,4.739794130237952,5.620502872783244,True,True,392,334,0
366625,2009-03-14,New Zealand,India,Auckland,2.279844646651876,3.6967984535690133,229.60000000000002,2.400000000000001,244.00000000000003,236.8,229.60000000000002,2.400000000000001,244.00000000000003,236.8,229.60000000000002,2.400000000000001,244.00000000000003,236.8,2.074660770533813,2.3551695098504952,5.232618797591707,5.620502872783244,True,True,149,151,1
352666,2009-03-22,England,West Indies,Guyana,1.9434912142743468,1.1489262410949157,225.0,0.0,225.0,225.0,266.0,0.0,266.0,266.0,285.5,-2.3000000000000003,271.7,278.6,2.4463016966252744,4.023824088643971,3.152717707679379,4.913854269872158,True,False,264,243,0
352669,2009-04-03,West Indies,England,St Lucia,1.1489262410949157,1.9434912142743468,307.0,-9.700000000000001,258.5,282.75,262.3,-9.300000000000002,206.5,234.4,262.3,-9.300000000000002,206.5,234.4,2.0579089673459308,3.525959365283044,3.921179396762225,4.7948779951311415,True,True,172,146,0
350477,2009-04-03,South Africa,Australia,Durban,2.903333848213366,3.1509790209790207,10.000000000000085,138.99999999999994,426.9999999999999,218.5,169.2,26.60000000000001,328.80000000000007,249.0,169.2,26.60000000000001,328.80000000000007,249.0,2.434374046118639,3.6918507613699103,5.1305413875718715,5.757505016430362,True,True,286,145,0
350478,2009-04-05,South Africa,Australia,Centurion,2.903333848213366,3.1509790209790207,10.000000000000085,138.99999999999994,426.9999999999999,218.5,392.0,0.0,392.0,392.0,169.2,26.60000000000001,328.80000000000007,249.0,3.1840322087314665,3.6918507613699103,5.540438590473478,5.757505016430362,True,False,131,132,1
350479,2009-04-09,Australia,South Africa,Cape Town,3.1509790209790207,2.903333848213366,297.1,-21.900000000000006,165.7,231.4,236.50000000000003,-3.900000000000003,213.10000000000002,224.8,236.50000000000003,-3.900000000000003,213.10000000000002,224.8,2.8204265280448153,3.6858269446498,3.7430708101402943,4.45554770717967,True,True,289,264,0
350480,2009-04-13,Australia,South Africa,Port Elizabeth,3.1509790209790207,2.903333848213366,297.1,-21.900000000000006,165.7,231.4,236.50000000000003,-3.900000000000003,213.10000000000002,224.8,236.50000000000003,-3.900000000000003,213.10000000000002,224.8,2.743466982904034,3.6858269446498,3.909940409171791,4.45554770717967,True,True,317,256,0
350481,2009-04-17,South Africa,Australia,Johannesburg,2.903333848213366,3.1509790209790207,134.5,50.50000000000001,387.0,260.75,312.20000000000005,-3.2,293.00000000000006,302.6,312.20000000000005,-3.2,293.00000000000006,302.6,2.56490914073322,3.6918507613699103,4.314332172843704,5.757505016430362,True,True,303,256,0
392616,2009-04-22,Pakistan,Australia,Dubai Sports City Cricket Stadium,3.5317634173055863,3.1509790209790207,278.79999999999995,-1.8,267.99999999999994,273.4,278.79999999999995,-1.8,267.99999999999994,273.4,278.79999999999995,-1.8,267.99999999999994,273.4,3.6129716858903915,5.122500603860384,4.465772277417616,5.757505016430362,True,True,168,171,1
392617,2009-04-24,Australia,Pakistan,Dubai Sports City Cricket Stadium,3.1509790209790207,3.5317634173055863,168.0,0.0,168.0,168.0,168.0,0.0,168.0,168.0,312.5,-24.900000000000002,163.1,237.8,2.9470151940091203,3.46574848119916,4.768404890224952,5.4506186388947375,True,False,207,208,1
392618,2009-04-27,Pakistan,Australia,Abu Dhabi,3.5317634173055863,3.1509790209790207,207.0,0.0,207.0,207.0,232.0,0.0,232.0,232.0,349.8,-27.200000000000003,186.6,268.2,3.369617903258115,5.122500603860384,4.291320759556461,5.757505016430362,True,False,198,171,0
392619,2009-05-01,Australia,Pakistan,Abu Dhabi,3.1509790209790207,3.5317634173055863,138.0,29.99999999999999,227.99999999999997,183.0,198.0,0.0,198.0,198.0,258.9,-13.9,175.49999999999997,217.2,2.8515160207411707,3.2146686944387555,4.312661645682693,5.4506186388947375,True,False,197,200,1
392620,2009-05-03,Pakistan,Australia,Abu Dhabi,3.5317634173055863,3.1509790209790207,217.0,-9.999999999999996,187.0,202.0,267.0,-34.999999999999986,162.00000000000006,214.5,326.8,-27.400000000000002,162.4,244.6,3.92745671821241,5.122500603860384,3.8608477261608036,4.310746981768658,True,False,250,254,1
380715,2009-05-24,England,West Indies,Bristol,1.9434912142743468,1.1489262410949157,278.0,-52.99999999999999,119.00000000000003,198.5,296.9,-15.100000000000003,206.29999999999995,251.6,296.9,-15.100000000000003,206.29999999999995,251.6,2.6180941681382914,2.9546068270703687,2.9937092151345146,4.913854269872158,True,True,160,161,1
380716,2009-05-26,West Indies,England,Birmingham,1.1489262410949157,1.9434912142743468,346.4,-29.400000000000006,169.99999999999994,258.2,278.0,0.0,278.0,278.0,260.6,-15.600000000000005,167.0,213.8,2.0544724869137068,3.525959365283044,3.6945367084524143,4.7948779951311415,True,False,328,270,0
377313,2009-06-26,West Indies,India,Jamaica,1.1489262410949157,3.6967984535690133,260.6,-15.600000000000005,167.0,213.8,241.0,0.0,241.0,241.0,260.6,-15.600000000000005,167.0,213.8,2.201267181820575,3.525959365283044,4.591248533198722,5.188351005013045,True,True,339,319,0
377314,2009-06-28,West Indies,India,Jamaica,1.1489262410949157,3.6967984535690133,260.6,-15.600000000000005,167.0,213.8,241.0,0.0,241.0,241.0,260.6,-15.600000000000005,167.0,213.8,2.8245573295271793,3.525959365283044,4.384132197187542,5.620502872783244,True,True,188,192,1
401073,2009-07-26,West Indies,Bangladesh,Dominica,1.1489262410949157,0.7978609625668449,230.0,0.0,230.0,230.0,260.6,-15.600000000000005,167.0,213.8,260.6,-15.600000000000005,167.0,213.8,1.568295917033558,1.802991870966884,2.897598708690867,4.087510904123682,True,True,246,194,0
401074,2009-07-28,Bangladesh,West Indies,Dominica,0.7978609625668449,1.1489262410949157,246.0,0.0,246.0,246.0,246.0,0.0,246.0,246.0,294.4,-27.400000000000006,129.99999999999994,212.2,2.1707024734522724,3.3363571768688547,2.093632982422929,2.419982641605724,True,False,274,276,1
403370,2009-07-30,Pakistan,Sri Lanka,Rangiri Dambulla International Stadium,3.5317634173055863,2.9025623238876253,326.8,-27.400000000000002,162.4,244.6,326.8,-27.400000000000002,162.4,244.6,326.8,-27.400000000000002,162.4,244.6,3.274029663729576,5.122500603860384,4.104626777836501,5.7854226937129125,True,True,232,196,0
401075,2009-07-31,Bangladesh,West Indies,St Kitts,0.7978609625668449,1.1489262410949157,246.0,0.0,246.0,246.0,294.4,-27.400000000000006,129.99999999999994,212.2,294.4,-27.400000000000006,129.99999999999994,212.2,2.1707024734522724,3.3363571768688547,2.4545553688679562,2.4891280961301883,True,True,248,249,1
403371,2009-08-01,Sri Lanka,Pakistan,Rangiri Dambulla International Stadium,2.9025623238876253,3.5317634173055863,285.4,-5.0,255.39999999999998,270.4,224.0,-0.7000000000000013,220.5,222.25,310.9,-10.500000000000002,247.89999999999998,279.4,3.508240039255443,5.015920318670156,4.782978127327309,5.4506186388947375,True,False,168,169,1
403372,2009-08-03,Sri Lanka,Pakistan,Rangiri Dambulla International Stadium,2.9025623238876253,3.5317634173055863,285.4,-5.0,255.39999999999998,270.4,224.0,-0.7000000000000013,220.5,222.25,310.9,-10.500000000000002,247.89999999999998,279.4,3.086739512441733,5.015920318670156,4.632457800056138,5.4506186388947375,True,False,288,289,1
403373,2009-08-07,Sri Lanka,Pakistan,Colombo,2.9025623238876253,3.5317634173055863,285.4,-5.0,255.39999999999998,270.4,178.3,18.700000000000003,290.5,234.4,310.9,-10.500000000000002,247.89999999999998,279.4,2.8719250460100905,5.015920318670156,4.622854827545143,5.4506186388947375,True,False,321,175,0
410337,2009-08-09,Bangladesh,Zimbabwe,Bulawayo,0.7978609625668449,1.2943056140646505,294.4,-27.400000000000006,129.99999999999994,212.2,294.4,-27.400000000000006,129.99999999999994,212.2,294.4,-27.400000000000006,129.99999999999994,212.2,2.6047047043043787,3.3363571768688547,2.8579262112944255,3.5950379793062996,True,True,207,211,1
403374,2009-08-09,Sri Lanka,Pakistan,Colombo,2.9025623238876253,3.5317634173055863,285.4,-5.0,255.39999999999998,270.4,178.3,18.700000000000003,290.5,234.4,310.9,-10.500000000000002,247.89999999999998,279.4,3.0749531022833003,5.015920318670156,4.622854827545143,5.4506186388947375,True,False,279,147,0
410338,2009-08-11,Zimbabwe,Bangladesh,Bulawayo,1.2943056140646505,0.7978609625668449,175.0,1.000000000000005,179.00000000000003,177.0,214.0,0.4999999999999979,216.0,215.0,81.39999999999999,21.200000000000003,208.60000000000002,145.0,2.13620153633029,3.2383833255633383,2.5221665883447626,3.008170671888176,True,False,320,271,0
410339,2009-08-14,Bangladesh,Zimbabwe,Bulawayo,0.7978609625668449,1.2943056140646505,320.0,0.0,320.0,320.0,320.0,0.0,320.0,320.0,154.7,20.5,277.7,216.2,2.0878477078449205,3.3363571768688547,3.0507694703424844,3.5950379793062996,True,False,323,254,0
410340,2009-08-16,Bangladesh,Zimbabwe,Bulawayo,0.7978609625668449,1.2943056140646505,320.0,0.0,320.0,320.0,320.0,0.0,320.0,320.0,154.7,20.5,277.7,216.2,2.2620825546146013,3.3363571768688547,3.0507694703424844,3.5950379793062996,True,False,312,313,1
410341,2009-08-18,Bangladesh,Zimbabwe,Bulawayo,0.7978609625668449,1.2943056140646505,320.0,0.0,320.0,320.0,320.0,0.0,320.0,320.0,154.7,20.5,277.7,216.2,2.4269408024627404,3.3363571768688547,2.8226050371598177,3.5950379793062996,True,False,209,212,1
350043,2009-09-04,England,Australia,London,1.9434912142743468,3.1509790209790207,165.09999999999997,14.700000000000003,253.29999999999998,209.2,235.0,14.200000000000001,306.0,270.5,273.59999999999997,-1.7999999999999987,262.79999999999995,268.2,2.116618334050592,2.9546068270703687,4.563433285240213,5.757505016430362,True,False,260,256,0
350044,2009-09-06,England,Australia,London,1.9434912142743468,3.1509790209790207,165.09999999999997,14.700000000000003,253.29999999999998,209.2,235.0,14.200000000000001,306.0,270.5,273.59999999999997,-1.7999999999999987,262.79999999999995,268.2,2.034173996863896,2.9546068270703687,4.757417004665887,5.757505016430362,True,False,249,210,0
403380,2009-09-08,New Zealand,Sri Lanka,Colombo,2.279844646651876,2.9025623238876253,219.0,0.0,219.0,219.0,229.60000000000002,2.400000000000001,244.00000000000003,236.8,229.60000000000002,2.400000000000001,244.00000000000003,236.8,2.2656896033329956,3.042202898034895,4.2445176422313615,6.624767880082084,True,True,216,119,0
350045,2009-09-09,Australia,England,Southampton,3.1509790209790207,1.9434912142743468,256.66666666666663,-1.5,250.66666666666663,253.66666666666666,157.79999999999995,22.40000000000001,292.20000000000005,225.0,157.79999999999995,22.40000000000001,292.20000000000005,225.0,3.001231515983329,3.6858269446498,3.0255853496019687,3.563461904914583,True,True,228,230,1
403382,2009-09-11,India,New Zealand,Colombo,3.6967984535690133,2.279844646651876,634.9999999999998,-242.9999999999999,-93.99999999999989,270.5,200.7,29.5,377.7,289.2,382.3,-34.10000000000001,177.69999999999996,280.0,4.669213480424996,5.03004403864254,3.2970636684739842,3.562955162812497,True,False,155,156,1
350046,2009-09-12,Australia,England,London,3.1509790209790207,1.9434912142743468,256.66666666666663,-1.5,250.66666666666663,253.66666666666666,271.0,-10.999999999999998,238.0,254.5,157.79999999999995,22.40000000000001,292.20000000000005,225.0,3.2376524394148283,3.2954902839729927,2.9293095156599764,4.7948779951311415,True,False,220,221,1
403381,2009-09-12,India,Sri Lanka,Colombo,3.6967984535690133,2.9025623238876253,200.7,29.5,377.7,289.2,200.7,29.5,377.7,289.2,382.3,-34.10000000000001,177.69999999999996,280.0,3.523342971008336,5.03004403864254,4.084681894763418,6.624767880082084,True,False,307,168,0
403383,2009-09-14,Sri Lanka,India,Colombo,2.9025623238876253,3.6967984535690133,183.8,24.60000000000001,331.4000000000001,257.6,193.89999999999998,19.700000000000003,312.1,253.0,258.8,1.8000000000000005,269.6,264.2,3.039189015921721,5.015920318670156,4.278474636921967,5.188351005013045,True,False,319,273,0
350047,2009-09-15,Australia,England,Nottingham,3.1509790209790207,1.9434912142743468,256.66666666666663,-1.5,250.66666666666663,253.66666666666666,157.79999999999995,22.40000000000001,292.20000000000005,225.0,157.79999999999995,22.40000000000001,292.20000000000005,225.0,2.8916267193861795,3.6858269446498,3.156255414026809,4.7948779951311415,True,True,299,302,1
350048,2009-09-17,England,Australia,Nottingham,1.9434912142743468,3.1509790209790207,261.09999999999997,-1.2999999999999983,253.29999999999998,257.2,299.0,0.0,299.0,299.0,205.6,14.600000000000003,293.20000000000005,249.4,2.008167654351831,2.9546068270703687,4.967295422144036,5.757505016430362,True,False,296,185,0
350049,2009-09-20,England,Australia,Chester-le-Street,1.9434912142743468,3.1509790209790207,261.09999999999997,-1.2999999999999983,253.29999999999998,257.2,307.0,0.0,307.0,307.0,205.6,14.600000000000003,293.20000000000005,249.4,2.6180941681382914,2.9546068270703687,4.507395001724768,5.323372164516594,True,False,176,177,1
415274,2009-09-23,Pakistan,West Indies,Johannesburg,3.5317634173055863,1.1489262410949157,232.0,0.0,232.0,232.0,153.0,0.0,153.0,153.0,155.5,31.700000000000003,345.70000000000005,250.6,3.394412825439074,3.8039013673807585,2.419982641605724,2.419982641605724,True,False,133,134,1
415275,2009-09-24,South Africa,New Zealand,Centurion,2.903333848213366,2.279844646651876,177.0,15.999999999999995,225.0,201.0,392.0,0.0,392.0,392.0,312.20000000000005,-3.2,293.00000000000006,302.6,2.9066941594922304,3.6918507613699103,3.4126098042626567,3.562955162812497,True,False,214,217,1
415276,2009-09-25,England,Sri Lanka,Johannesburg,1.9434912142743468,2.9025623238876253,234.0,0.0,234.0,234.0,205.6,14.600000000000003,293.20000000000005,249.4,205.6,14.600000000000003,293.20000000000005,249.4,2.7745456400190185,2.9546068270703687,4.683148561234941,6.624767880082084,True,True,212,213,1
415277,2009-09-26,West Indies,Australia,Johannesburg,1.1489262410949157,3.1509790209790207,223.0,0.0,223.0,223.0,133.0,0.0,133.0,133.0,268.0,-17.400000000000006,163.59999999999997,215.8,1.5368986391617365,1.802991870966884,4.507395001724768,5.323372164516594,True,False,275,225,0
415278,2009-09-26,India,Pakistan,Centurion,3.6967984535690133,3.5317634173055863,314.0,-0.2999999999999994,312.5,313.25,309.5,-10.700000000000006,245.29999999999995,277.4,309.5,-10.700000000000006,245.29999999999995,277.4,3.442276804360281,5.03004403864254,4.782978127327309,5.4506186388947375,True,True,302,248,0
415280,2009-09-27,South Africa,England,Centurion,2.903333848213366,1.9434912142743468,83.0,0.0,83.0,83.0,392.0,0.0,392.0,392.0,312.20000000000005,-3.2,293.00000000000006,302.6,2.7245116273738725,3.6918507613699103,3.5038535846655976,4.7948779951311415,True,False,323,301,0
415279,2009-09-27,Sri Lanka,New Zealand,Johannesburg,2.9025623238876253,2.279844646651876,301.66666666666663,-22.999999999999996,209.66666666666663,255.66666666666666,212.0,0.0,212.0,212.0,299.7,-14.100000000000001,215.09999999999997,257.4,3.018688412824844,5.015920318670156,3.496880942694852,3.562955162812497,True,False,315,277,0
415282,2009-09-29,New Zealand,England,Johannesburg,2.279844646651876,1.9434912142743468,207.99999999999997,9.400000000000002,264.4,236.2,315.0,0.0,315.0,315.0,218.4,6.800000000000002,259.20000000000005,238.8,2.0159463791255976,2.549964826680146,3.4428437051221965,4.7948779951311415,True,False,146,147,1
415284,2009-09-30,India,West Indies,Johannesburg,3.6967984535690133,1.1489262410949157,344.5,-24.200000000000003,223.5,284.0,309.5,-10.700000000000006,245.29999999999995,277.4,309.5,-10.700000000000006,245.29999999999995,277.4,3.770905521795414,4.605303859266584,2.4545553688679562,2.4891280961301883,True,True,129,130,1
415283,2009-09-30,Australia,Pakistan,Centurion,3.1509790209790207,3.5317634173055863,123.33333333333337,40.999999999999986,287.3333333333333,205.33333333333334,131.0,0.0,131.0,131.0,264.09999999999997,-4.3,238.29999999999995,251.2,2.7453132061325047,3.6858269446498,4.661904544722631,5.4506186388947375,True,False,205,206,1
415285,2009-10-02,Australia,England,Centurion,3.1509790209790207,1.9434912142743468,281.4,-11.600000000000003,211.79999999999995,246.6,131.0,0.0,131.0,131.0,264.09999999999997,-4.3,238.29999999999995,251.2,3.2491443119028647,3.2954902839729927,2.900418417274856,3.563461904914583,True,False,257,258,1
415286,2009-10-03,New Zealand,Pakistan,Johannesburg,2.279844646651876,3.5317634173055863,218.4,6.800000000000002,259.20000000000005,238.8,315.0,0.0,315.0,315.0,218.4,6.800000000000002,259.20000000000005,238.8,2.107223090003246,2.549964826680146,4.782978127327309,5.4506186388947375,True,True,233,234,1
415287,2009-10-05,Australia,New Zealand,Centurion,3.1509790209790207,2.279844646651876,312.7,-15.100000000000003,222.09999999999997,267.4,131.0,0.0,131.0,131.0,264.09999999999997,-4.3,238.29999999999995,251.2,2.960105416018097,3.6858269446498,3.6293499345443934,4.081027113422416,True,False,200,206,1
416236,2009-10-25,India,Australia,Vadodara,3.6967984535690133,3.1509790209790207,265.3333333333333,-16.499999999999982,199.33333333333337,232.33333333333334,533.9999999999998,-192.9999999999999,-44.999999999999886,244.5,309.5,-10.700000000000006,245.29999999999995,277.4,3.9583835367840923,5.03004403864254,4.507395001724768,5.323372164516594,True,False,292,288,0
422626,2009-10-27,Zimbabwe,Bangladesh,Mirpur,1.2943056140646505,0.7978609625668449,148.49999999999997,28.500000000000007,319.5,234.0,290.99999999999994,-85.99999999999997,33.00000000000006,162.0,148.49999999999997,28.500000000000007,319.5,234.0,2.534082389486072,3.2383833255633383,2.8128081197211205,4.087510904123682,True,False,186,189,1
416237,2009-10-28,Australia,India,Nagpur,3.1509790209790207,3.6967984535690133,151.39999999999998,30.200000000000006,332.6,242.0,317.0,0.0,317.0,317.0,238.10000000000002,6.500000000000001,277.1,257.6,2.9429122012872386,3.6858269446498,4.6076035621189835,5.620502872783244,True,False,354,255,0
422627,2009-10-29,Bangladesh,Zimbabwe,Mirpur,0.7978609625668449,1.2943056140646505,453.9999999999999,-133.99999999999994,52.00000000000006,253.0,218.50000000000003,-7.900000000000003,171.10000000000002,194.8,93.29999999999998,34.50000000000001,300.30000000000007,196.8,2.5566830317738503,3.3363571768688547,2.9017644574798283,3.5950379793062996,True,False,219,221,1
416238,2009-10-31,India,Australia,Delhi,3.6967984535690133,3.1509790209790207,188.0,29.900000000000006,337.5,262.75,152.79999999999995,39.000000000000014,386.80000000000007,269.8,152.79999999999995,39.000000000000014,386.80000000000007,269.8,4.713566183379862,5.03004403864254,5.323372164516594,5.323372164516594,True,True,229,230,1
422628,2009-10-31,Bangladesh,Zimbabwe,Mirpur,0.7978609625668449,1.2943056140646505,453.9999999999999,-133.99999999999994,52.00000000000006,253.0,218.50000000000003,-7.900000000000003,171.10000000000002,194.8,93.29999999999998,34.50000000000001,300.30000000000007,196.8,2.2620825546146013,3.3363571768688547,2.9017644574798283,3.5950379793062996,True,False,196,198,1
416239,2009-11-02,India,Australia,Chandigarh,3.6967984535690133,3.1509790209790207,188.0,29.900000000000006,337.5,262.75,261.0,29.99999999999999,351.0,306.0,152.79999999999995,39.000000000000014,386.80000000000007,269.8,3.7850801822979654,5.03004403864254,4.442599378448663,5.323372164516594,True,False,250,226,0
422629,2009-11-03,Bangladesh,Zimbabwe,Chittagong,0.7978609625668449,1.2943056140646505,453.9999999999999,-133.99999999999994,52.00000000000006,253.0,93.29999999999998,34.50000000000001,300.30000000000007,196.8,93.29999999999998,34.50000000000001,300.30000000000007,196.8,2.3217663798929125,3.3363571768688547,2.9042184163746327,3.5950379793062996,True,True,44,49,1
426720,2009-11-03,New Zealand,Pakistan,Abu Dhabi,2.279844646651876,3.5317634173055863,204.0,7.2,247.2,225.6,204.0,7.2,247.2,225.6,204.0,7.2,247.2,225.6,2.360071220687368,3.6765724030675133,4.797663883320243,5.4506186388947375,True,True,287,149,0
416240,2009-11-05,India,Australia,Hyderabad,3.6967984535690133,3.1509790209790207,188.0,29.900000000000006,337.5,262.75,152.79999999999995,39.000000000000014,386.80000000000007,269.8,152.79999999999995,39.000000000000014,386.80000000000007,269.8,3.958639278835335,5.03004403864254,3.5618265923807315,3.5618265923807315,True,True,350,347,0
422630,2009-11-05,Bangladesh,Zimbabwe,Chittagong,0.7978609625668449,1.2943056140646505,453.9999999999999,-133.99999999999994,52.00000000000006,253.0,93.29999999999998,34.50000000000001,300.30000000000007,196.8,93.29999999999998,34.50000000000001,300.30000000000007,196.8,2.038867573950717,3.3363571768688547,2.6517519731673347,3.5950379793062996,True,True,221,222,1
