bowler,country,negative_rate,no_of_wickets,wickets_per_match,wickets_per_run,no_of_wins,team_score,opponent_mean,winning_contribution,winning_wicket_rate_contribution,bowler_score
AJ McKay,New Zealand,-0.831304347826087,17,1.4166666666666667,0.03556485355648536,4,1.7315254917466654,2.4412742818029614,0.06796116504854369,0.19090909090909092,3.80672791658496
DW Steyn,South Africa,-1.0103092783505154,8,1.1428571428571428,0.02040816326530612,4,3.131122172150953,2.2754944699219046,0.04430379746835443,0.19845360824742267,3.7697945418499774
DL Vettori,New Zealand,-0.6491228070175439,15,1.25,0.033783783783783786,4,1.7315254917466654,2.293275710401655,0.07766990291262135,0.2181818181818182,3.7664554829290555
DJG Sammy,West Indies,-0.7060133630289532,11,1.1,0.03470031545741325,4,1.5858432012749222,2.3777934497144897,0.13432835820895522,0.225,3.7517773113425608
RE van der Merwe,South Africa,-0.7540983606557377,4,1.3333333333333333,0.028985507246376812,2,3.131122172150953,2.7279507591816228,0.0189873417721519,0.17010309278350516,3.7299757954189974
BAW Mendis,Sri Lanka,-0.8279569892473119,6,1.2,0.025974025974025976,4,3.1792930482458965,2.117558989779011,0.03076923076923077,0.1590909090909091,3.694164093506431
AB Dinda,India,-0.9913419913419913,3,0.6,0.013100436681222707,1,3.299004538134973,2.359227905123226,0.017391304347826087,0.45637583892617445,3.659992178068519
A Shahzad,England,-0.8402777777777778,6,2.0,0.049586776859504134,2,2.962530400413132,1.2643942209159602,0.018518518518518517,0.17368421052631577,3.6062241300729125
Shahid Afridi,Pakistan,-0.8200757575757576,19,1.0555555555555556,0.021939953810623556,5,1.4298806362492829,3.058514849282098,0.04938271604938271,0.10256410256410257,3.600422869222454
WD Parnell,South Africa,-1.0840840840840842,8,1.3333333333333333,0.0221606648199446,3,3.131122172150953,1.9025467139728158,0.03164556962025317,0.18900343642611683,3.5864978285478353
KD Mills,New Zealand,-0.8993839835728953,16,1.4545454545454546,0.0365296803652968,1,1.7315254917466654,2.7332279525398717,0.019417475728155338,0.2181818181818182,3.5738983712315426
MH Yardy,England,-0.8080438756855576,7,0.5833333333333334,0.01583710407239819,7,2.962530400413132,2.1962514853921267,0.037037037037037035,0.09924812030075188,3.5491878597741073
Saeed Ajmal,Pakistan,-0.8824383164005806,17,1.3076923076923077,0.027960526315789474,3,1.4298806362492829,3.1522210115555307,0.037037037037037035,0.12820512820512822,3.5446207887240515
Samiullah Shenwari,Afghanistan,-0.6422018348623854,3,1.5,0.04285714285714286,1,1.7111962338539188,1.626689191600398,0.2,0.2222222222222222,3.5254961455483524
V Sehwag,India,-0.8095238095238095,4,0.5,0.029411764705882353,5,3.299004538134973,2.294899485839564,0.017391304347826087,0.0912751677852349,3.5215736175029013
LJ Wright,England,-0.8157894736842105,5,0.38461538461538464,0.016129032258064516,9,2.962530400413132,2.0991107088426797,0.037037037037037035,0.07719298245614034,3.516098639461956
SW Masakadza,Zimbabwe,-1.2669322709163346,11,2.2,0.03459119496855346,1,1.1291301904392212,2.4487207877287482,0.04477611940298507,0.3488372093023256,3.4726438006247404
Rubel Hossain,Bangladesh,-0.9904458598726115,15,1.25,0.024115755627009645,4,1.2643942209159602,2.5137783079177187,0.07207207207207207,0.21212121212121213,3.4585509723592467
JDP Oram,New Zealand,-0.5799086757990868,6,1.2,0.047244094488188976,5,1.7315254917466654,2.092129944854991,0.05825242718446602,0.13090909090909092,3.45716711520249
MA Parker,Scotland,-0.7424242424242424,3,1.5,0.061224489795918366,1,1.626689191600398,1.7111962338539188,0.14285714285714285,0.2,3.452473867124818
BMAJ Mendis,Sri Lanka,-0.7616279069767442,4,0.8,0.030534351145038167,3,3.1792930482458965,2.0109715265689476,0.020512820512820513,0.1414141414141414,3.440057491244669
P Utseya,Zimbabwe,-0.8102108768035516,15,0.8823529411764706,0.02054794520547945,5,1.1291301904392212,2.2656498604411146,0.11940298507462686,0.186046511627907,3.412546873106428
PM Siddle,Australia,-0.8369565217391305,4,1.0,0.025974025974025976,3,3.368462523392101,1.8672337392484362,0.013636363636363636,0.10144927536231883,3.3833163513881614
JW Hastings,Australia,-0.7352941176470589,2,1.0,0.02666666666666667,0,3.368462523392101,3.239148793190435,0.0,0.0,3.3708169740227305
CB Mpofu,Zimbabwe,-0.9232505643340858,10,1.0,0.02444987775061125,3,1.1291301904392212,2.2611425939962375,0.11940298507462686,0.31007751937984496,3.3707335077810883
M Muralitharan,Sri Lanka,-0.8295964125560538,3,0.75,0.016216216216216217,3,3.1792930482458965,2.3404354796730793,0.020512820512820513,0.1414141414141414,3.361421189407074
A Mishra,India,-0.8080808080808081,4,0.8,0.016666666666666666,3,3.299004538134973,1.9762481396572393,0.017391304347826087,0.15212527964205813,3.356862569508766
NO Miller,West Indies,-0.8295165394402035,9,1.0,0.027607361963190184,3,1.5858432012749222,2.346832558608471,0.08955223880597014,0.2,3.3426655697002436
RJ Peterson,South Africa,-0.7961783439490446,4,1.3333333333333333,0.032,2,3.131122172150953,1.329630487645929,0.0189873417721519,0.17010309278350516,3.329871012725965
KA Pollard,West Indies,-0.8795411089866156,17,1.4166666666666667,0.03695652173913044,3,1.5858432012749222,2.5429049619940916,0.014925373134328358,0.03333333333333333,3.3185835339456755
Wahab Riaz,Pakistan,-0.9736842105263158,5,1.25,0.02252252252252252,2,1.4298806362492829,3.131122172150953,0.04938271604938271,0.25641025641025644,3.299485816093234
R Rampaul,West Indies,-0.9171597633136095,10,1.0,0.021505376344086023,3,1.5858432012749222,2.6254607181338927,0.07462686567164178,0.16666666666666669,3.285897942569136
Hamid Hassan,Afghanistan,-0.6190476190476191,2,1.0,0.03076923076923077,1,1.7111962338539188,1.626689191600398,0.2,0.2222222222222222,3.277601077182398
Mohammad Hafeez,Pakistan,-0.8010335917312662,8,0.8888888888888888,0.025806451612903226,3,1.4298806362492829,3.056192495823032,0.04938271604938271,0.17094017094017094,3.2712447674896996
S Tyagi,India,-1.0236220472440944,2,0.6666666666666666,0.015384615384615385,2,3.299004538134973,2.5249364804376033,0.008695652173913044,0.11409395973154361,3.2184668356764417
PD Collingwood,England,-0.8251533742331288,4,0.36363636363636365,0.01486988847583643,7,2.962530400413132,1.8833636894094503,0.018518518518518517,0.04962406015037594,3.1787150374576583
SHT Kandamby,Sri Lanka,-0.8260869565217391,2,0.5,0.021052631578947368,3,3.1792930482458965,2.79035195883022,0.0,0.0,3.1689048623238794
JR Hazlewood,Australia,-1.0,1,1.0,0.023255813953488372,0,3.368462523392101,2.962530400413132,0.0,0.0,3.1681927795092326
RAS Lakmal,Sri Lanka,-1.0872093023255813,2,0.6666666666666666,0.0106951871657754,2,3.1792930482458965,2.620801099061969,0.010256410256410256,0.10606060606060606,3.1367917020508496
H Masakadza,Zimbabwe,-0.8,2,0.6666666666666666,0.08333333333333333,1,1.1291301904392212,3.1632360895475817,0.014925373134328358,0.11627906976744186,3.135598278004996
RW Price,Zimbabwe,-0.6373193166885677,11,0.7857142857142857,0.02268041237113402,5,1.1291301904392212,2.0801915079318634,0.08955223880597014,0.13953488372093023,3.129335115913062
GA Lamb,Zimbabwe,-0.6601941747572816,8,0.8888888888888888,0.029411764705882353,3,1.1291301904392212,2.3206456865707055,0.07462686567164178,0.1937984496124031,3.105899779291533
AG Cremer,Zimbabwe,-0.8979907264296755,11,0.7333333333333333,0.0189328743545611,4,1.1291301904392212,2.399150612377802,0.08955223880597014,0.1744186046511628,3.1033644185461666
Mohammad Asif,Pakistan,-0.8388888888888889,8,1.3333333333333333,0.026490066225165563,1,1.4298806362492829,2.9862562271217103,0.012345679012345678,0.12820512820512822,3.0543617784662294
Mashrafe Mortaza,Bangladesh,-0.8550420168067226,10,0.9090909090909091,0.02457002457002457,4,1.2643942209159602,2.2068018714581417,0.05405405405405406,0.1590909090909091,3.0508543176888647
NL McCullum,New Zealand,-0.708256880733945,10,0.9090909090909091,0.025906735751295335,1,1.7315254917466654,2.7395423148359743,0.009708737864077669,0.1090909090909091,3.0374547444046884
RT Lyons,Scotland,-0.2962962962962963,1,1.0,0.0625,1,1.626689191600398,1.7111962338539188,0.07142857142857142,0.1,3.0373899223265877
MJ Guptill,New Zealand,-0.6041666666666666,2,0.6666666666666666,0.06896551724137931,2,1.7315254917466654,1.9657503217413403,0.019417475728155338,0.1090909090909091,3.011952176018409
R McLaren,South Africa,-0.912568306010929,2,0.5,0.011976047904191617,4,3.131122172150953,1.5858432012749222,0.02531645569620253,0.1134020618556701,3.0094422205372497
JA Morkel,South Africa,-1.1588235294117648,3,0.75,0.015228426395939087,2,3.131122172150953,1.746786388815675,0.012658227848101266,0.1134020618556701,2.944984874496271
SK Raina,India,-0.9242424242424242,0,0.0,0.0,5,3.299004538134973,2.6283857454564563,0.0,0.0,2.9212299317627726
R Vinay Kumar,India,-1.1844660194174756,2,1.0,0.01639344262295082,1,3.299004538134973,2.248796356915661,0.0,0.0,2.9199047974582055
Mirwais Ashraf,Afghanistan,-0.4909090909090909,2,1.0,0.037037037037037035,1,1.7111962338539188,1.626689191600398,0.1,0.1111111111111111,2.9082981805325625
Abdul Razzaq,Pakistan,-0.931129476584022,5,0.45454545454545453,0.014792899408284023,5,1.4298806362492829,2.935081260844635,0.037037037037037035,0.07692307692307693,2.8733480828112334
JP Duminy,South Africa,-0.9455782312925171,1,0.14285714285714285,0.007194244604316547,5,3.131122172150953,1.6984947199816982,0.0189873417721519,0.06804123711340206,2.856503537130745
Suhrawadi Shuvo,Bangladesh,-0.698905109489051,8,0.7272727272727273,0.020887728459530026,6,1.2643942209159602,1.8513675647461272,0.04504504504504504,0.08838383838383838,2.8509388579094064
Mohammad Amir,Pakistan,-0.8931623931623932,6,1.5,0.028708133971291867,0,1.4298806362492829,3.303805658291268,0.0,0.0,2.8403514485553174
RG Sharma,India,-1.1,1,0.2,0.015151515151515152,2,3.299004538134973,2.0870930246997395,0.004347826086956522,0.057046979865771806,2.822959918016926
CH Gayle,West Indies,-0.7708333333333334,5,0.7142857142857143,0.02252252252252252,1,1.5858432012749222,2.946840611009769,0.014925373134328358,0.1,2.8146242766067013
V Kohli,India,-0.9512195121951219,0,0.0,0.0,1,3.299004538134973,3.1632360895475826,0.0,0.0,2.8067383723514556
JE Taylor,West Indies,-0.8181818181818182,4,1.3333333333333333,0.031746031746031744,0,1.5858432012749222,3.131122172150953,0.0,0.0,2.7984912879865087
RJ Sidebottom,England,-0.9583333333333334,1,1.0,0.021739130434782608,1,2.962530400413132,1.2643942209159602,0.006172839506172839,0.11578947368421053,2.7667068429693473
Shoaib Malik,Pakistan,-0.7925925925925926,4,1.0,0.037383177570093455,0,1.4298806362492829,3.303805658291268,0.0,0.0,2.75879709964625
Mahmudullah,Bangladesh,-0.8754863813229572,9,0.5294117647058824,0.02,3,1.2643942209159602,2.480304618146772,0.02702702702702703,0.10606060606060606,2.7416380282395725
UT Yadav,India,-1.0757575757575757,1,0.3333333333333333,0.007042253521126761,1,3.299004538134973,1.812517809708113,0.004347826086956522,0.11409395973154361,2.7349254824153117
IG Butler,New Zealand,-0.9369369369369369,3,1.5,0.028846153846153848,2,1.7315254917466654,1.2643942209159602,0.02912621359223301,0.16363636363636364,2.7328779699065198
Pankaj Singh,India,-1.0227272727272727,0,0.0,0.0,0,3.299004538134973,3.1792930482458965,0.0,0.0,2.727326451990518
Asghar Stanikzai,Afghanistan,-0.8947368421052632,1,1.0,0.029411764705882353,1,1.7111962338539188,1.626689191600398,0.1,0.1111111111111111,2.7183222737941612
Naved-ul-Hasan,Pakistan,-1.0104166666666667,6,1.2,0.020618556701030927,0,1.4298806362492829,3.3684625233921013,0.0,0.0,2.6878784377062233
MJ Clarke,Australia,-0.7619047619047619,0,0.0,0.0,3,3.368462523392101,2.02716514152559,0.0,0.0,2.6764428106742106
KP Pietersen,England,-0.746031746031746,1,0.5,0.02127659574468085,2,2.962530400413132,1.2643942209159602,0.006172839506172839,0.05789473684210526,2.6661646542270883
AC Voges,Australia,-0.68,0,0.0,0.0,1,3.368462523392101,1.5858432012749222,0.004545454545454545,0.10144927536231883,2.6031400906781386
AM Blignaut,Zimbabwe,-0.525,1,0.3333333333333333,0.023809523809523808,2,1.1291301904392212,3.2591007081719474,0.014925373134328358,0.05813953488372093,2.5970133069399384
E Chigumbura,Zimbabwe,-1.1887905604719764,8,0.6666666666666666,0.019851116625310174,3,1.1291301904392212,2.513288850475011,0.029850746268656716,0.07751937984496124,2.5910043557791678
MJ Mason,New Zealand,-1.1147540983606556,1,1.0,0.014705882352941176,0,1.7315254917466654,3.368462523392101,0.0,0.0,2.5459767036941447
MEK Hussey,Australia,-1.3076923076923077,0,0.0,0.0,2,3.368462523392101,2.1962055183312073,0.0,0.0,2.526297131922841
PA Desai,Canada,-0.5737704918032787,3,3.0,0.08571428571428572,0,0.8782404572361706,0.0,0.0,0.0,2.4939135365708665
KS Williamson,New Zealand,-0.9473684210526315,1,0.16666666666666666,0.011111111111111112,1,1.7315254917466654,2.939950903616958,0.009708737864077669,0.1090909090909091,2.4852598326433486
Imran Farhat,Pakistan,-0.7,1,1.0,0.047619047619047616,1,1.4298806362492829,1.2643942209159602,0.012345679012345678,0.12820512820512822,2.482164815357447
A Mithun,India,-1.2266666666666666,0,0.0,0.0,0,3.299004538134973,2.4313238319488093,0.0,0.0,2.455331483335023
Naeem Islam,Bangladesh,-0.8346303501945526,8,0.6153846153846154,0.018648018648018648,2,1.2643942209159602,2.498178175258882,0.0,0.0,2.4322623883127177
DR Smith,West Indies,-1.0952380952380953,4,0.8,0.01932367149758454,0,1.5858432012749222,2.920596056801525,0.0,0.0,2.4304604407085444
SB Styris,New Zealand,-0.8270440251572327,1,0.1,0.0038022813688212928,2,1.7315254917466654,3.307870784723204,0.0,0.0,2.415191447568679
HK Bennett,New Zealand,-0.7326732673267327,3,1.5,0.04054054054054054,0,1.7315254917466654,1.2643942209159602,0.0,0.0,2.4109751152979624
SJ Benn,West Indies,-0.6627906976744186,3,0.6,0.017543859649122806,2,1.5858432012749222,1.929926983123914,0.014925373134328358,0.05,2.4034115969999834
GD Drummond,Scotland,-0.7848101265822784,1,0.5,0.016129032258064516,1,1.626689191600398,1.7111962338539188,0.07142857142857142,0.1,2.4032377532242934
TT Samaraweera,Sri Lanka,-1.6111111111111112,0,0.0,0.0,2,3.1792930482458965,2.2816993795254668,0.0,0.0,2.4030868476003806
RM Haq,Scotland,-0.8470588235294118,1,0.5,0.013888888888888888,1,1.626689191600398,1.7111962338539188,0.07142857142857142,0.1,2.3691759700790223
JEC Franklin,New Zealand,-0.8484848484848485,1,0.25,0.008928571428571428,3,1.7315254917466654,2.2990638758397486,0.009708737864077669,0.03636363636363636,2.341594011692765
Iftikhar Anjum,Pakistan,-0.8898305084745762,1,0.5,0.009523809523809525,0,1.4298806362492829,3.368462523392101,0.0,0.0,2.3140787303294705
GD Elliott,New Zealand,-0.7586206896551724,2,0.5,0.022727272727272728,0,1.7315254917466654,2.2816993795254668,0.0,0.0,2.2799709186067623
M Pushpakumara,Sri Lanka,-0.6774193548387096,0,0.0,0.0,1,3.1792930482458965,1.2643942209159602,0.0,0.0,2.2630706358098567
HMCM Bandara,Sri Lanka,-0.7377049180327869,0,0.0,0.0,1,3.1792930482458965,1.2643942209159602,0.0,0.0,2.2483068244153888
JC Tredwell,England,-0.8974358974358975,0,0.0,0.0,2,2.962530400413132,1.2643942209159602,0.0,0.0,2.1907359151629615
Abdur Rehman,Pakistan,-0.6043956043956044,0,0.0,0.0,2,1.4298806362492829,2.5088795217392885,0.012345679012345678,0.06410256410256411,2.164669801494131
CK Kapugedera,Sri Lanka,-0.6666666666666666,0,0.0,0.0,0,3.1792930482458965,1.1291301904392212,0.0,0.0,2.1588812658705563
KM Dabengwa,Zimbabwe,-0.8546511627906976,2,0.4,0.013605442176870748,1,1.1291301904392212,2.0110854014099573,0.014925373134328358,0.11627906976744186,2.1277928429258064
IJL Trott,England,-0.9473684210526315,0,0.0,0.0,1,2.962530400413132,1.2643942209159602,0.0,0.0,2.111840875365666
LE Plunkett,England,-1.0,0,0.0,0.0,1,2.962530400413132,1.2643942209159602,0.0,0.0,2.0989515090928412
IA Nicolson,Zimbabwe,-1.6818181818181819,1,1.0,0.013513513513513514,0,1.1291301904392212,3.131122172150953,0.0,0.0,2.0900758625947953
Syed Rasel,Bangladesh,-1.0136986301369864,1,0.2,0.0045045045045045045,0,1.2643942209159602,3.251119942179342,0.0,0.0,2.066761571900459
N Deonarine,West Indies,-0.9032258064516129,0,0.0,0.0,0,1.5858432012749222,2.8731279865532953,0.0,0.0,1.9929649998221874
Mohammad Ashraful,Bangladesh,-1.0410958904109588,0,0.0,0.0,1,1.2643942209159602,3.1598828166571584,0.0,0.0,1.9847681524035687
T Maruma,Zimbabwe,-0.8709677419354839,2,0.6666666666666666,0.037037037037037035,0,1.1291301904392212,1.585843201274922,0.0,0.0,1.9711937252871765
Faisal Hossain,Bangladesh,-0.7297297297297297,0,0.0,0.0,0,1.2643942209159602,2.962530400413132,0.0,0.0,1.9357661457914563
DE Bernard,West Indies,-0.782608695652174,0,0.0,0.0,2,1.5858432012749222,2.130126181295087,0.0,0.0,1.9352612721467768
Mohammad Irfan,Pakistan,-1.0263157894736843,0,0.0,0.0,0,1.4298806362492829,2.962530400413132,0.0,0.0,1.9281171211878103
Younis Khan,Pakistan,-1.25,0,0.0,0.0,0,1.4298806362492829,3.131122172150953,0.0,0.0,1.9233873805649742
Tamim Iqbal,Bangladesh,-1.1666666666666667,0,0.0,0.0,0,1.2643942209159602,3.1792930482458965,0.0,0.0,1.8931118004578469
GW Flower,Zimbabwe,-0.9047619047619048,0,0.0,0.0,0,1.1291301904392212,3.131122172150953,0.0,0.0,1.8898348184762002
SC Williams,Zimbabwe,-1.0769230769230769,0,0.0,0.0,0,1.1291301904392212,3.131122172150953,0.0,0.0,1.84767289876326
KO Meth,Zimbabwe,-1.0789473684210527,0,0.0,0.0,1,1.1291301904392212,1.2643942209159602,0.029850746268656716,0.23255813953488372,1.8060385701131274
Mohammad Nabi,Afghanistan,-0.631578947368421,0,0.0,0.0,1,1.7111962338539188,1.626689191600398,0.0,0.0,1.8053499212685138
