bowler,country,negative_rate,no_of_wickets,wickets_per_match,wickets_per_run,no_of_wins,team_score,opponent_mean,winning_contribution,winning_wicket_rate_contribution,bowler_score
J Botha,South Africa,-0.7212449255751014,16,1.2307692307692308,0.0300187617260788,9,2.6611637059887245,2.5522914139123936,0.08176100628930817,0.1573157315731573,4.216577447665194
B Lee,Australia,-0.7908496732026143,19,1.7272727272727273,0.03925619834710744,10,3.1117489287933795,1.509346168020777,0.06006006006006006,0.21674876847290642,4.215307906719237
I Sharma,India,-1.0377833753148615,25,1.4705882352941178,0.03033980582524272,11,2.5979484699384607,2.001000516088697,0.08673469387755102,0.1717171717171717,4.211109473887968
DL Vettori,New Zealand,-0.6384039900249376,20,1.3333333333333333,0.0390625,9,1.546239638039496,2.1737646023423527,0.12408759124087591,0.20238095238095236,4.128714958816619
KMDN Kulasekara,Sri Lanka,-0.872382851445663,28,1.4,0.032,8,1.7916842348412405,2.104666119931438,0.0979020979020979,0.18529411764705883,4.029971901378797
Shakib Al Hasan,Bangladesh,-0.6489988221436984,21,1.3125,0.038112522686025406,13,2.6887458471760795,0.8006007992798609,0.09137055837563451,0.14754098360655737,4.011141971345839
Umar Gul,Pakistan,-0.8464328899637243,27,1.6875,0.03857142857142857,6,1.6409731275495183,2.1257172113377623,0.09917355371900827,0.21621621621621623,4.006860808972468
Hamid Hassan,Afghanistan,-0.7755102040816326,3,3.0,0.07894736842105263,1,2.0368462368756752,0.3735985533453888,0.2222222222222222,0.4,4.000836759607746
Khurram Chohan,Canada,-0.4166666666666667,5,2.5,0.125,2,2.2936828013513324,0.5509893183060683,0.17857142857142858,0.25,3.9759898772490896
RW Price,Zimbabwe,-0.6897435897435897,24,1.6,0.04460966542750929,4,0.7403100775193798,2.5543771774238104,0.13432835820895522,0.225,3.924950621559708
Saeed Ajmal,Pakistan,-0.667027027027027,23,1.2777777777777777,0.03727714748784441,7,1.6409731275495183,2.1619393636132678,0.09090909090909091,0.16988416988416988,3.87738492874273
M Ntini,South Africa,-0.9619771863117871,9,1.8,0.03557312252964427,2,2.6611637059887245,3.1117489287933795,0.031446540880503145,0.2722772277227723,3.8716603278302406
RE van der Merwe,South Africa,-0.8256302521008403,13,1.4444444444444444,0.03307888040712468,6,2.6611637059887245,2.1183103211083485,0.06918238993710692,0.19966996699669967,3.8442177113424325
M Muralitharan,Sri Lanka,-0.8112676056338028,18,1.3846153846153846,0.03125,6,1.7916842348412405,2.074467393480493,0.0979020979020979,0.24705882352941178,3.8389405390868276
T Thushara,Sri Lanka,-0.8463726884779517,20,1.3333333333333333,0.03361344537815126,8,1.7916842348412405,2.0171852910529338,0.0979020979020979,0.18529411764705883,3.82170449801043
IE O'Brien,New Zealand,-0.9006849315068494,11,2.2,0.04182509505703422,3,1.546239638039496,3.008988837022396,0.058394160583941604,0.2857142857142857,3.8017818248614805
M Morkel,South Africa,-0.8341968911917098,10,1.4285714285714286,0.031055900621118012,4,2.6611637059887245,2.635177564304104,0.050314465408805034,0.21782178217821782,3.7976676733163677
P Kumar,India,-0.8852223816355811,15,1.0,0.024311183144246355,8,2.5979484699384607,2.1429466070209857,0.0663265306122449,0.18055555555555555,3.7885419644759293
BW Hilfenhaus,Australia,-0.9221311475409836,16,1.2307692307692308,0.023703703703703703,5,3.1117489287933795,2.065072247206137,0.02702702702702703,0.19507389162561578,3.686835704064759
Mashrafe Mortaza,Bangladesh,-0.6233766233766234,8,2.6666666666666665,0.08333333333333333,2,2.6887458471760795,1.09076812996,0.030456852791878174,0.31967213114754095,3.6809044155178654
Yuvraj Singh,India,-0.8672897196261682,12,0.8571428571428571,0.02586206896551724,9,2.5979484699384607,2.1509094193019993,0.061224489795918366,0.14814814814814814,3.675036136368306
Mohammad Amir,Pakistan,-0.7264957264957265,19,1.7272727272727273,0.04470588235294118,5,1.6409731275495183,1.6775209761306642,0.08264462809917356,0.21621621621621623,3.6265308703611523
PM Siddle,Australia,-0.7519230769230769,10,1.0,0.02557544757033248,8,3.1117489287933795,1.8621656645720264,0.03003003003003003,0.1354679802955665,3.591259754356686
RA Jadeja,India,-0.8650927487352446,10,0.7692307692307693,0.01949317738791423,6,2.5979484699384607,2.2347476791719845,0.05612244897959184,0.2037037037037037,3.5586775595197593
Rizwan Cheema,Canada,-0.5151515151515151,4,2.0,0.11764705882352941,2,2.2936828013513324,0.5509893183060683,0.14285714285714285,0.2,3.5212515273636815
JA Morkel,South Africa,-0.9569288389513109,9,0.6,0.01761252446183953,10,2.6611637059887245,2.468789825811592,0.050314465408805034,0.08712871287128714,3.5088717103006717
CJ McKay,Australia,-0.860655737704918,3,1.5,0.02857142857142857,2,3.1117489287933795,2.5979484699384607,0.012012012012012012,0.21674876847290642,3.5032634585703244
U Bhatti,Canada,-0.6326530612244898,3,3.0,0.0967741935483871,1,2.2936828013513324,0.3735985533453888,0.10714285714285714,0.3,3.5031468439413325
JP Duminy,South Africa,-0.7737003058103975,9,0.8181818181818182,0.03557312252964427,6,2.6611637059887245,2.656839899053616,0.031446540880503145,0.09075907590759076,3.478691395922606
PD Collingwood,England,-0.8421955403087479,15,1.0,0.03054989816700611,8,1.4437491530809163,2.1591289003560776,0.09322033898305085,0.14102564102564102,3.455159064356038
AD Mathews,Sri Lanka,-0.8304431599229287,14,1.0,0.03248259860788863,6,1.7916842348412405,2.0299701616982775,0.07692307692307693,0.1941176470588235,3.448176511706984
H Osinde,Canada,-0.5154639175257731,4,2.0,0.08,2,2.2936828013513324,0.5509893183060683,0.14285714285714285,0.2,3.4457699682920677
Mahmudullah,Bangladesh,-0.8231939163498099,13,0.9285714285714286,0.03002309468822171,12,2.6887458471760795,0.8092137595313582,0.07106598984771574,0.12431693989071038,3.445698679686116
PP Ojha,India,-0.7354260089686099,7,1.75,0.042682926829268296,4,2.5979484699384607,1.7916842348412405,0.03571428571428571,0.19444444444444445,3.4338624651814276
Iftikhar Anjum,Pakistan,-0.8311258278145696,10,1.4285714285714286,0.0398406374501992,4,1.6409731275495183,2.1688455759704226,0.0743801652892562,0.24324324324324326,3.4320543218885966
GP Swann,England,-0.7894736842105263,12,1.0909090909090908,0.03076923076923077,5,1.4437491530809163,2.4733918456225705,0.07627118644067797,0.18461538461538463,3.402836901813299
LL Tsotsobe,South Africa,-0.8027210884353742,6,2.0,0.05084745762711865,3,2.6611637059887245,1.5307896946107131,0.03773584905660377,0.21782178217821782,3.366944005044778
Z Khan,India,-1.0197238658777121,10,1.1111111111111112,0.019342359767891684,7,2.5979484699384607,1.737140991107519,0.05612244897959184,0.1746031746031746,3.348127912599251
Nawroz Mangal,Afghanistan,-0.3333333333333333,1,1.0,0.5,1,2.0368462368756752,0.3735985533453888,0.05555555555555555,0.1,3.327793599760075
BAW Mendis,Sri Lanka,-0.849942726231386,15,0.8823529411764706,0.02021563342318059,6,1.7916842348412405,2.1302016278583094,0.06293706293706294,0.1588235294117647,3.3159856476337044
S Randiv,Sri Lanka,-0.834319526627219,5,1.6666666666666667,0.03546099290780142,1,1.7916842348412405,2.5979484699384607,0.02097902097902098,0.3176470588235294,3.314002944510535
Nazmul Hossain,Bangladesh,-0.6807909604519774,11,1.2222222222222223,0.04564315352697095,8,2.6887458471760795,0.7370981290321885,0.05583756345177665,0.14651639344262293,3.3135535319482043
Naeem Islam,Bangladesh,-0.7648351648351648,12,0.8571428571428571,0.034482758620689655,12,2.6887458471760795,0.8092137595313582,0.050761421319796954,0.08879781420765027,3.2919874179892497
TT Bresnan,England,-0.8241935483870968,11,0.9166666666666666,0.021526418786692758,5,1.4437491530809163,2.5990448918157614,0.06779661016949153,0.1641025641025641,3.2736977621988235
DJ Bravo,West Indies,-0.8626760563380281,9,1.5,0.036734693877551024,2,0.7114025411346577,1.8284822587000977,0.16666666666666666,0.25,3.257879905181567
SB Styris,New Zealand,-0.92,3,3.0,0.13043478260869565,1,1.546239638039496,1.6409731275495183,0.021897810218978103,0.3214285714285714,3.246127031747834
R Rampaul,West Indies,-0.7733333333333333,5,1.25,0.04310344827586207,1,0.7114025411346577,1.7322989822953025,0.13333333333333333,0.4,3.2380552799874738
Naved-ul-Hasan,Pakistan,-0.8859649122807017,9,1.2857142857142858,0.0297029702970297,4,1.6409731275495183,1.9060560403471023,0.0743801652892562,0.24324324324324326,3.2316034595688503
Enamul Haque jnr,Bangladesh,-0.7462311557788944,10,1.4285714285714286,0.03367003367003367,6,2.6887458471760795,0.7403100775193797,0.050761421319796954,0.17759562841530055,3.2025574901147564
MJ Clarke,Australia,-0.8035714285714286,7,0.5,0.022222222222222223,8,3.1117489287933795,1.86312715842887,0.015015015015015015,0.06773399014778325,3.186084773340949
E Chigumbura,Zimbabwe,-0.8379310344827586,13,0.9285714285714286,0.026748971193415638,4,0.7403100775193798,2.5467495682406023,0.1044776119402985,0.175,3.1814170143211307
IK Pathan,India,-1.175257731958763,4,2.0,0.03508771929824561,1,2.5979484699384607,1.7916842348412405,0.015306122448979591,0.3333333333333333,3.157693059940822
Syed Rasel,Bangladesh,-0.927027027027027,9,1.2857142857142858,0.026239067055393587,6,2.6887458471760795,0.7320507814094592,0.06091370558375635,0.21311475409836064,3.1398505292695686
AG Cremer,Zimbabwe,-0.8087912087912088,12,1.2,0.03260869565217391,2,0.7403100775193798,2.4871928425476755,0.07462686567164178,0.25,3.1270865701128674
TG Southee,New Zealand,-0.8938547486033519,9,1.0,0.01875,5,1.546239638039496,2.297696234321688,0.058394160583941604,0.17142857142857143,3.0969100163039442
P Utseya,Zimbabwe,-0.8043478260869565,9,0.8181818181818182,0.02027027027027027,4,0.7403100775193798,2.5055158429684394,0.1044776119402985,0.175,3.0605635541919436
SE Bond,New Zealand,-0.8013245033112583,13,1.3,0.026859504132231406,5,1.546239638039496,1.9961871237682032,0.043795620437956206,0.12857142857142856,3.060177249995489
JE Taylor,West Indies,-0.8685258964143426,8,1.6,0.03669724770642202,1,0.7114025411346577,1.92592697681565,0.1,0.3,3.0320240462298442
IG Butler,New Zealand,-0.9274924471299094,9,1.2857142857142858,0.029315960912052116,2,1.546239638039496,2.117860787384499,0.0364963503649635,0.26785714285714285,3.0209252973786684
UWMBCA Welegedara,Sri Lanka,-0.9272727272727272,5,1.6666666666666667,0.032679738562091505,1,1.7916842348412405,2.5979484699384607,0.013986013986013986,0.21176470588235294,3.014729395727985
JH Kallis,South Africa,-0.8098360655737705,4,0.4444444444444444,0.016194331983805668,6,2.6611637059887245,2.7524701436304517,0.006289308176100629,0.01815181518151815,3.0100019401661213
ST Jayasuriya,Sri Lanka,-0.9144486692015209,12,0.8571428571428571,0.02494802494802495,6,1.7916842348412405,2.105927443099701,0.04195804195804196,0.10588235294117647,3.0070169654750636
B Laughlin,Australia,-0.9650655021834061,4,0.8,0.01809954751131222,3,3.1117489287933795,2.253087474613042,0.009009009009009009,0.10837438423645321,3.0042424297914376
RJ Harris,Australia,-0.95,1,1.0,0.017543859649122806,1,3.1117489287933795,2.6611637059887245,0.003003003003003003,0.10837438423645321,3.000731887843647
SL Malinga,Sri Lanka,-0.9965753424657534,9,0.9,0.015463917525773196,4,1.7916842348412405,1.985094169156231,0.055944055944055944,0.21176470588235294,2.9991773258883887
SK Raina,India,-0.8274509803921568,5,0.38461538461538464,0.023696682464454975,8,2.5979484699384607,2.17897763322638,0.015306122448979591,0.041666666666666664,2.984359875859279
HS Baidwan,Canada,-0.6296296296296297,2,2.0,0.058823529411764705,1,2.2936828013513324,0.7283800832667479,0.07142857142857142,0.2,2.9801877918621504
SM Harwood,Australia,-0.9516129032258065,2,2.0,0.03389830508474576,0,3.1117489287933795,2.6611637059887245,0.0,0.0,2.977725167784716
JDP Oram,New Zealand,-0.5660919540229885,7,0.875,0.03553299492385787,4,1.546239638039496,1.9024814460549795,0.043795620437956206,0.1607142857142857,2.9731248632420817
Abdul Razzaq,Pakistan,-0.814935064935065,8,1.3333333333333333,0.03187250996015936,1,1.6409731275495183,1.6689619364403683,0.024793388429752067,0.32432432432432434,2.955840713030848
YK Pathan,India,-0.9617834394904459,8,0.7272727272727273,0.026490066225165563,7,2.5979484699384607,1.5369420813586607,0.030612244897959183,0.09523809523809523,2.9322928847527487
SR Clark,Australia,-0.7054263565891473,3,1.0,0.03296703296703297,2,3.1117489287933795,1.6409731275495183,0.006006006006006006,0.10837438423645321,2.9173382195160906
MC Henriques,Australia,-0.9042553191489362,1,0.5,0.011764705882352941,1,3.1117489287933795,2.5979484699384607,0.003003003003003003,0.10837438423645321,2.893533550122224
A Symonds,Australia,-0.8715596330275229,4,0.8,0.042105263157894736,3,3.1117489287933795,1.6409731275495183,0.009009009009009009,0.10837438423645321,2.8848070792229437
V Sehwag,India,-0.835820895522388,4,0.5714285714285714,0.023809523809523808,5,2.5979484699384607,1.9802649054058317,0.02040816326530612,0.08888888888888889,2.8787748715864687
DR Tuffey,New Zealand,-0.7682926829268293,5,1.6666666666666667,0.03968253968253968,1,1.546239638039496,2.0815107252237355,0.014598540145985401,0.21428571428571427,2.853548280528192
SW Tait,Australia,-0.8271604938271605,5,1.25,0.024875621890547265,0,3.1117489287933795,2.3824326890014174,0.0,0.0,2.8507377001831076
Khaliq Dad,Afghanistan,-0.8055555555555556,2,2.0,0.06896551724137931,1,2.0368462368756752,0.3735985533453888,0.1111111111111111,0.2,2.8501185736367733
Dolar Mahmud,Bangladesh,-0.831858407079646,5,1.6666666666666667,0.05319148936170213,2,2.6887458471760795,0.7403100775193798,0.02030456852791878,0.21311475409836064,2.845886876429369
Mohammad Asif,Pakistan,-0.6666666666666666,2,2.0,0.058823529411764705,0,1.6409731275495183,3.1117489287933795,0.0,0.0,2.825959519448922
CK Langeveldt,South Africa,-0.7368421052631579,5,1.25,0.03571428571428571,2,2.6611637059887245,1.092029615300148,0.018867924528301886,0.16336633663366337,2.7995128354480374
JD Ryder,New Zealand,-0.9672131147540983,5,1.25,0.0423728813559322,2,1.546239638039496,2.142115796750076,0.029197080291970802,0.21428571428571427,2.7967019614656814
Hasti Gul,Afghanistan,-0.8571428571428571,2,2.0,0.041666666666666664,1,2.0368462368756752,0.3735985533453888,0.1111111111111111,0.2,2.764568491534967
GD Elliott,New Zealand,-0.8735632183908046,7,0.7,0.03070175438596491,4,1.546239638039496,2.4100181182804254,0.029197080291970802,0.10714285714285714,2.759179394029873
Rubel Hossain,Bangladesh,-1.124223602484472,7,1.4,0.03867403314917127,4,2.6887458471760795,0.9390218944298632,0.030456852791878174,0.15983606557377047,2.7531806033535995
AC Voges,Australia,-1.010989010989011,1,0.2,0.010869565217391304,3,3.1117489287933795,2.5979484699384607,0.003003003003003003,0.0361247947454844,2.7320795120756034
G Onions,England,-0.8790697674418605,4,1.0,0.021164021164021163,3,1.4437491530809163,2.669086449604181,0.025423728813559324,0.10256410256410256,2.7072617490132127
S Dhaniram,Canada,-0.4166666666666667,1,1.0,0.2,1,2.2936828013513324,0.3735985533453888,0.03571428571428571,0.1,2.6823071766961353
RP Singh,India,-0.9437751004016064,5,0.8333333333333334,0.02127659574468085,3,2.5979484699384607,1.3655643862568017,0.02040816326530612,0.14814814814814814,2.6698423159400027
LJ Wright,England,-0.9034090909090909,7,0.7,0.0220125786163522,4,1.4437491530809163,2.7995083702763033,0.01694915254237288,0.05128205128205128,2.664664468224046
B Geeves,Australia,-1.0461538461538462,1,1.0,0.014705882352941176,0,3.1117489287933795,2.6611637059887245,0.0,0.0,2.65988848383701
Mohammad Ashraful,Bangladesh,-0.6216216216216216,4,0.6666666666666666,0.057971014492753624,4,2.6887458471760795,0.7403100775193798,0.02030456852791878,0.10655737704918032,2.6563369978878493
MF Maharoof,Sri Lanka,-0.9689265536723164,7,0.875,0.02040816326530612,3,1.7916842348412405,2.2390827165426073,0.02097902097902098,0.10588235294117647,2.6515148874587995
DJ Hussey,Australia,-0.9178743961352657,1,0.1111111111111111,0.005263157894736842,3,3.1117489287933795,2.289522350005648,0.003003003003003003,0.0361247947454844,2.6463173738843286
Mahbubul Alam,Bangladesh,-1.1983122362869199,7,1.4,0.02464788732394366,3,2.6887458471760795,0.9448034017068074,0.025380710659898477,0.17759562841530055,2.641943524908061
Shoaib Malik,Pakistan,-0.79004329004329,5,0.35714285714285715,0.0136986301369863,4,1.6409731275495183,2.3799530352131377,0.024793388429752067,0.08108108108108109,2.6142396029253634
OA Shah,England,-0.6851851851851852,1,0.3333333333333333,0.02702702702702703,1,1.4437491530809163,3.11174892879338,0.00847457627118644,0.10256410256410256,2.6139337946573526
R McLaren,South Africa,-0.7904761904761904,4,0.8,0.024096385542168676,3,2.6611637059887245,1.1623735228563017,0.018867924528301886,0.10891089108910891,2.603503072467332
NO Miller,West Indies,-0.7837837837837838,4,0.6666666666666666,0.019704433497536946,1,0.7114025411346577,2.3461963140340685,0.06666666666666667,0.2,2.579794508021065
CJ Chibhabha,Zimbabwe,-1.076158940397351,8,1.1428571428571428,0.024615384615384615,1,0.7403100775193798,2.6848055412921714,0.029850746268656716,0.2,2.5688876715024174
CL White,Australia,-1.180327868852459,2,0.5,0.027777777777777776,3,3.1117489287933795,1.824970655026803,0.006006006006006006,0.0722495894909688,2.548677502068658
KAJ Roach,West Indies,-0.9468085106382979,13,2.6,0.04868913857677903,0,0.7114025411346577,2.7551869880520155,0.0,0.0,2.537897123532959
T Mupariwa,Zimbabwe,-0.9770992366412213,3,1.0,0.0234375,2,0.7403100775193798,2.6887458471760795,0.04477611940298507,0.15,2.5074947296271355
KM Jarvis,Zimbabwe,-1.0472103004291846,5,1.0,0.020491803278688523,1,0.7403100775193798,2.683229418938608,0.029850746268656716,0.2,2.480680830353576
Shoaib Akhtar,Pakistan,-0.9641434262948207,4,0.6666666666666666,0.01652892561983471,3,1.6409731275495183,2.6717273641426664,0.008264462809917356,0.036036036036036036,2.446326932714746
SI Mahmood,England,-0.9111111111111111,1,1.0,0.024390243902439025,1,1.4437491530809163,2.6611637059887245,0.00847457627118644,0.10256410256410256,2.441879760282117
JS Patel,New Zealand,-0.9433962264150944,2,0.3333333333333333,0.01,3,1.546239638039496,2.6260577877077727,0.014598540145985401,0.07142857142857142,2.379838372397149
CRD Fernando,Sri Lanka,-1.1422222222222222,4,1.0,0.01556420233463035,1,1.7916842348412405,2.3587046343412252,0.006993006993006993,0.10588235294117647,2.3701546504822355
CB Mpofu,Zimbabwe,-0.8953068592057761,4,0.8,0.016129032258064516,1,0.7403100775193798,2.285639837919271,0.029850746268656716,0.2,2.3551663747138933
KA Pollard,West Indies,-1.0463576158940397,6,1.5,0.0379746835443038,1,0.7114025411346577,1.4437491530809163,0.06666666666666667,0.2,2.341329159903986
JEC Franklin,New Zealand,-0.7589743589743589,2,0.5,0.013513513513513514,3,1.546239638039496,1.9970388610662637,0.014598540145985401,0.07142857142857142,2.3011278277331773
A Mishra,India,-0.7297297297297297,1,1.0,0.037037037037037035,1,2.5979484699384607,0.7114025411346577,0.00510204081632653,0.1111111111111111,2.28694526053669
DJG Sammy,West Indies,-0.7106382978723405,6,0.6666666666666666,0.017964071856287425,1,0.7114025411346577,2.194239503005816,0.03333333333333333,0.1,2.2651594691580024
RAS Lakmal,Sri Lanka,-1.0089285714285714,2,1.0,0.017699115044247787,1,1.7916842348412405,2.5979484699384607,0.0,0.0,2.258381251275988
RG Sharma,India,-0.7411764705882353,2,0.6666666666666666,0.031746031746031744,1,2.5979484699384607,1.4315903369390464,0.0,0.0,2.248949772731409
DC Thomas,West Indies,-1.2222222222222223,2,2.0,0.18181818181818182,0,0.7114025411346577,2.6887458471760795,0.0,0.0,2.2446420115460626
Yasir Arafat,Pakistan,-0.8217054263565892,0,0.0,0.0,1,1.6409731275495183,3.11174892879338,0.0,0.0,2.2224662383042624
RJ Sidebottom,England,-0.8922651933701657,4,0.5714285714285714,0.01238390092879257,0,1.4437491530809163,2.8881047443999672,0.0,0.0,2.2037561303200954
MEK Hussey,Australia,-1.4444444444444444,0,0.0,0.0,1,3.1117489287933795,2.5979484699384607,0.0,0.0,2.198319827678343
AU Rashid,England,-0.9562841530054644,2,0.5,0.011428571428571429,1,1.4437491530809163,2.9991026230922158,0.0,0.0,2.1968629541325813
MM Patel,India,-1.2389937106918238,1,0.25,0.005076142131979695,2,2.5979484699384607,2.390355432616874,0.0,0.0,2.1936412584196097
MJ North,Australia,-0.8888888888888888,0,0.0,0.0,1,3.1117489287933795,1.6409731275495183,0.0,0.0,2.1821561607848823
DBL Powell,West Indies,-0.7441860465116279,3,3.0,0.09375,0,0.7114025411346577,1.546239638039496,0.0,0.0,2.16079989112217
DE Bernard,West Indies,-0.8442822384428224,8,1.0,0.023054755043227664,1,0.7114025411346577,2.5766006259608147,0.0,0.0,2.101917803182488
EC Rainsford,Zimbabwe,-0.8138297872340425,1,0.25,0.006535947712418301,1,0.7403100775193798,2.6887458471760795,0.014925373134328358,0.1,2.0917388120854103
MS Dhoni,India,-1.1538461538461537,1,1.0,0.06666666666666667,1,2.5979484699384607,0.7114025411346577,0.00510204081632653,0.1111111111111111,2.091734665326095
IJL Trott,England,-0.6458333333333334,0,0.0,0.0,1,1.4437491530809163,2.6611637059887245,0.0,0.0,2.0914030731962936
TM Odoyo,Kenya,-0.5789473684210527,1,1.0,0.09090909090909091,0,0.7283800832667479,2.2936828013513324,0.0,0.0,2.0879808484787366
CM Wright,Scotland,-0.7346938775510204,4,2.0,0.05555555555555555,0,0.3735985533453888,2.2936828013513324,0.0,0.0,2.0624379147967984
TM Dilshan,Sri Lanka,-1.0895522388059702,1,0.125,0.00684931506849315,3,1.7916842348412405,2.4783265521398428,0.0,0.0,2.0521562110371545
GC Tonge,West Indies,-0.745928338762215,5,1.0,0.021834061135371178,0,0.7114025411346577,2.5456324441267033,0.0,0.0,2.0263654672116904
Mehrab Hossain jnr,Bangladesh,-0.9298245614035088,1,0.3333333333333333,0.009433962264150943,1,2.6887458471760795,0.7403100775193798,0.005076142131979695,0.10655737704918032,2.0130699890891948
LS Baker,West Indies,-1.0434782608695652,2,1.0,0.020833333333333332,1,0.7114025411346577,2.0208488115096888,0.03333333333333333,0.1,1.9836275692100784
RN Lewis,West Indies,-0.8073394495412844,2,1.0,0.022727272727272728,0,0.7114025411346577,2.6887458471760795,0.0,0.0,1.9753898569728068
RS Bopara,England,-0.9833333333333333,1,0.2,0.01694915254237288,1,1.4437491530809163,2.6316796512616354,0.0,0.0,1.9747607782897565
Sohail Tanvir,Pakistan,-0.9873417721518988,1,0.25,0.00641025641025641,1,1.6409731275495183,2.45171658181731,0.0,0.0,1.9675817784974017
KM Dabengwa,Zimbabwe,-0.6195652173913043,1,0.3333333333333333,0.017543859649122806,2,0.7403100775193798,2.0352905925396354,0.014925373134328358,0.05,1.9634632057379149
HMCM Bandara,Sri Lanka,-0.8556701030927835,2,1.0,0.024096385542168676,0,1.7916842348412405,1.6409731275495183,0.0,0.0,1.96100229409914
AD Mascarenhas,England,-0.8374558303886925,4,0.6666666666666666,0.016877637130801686,3,1.4437491530809163,1.5115180036875653,0.0,0.0,1.9198282818577035
Sohail Khan,Pakistan,-0.8833333333333333,1,1.0,0.018867924528301886,0,1.6409731275495183,1.7916842348412405,0.0,0.0,1.911220161199804
Dawlat Ahmadzai,Afghanistan,-1.1111111111111112,1,1.0,0.025,1,2.0368462368756752,0.3735985533453888,0.05555555555555555,0.1,1.9111269330934084
L Balaji,India,-1.096774193548387,0,0.0,0.0,0,2.5979484699384607,1.7916842348412405,0.0,0.0,1.8721895235136892
S Matsikenyeri,Zimbabwe,-0.8421052631578947,2,0.4,0.03125,0,0.7403100775193798,2.683229418938608,0.0,0.0,1.860118490820831
H Masakadza,Zimbabwe,-1.220472440944882,3,0.5,0.01935483870967742,2,0.7403100775193798,2.3620182198578576,0.014925373134328358,0.05,1.8046529173850474
NLTC Perera,Sri Lanka,-1.2456140350877194,0,0.0,0.0,0,1.7916842348412405,2.5979484699384607,0.0,0.0,1.7828856185900896
KTGD Prasad,Sri Lanka,-1.0892857142857142,1,1.0,0.01639344262295082,0,1.7916842348412405,1.6409731275495183,0.0,0.0,1.7826997688176731
V Kohli,India,-1.1666666666666667,0,0.0,0.0,0,2.5979484699384607,1.6409731275495183,0.0,0.0,1.7752128305684884
JAR Blain,Scotland,-0.940677966101695,3,1.5,0.02702702702702703,0,0.3735985533453888,2.165264519113504,0.0,0.0,1.7121634862711763
SJ Benn,West Indies,-0.7490774907749077,3,0.6,0.014778325123152709,1,0.7114025411346577,1.905428879823934,0.0,0.0,1.7037327700492964
AM Nayar,India,-0.85,0,0.0,0.0,1,2.5979484699384607,0.7114025411346577,0.0,0.0,1.6783559012330445
JH Stander,Scotland,-1.019047619047619,4,1.3333333333333333,0.037383177570093455,0,0.3735985533453888,2.165264519113504,0.0,0.0,1.6752479349836942
MJ Guptill,New Zealand,-1.3157894736842106,0,0.0,0.0,0,1.546239638039496,2.629556087963593,0.0,0.0,1.6626849444956695
