batsman,country,total_runs,run_rate,average_score,team_score,opponent_mean,player_of_the_match,winning_contribution,run_rate_effectiveness,consistency,batsman_score
JD Ryder,New Zealand,399,0.8489361702127659,49.875,2.5626813744888537,2.6535523884862977,1,0.14587628865979382,1.0197223145992684,0.03148170608170693,3.410166116069564
JP Duminy,South Africa,453,0.8628571428571429,37.75,2.5595238095238093,2.5692555198708846,1,0.18210197710718,1.0297668868479393,0.03411008498627413,3.3767736245703475
AD Russell,West Indies,336,1.2352941176470589,25.846153846153847,2.11230378578024,2.9565082867980808,2,0.03832396525293817,2.0285571607748407,0.03707160690258191,3.311773358241826
BB McCullum,New Zealand,470,0.8935361216730038,31.333333333333332,2.5626813744888537,2.494772195901305,1,0.1809278350515464,1.031764785675529,0.03190741442004678,3.2956927462983736
G Gambhir,India,669,0.8565941101152369,37.166666666666664,3.597670796424259,1.9678000808947458,0,0.12207527975584945,1.0058168349114431,0.03494345533756433,3.2699651388981845
SK Raina,India,507,0.975,25.35,3.597670796424259,2.131772971799168,1,0.08606307222787385,1.1469788243456738,0.042412357314580276,3.231410266747027
RT Ponting,Australia,541,0.7795389048991355,33.8125,3.430887000108968,2.245398917362646,1,0.0887943971985993,0.8649864462145602,0.034687615576177305,3.2241520491629263
SR Tendulkar,India,393,0.8291139240506329,39.3,3.597670796424259,2.325864988819041,1,0.05595116988809766,0.9014528318461194,0.02884068807242407,3.1884731694469153
AN Cook,England,411,0.9013157894736842,45.666666666666664,1.3438560516122842,3.3295928448283028,1,0.08119970738844184,1.345595151008465,0.02543491979055052,3.1736045856064865
Ahmed Shehzad,Pakistan,332,0.6974789915966386,27.666666666666668,3.6836828914391235,2.0943818752423327,2,0.07106481481481482,0.9693309402397566,0.025272380082103908,3.1100249397537407
MN Samuels,West Indies,416,0.7098976109215017,27.733333333333334,2.11230378578024,3.1841558349314587,1,0.12927950945324476,1.017202626745294,0.03580421364006457,3.10678599324778
MEK Hussey,Australia,384,0.8205128205128205,32.0,3.430887000108968,2.3488556572697843,1,0.06578289144572286,1.0710864360751804,0.03109305376796129,3.0978053811801027
HM Amla,South Africa,428,0.8699186991869918,35.666666666666664,2.5595238095238093,2.5692555198708846,0,0.15972944849115506,0.9892767330657548,0.030748176826929936,3.0661663253825475
Shakib Al Hasan,Bangladesh,564,0.7032418952618454,29.68421052631579,1.4440838939453895,2.380739786297067,2,0.16150870406189555,1.1674772036474164,0.04473601233968196,3.0500541049954784
AC Voges,Australia,80,1.0389610389610389,80.0,3.430887000108968,1.3438560516122842,1,0.02001000500250125,1.1847482182649764,0.0,3.0419232414244504
SL Malinga,Sri Lanka,34,0.918918918918919,3.4,2.793436941636388,3.261761288362366,3,0.003119584055459272,1.7781629116117852,0.2804840970025372,2.9990373231321343
BJ Haddin,Australia,625,0.7327080890973037,28.40909090909091,3.430887000108968,1.9949677793246792,0,0.12106053026513257,0.8746671275415837,0.043337429111959036,2.995755447948767
T Taibu,Zimbabwe,466,0.7911714770797963,29.125,1.5873400606780108,2.2389400705907163,1,0.232,1.0191637279596977,0.03206649361376877,2.951301975666987
MG Johnson,Australia,208,1.0348258706467661,16.0,3.430887000108968,2.06726508983594,2,0.04777388694347173,1.3444515467610347,0.0580747904139041,2.9370404918034176
M Muralitharan,Sri Lanka,7,1.75,3.5,2.793436941636388,3.1231821329639886,0,0.0024263431542461003,2.766031195840555,0.20203050891044214,2.899233567840275
Tamim Iqbal,Bangladesh,475,0.7636655948553055,23.75,1.4440838939453895,2.367317986271226,1,0.21663442940038685,1.2795761238513121,0.040864727479424795,2.8876962753939712
KJ O'Brien,Ireland,276,1.2897196261682242,34.5,1.7375346260387812,1.6035556001016527,1,0.17881944444444445,1.7002039241622573,0.028898492735209856,2.8678039997396954
LD Chandimal,Sri Lanka,273,0.7222222222222222,24.818181818181817,2.793436941636388,2.976603964759943,1,0.04471403812824957,0.8591124179697389,0.032458575357586464,2.8244997498867286
JDP Oram,New Zealand,90,1.0975609756097562,12.857142857142858,2.5626813744888537,2.9692552039702806,1,0.018556701030927835,2.36543359611886,0.12719566233846014,2.809051741160511
Kamran Akmal,Pakistan,347,0.7414529914529915,28.916666666666668,3.6836828914391235,2.3655758597157788,0,0.05162037037037037,0.9052802219921785,0.04069886775629069,2.8052343150238164
BRM Taylor,Zimbabwe,739,0.843607305936073,46.1875,1.5873400606780108,2.2389400705907163,0,0.07866666666666666,0.8908744588744589,0.022531653683688636,2.801827138907678
SB Styris,New Zealand,266,0.8159509202453987,26.6,2.5626813744888537,3.069212772152974,0,0.07061855670103093,1.264714151827554,0.04653316437114576,2.7900677289578257
MN Waller,Zimbabwe,245,1.0251046025104602,35.0,1.5873400606780108,2.7235113158836937,1,0.066,1.5145263157894735,0.030763163682359363,2.779204373692895
Imrul Kayes,Bangladesh,421,0.6246290801186943,23.38888888888889,1.4440838939453895,2.2210552190303483,2,0.18665377176015474,0.9508067970869627,0.03711607065924095,2.774643321077145
DA Miller,South Africa,106,0.9380530973451328,26.5,2.5595238095238093,3.514278898266613,0,0.03537981269510926,1.1686569875955932,0.04326073224600326,2.7740084205138924
AD Mathews,Sri Lanka,427,0.7625,23.72222222222222,2.793436941636388,2.7432582594873334,0,0.06516464471403813,1.0818596355437398,0.0500529844284479,2.7655425711839987
KD Mills,New Zealand,28,1.0,9.333333333333334,2.5626813744888537,3.683682891439124,0,0.0036082474226804126,2.6063573883161513,0.14691063206231753,2.743009631874392
JH Kallis,South Africa,355,0.7473684210526316,39.44444444444444,2.5595238095238093,2.2264504276864265,0,0.12434963579604578,0.8484314494805616,0.03374302803986714,2.735838610881288
SE Marsh,Australia,235,0.746031746031746,33.57142857142857,3.430887000108968,1.931688842749389,1,0.058029014507253625,0.8789178642477385,0.02412650640089325,2.732865211332993
DM Bravo,West Indies,569,0.6871980676328503,28.45,2.11230378578024,2.725363173299461,0,0.09555442003065917,0.7836135360964972,0.034249968761000796,2.729956889664069
DJ Hussey,Australia,342,0.8883116883116883,31.09090909090909,3.430887000108968,1.966223453789558,0,0.05552776388194097,0.9850236402247817,0.04536601303236078,2.69143967510957
GC Smith,South Africa,390,0.6456953642384106,32.5,2.5595238095238093,2.5692555198708846,0,0.10457856399583768,0.6952970980042754,0.04758962590007014,2.6859170714493503
Asad Shafiq,Pakistan,274,0.6462264150943396,27.4,3.6836828914391235,2.4315692799111437,0,0.04953703703703704,0.8325465718694884,0.04881825597357242,2.682962952461161
A Bagai,Canada,225,0.6859756097560976,37.5,0.6964285714285714,2.4063538737715238,0,0.34408602150537637,0.9766482024546542,0.03170053829556083,2.6789385857680132
V Sibanda,Zimbabwe,473,0.7543859649122807,39.416666666666664,1.5873400606780108,2.1949672701490566,0,0.16733333333333333,0.9695326688815061,0.03254892565814205,2.670359378409391
NL McCullum,New Zealand,233,0.9137254901960784,23.3,2.5626813744888537,2.8595784890768625,0,0.05154639175257732,1.283919895722242,0.042007990679813235,2.638758156753073
Imran Farhat,Pakistan,261,0.7092391304347826,29.0,3.6836828914391235,2.091548415163374,0,0.059722222222222225,0.9446817615935262,0.03358144667454885,2.6349037023160866
AS Hansra,Canada,265,0.5590717299578059,33.125,0.6964285714285714,2.239149061838338,0,0.3763440860215054,1.0470563185350792,0.03760934568665686,2.6275010359370214
C Kieswetter,England,252,0.9882352941176471,28.0,1.3438560516122842,3.3295928448283028,0,0.06510607168983175,1.4097634723238237,0.046511627906976744,2.6244903797049735
YK Pathan,India,161,1.0125786163522013,16.1,3.597670796424259,1.9240334388603089,1,0.026449643947100712,1.243778378780736,0.0539085516257857,2.6066870248444074
MK Tiwary,India,163,0.7874396135265701,32.6,3.597670796424259,1.8049246921130575,1,0.026042726347914547,0.953361577192011,0.02445726220088753,2.6061238893712626
KS Williamson,New Zealand,270,0.9375,33.75,2.5626813744888537,2.4231090210574275,0,0.0443298969072165,1.0793582763813274,0.033651318355280686,2.5890120649525246
S Randiv,Sri Lanka,41,0.803921568627451,41.0,2.793436941636388,3.430887000108968,0,0.0,0.0,0.0,2.5816818618282995
LL Tsotsobe,South Africa,6,0.8571428571428571,1.5,2.5595238095238093,3.0592740708045416,2,0.0026014568158168575,1.80454387790496,0.5773502691896258,2.57237804535483
DS Smith,West Indies,333,0.7318681318681318,33.3,2.11230378578024,2.579555006397111,0,0.08482370975983648,0.9877721001532958,0.0276687550703899,2.5536246698507026
RR Sarwan,West Indies,366,0.6182432432432432,33.27272727272727,2.11230378578024,2.7713216020947073,0,0.06898313745528871,0.9450689831374552,0.042515939217976625,2.551732142908429
DA Warner,Australia,84,0.7241379310344828,42.0,3.430887000108968,2.5595238095238093,0,0.0025012506253126563,0.6001685053052842,0.022097086912079608,2.5480344675615
KP Pietersen,England,514,0.8453947368421053,32.125,1.3438560516122842,3.0019702354682933,0,0.04242867593269934,0.801211275752369,0.04338881408453987,2.5448043730804732
AM Rahane,India,236,0.7398119122257053,33.714285714285715,3.597670796424259,1.4536342993505635,1,0.037029501525941,0.7932542104668249,0.03209310111447094,2.524823273193746
PR Stirling,Ireland,183,1.2039473684210527,26.142857142857142,1.7375346260387812,1.7331451756263785,1,0.13802083333333334,1.3443004742547424,0.028624330935381602,2.5224836380406725
Mushfiqur Rahim,Bangladesh,527,0.6645649432534678,26.35,1.4440838939453895,2.367317986271226,1,0.09574468085106383,0.6954087346024636,0.03382698145625241,2.498410431222556
R Rampaul,West Indies,115,0.8984375,19.166666666666668,2.11230378578024,3.626341494762547,1,0.0,0.0,0.03027570460931127,2.491830110754866
RA Jadeja,India,142,0.8606060606060606,20.285714285714285,3.597670796424259,1.7829690425654017,1,0.026653102746693795,1.034641250247496,0.0918353686754675,2.476775528085931
CS Baugh,West Indies,165,0.6818181818181818,27.5,2.11230378578024,3.492302518964569,0,0.01992846193152785,0.8142699620794449,0.0629566158051915,2.46654987653497
DL Vettori,New Zealand,66,0.9428571428571428,16.5,2.5626813744888537,3.1168826606770725,0,0.003092783505154639,1.6755154639175258,0.05317444128911039,2.4589865584409094
F du Plessis,South Africa,252,0.8,28.0,2.5595238095238093,2.391491206646873,0,0.061394380853277836,0.998138332466181,0.05670479771237427,2.45109180296627
MM Patel,India,8,1.0,2.0,3.597670796424259,2.447718803587917,1,0.0014242115971515768,1.3729399796541202,0.3692744729379982,2.4507263773916432
MV Boucher,South Africa,21,1.05,10.5,2.5595238095238093,3.430887000108968,0,0.006763787721123829,1.172953520638224,0.282842712474619,2.4472209074870044
JEC Franklin,New Zealand,139,0.8742138364779874,17.375,2.5626813744888537,2.905353017451054,0,0.021134020618556702,1.5265807560137457,0.04742834258391368,2.4397656200356708
NLTC Perera,Sri Lanka,99,1.1379310344827587,11.0,2.793436941636388,2.934684185722966,0,0.011438474870017331,1.0572860555529533,0.128564869306645,2.4347450604931713
EJG Morgan,England,339,0.8828125,28.25,1.3438560516122842,2.9429547872437483,0,0.06437454279444038,1.005233245174723,0.045402342305346975,2.430289165925652
Abdul Razzaq,Pakistan,159,0.7718446601941747,12.23076923076923,3.6836828914391235,2.450883108775529,0,0.017592592592592594,1.141900808854832,0.06121517476824907,2.429100538958887
LPC Silva,Sri Lanka,150,0.6944444444444444,18.75,2.793436941636388,3.0465911991076084,0,0.03188908145580589,0.8655607823718742,0.038668427040844236,2.4212929919613027
D Ramdin,West Indies,168,0.7533632286995515,28.0,2.11230378578024,3.238739646011114,0,0.019417475728155338,0.8696788648244959,0.02802098997888877,2.419260350336212
Sohail Tanvir,Pakistan,86,0.8958333333333334,12.285714285714286,3.6836828914391235,2.3294774230518196,0,0.011574074074074073,1.3616415895061729,0.10645643971312883,2.4002974227121374
AJ Strauss,England,355,0.801354401805869,27.307692307692307,1.3438560516122842,2.695480106027498,0,0.09290416971470374,1.0933070407005714,0.0356976526338652,2.384848429619985
Nasir Hossain,Bangladesh,254,0.7215909090909091,31.75,1.4440838939453895,2.504709553488985,1,0.007736943907156673,1.957446808510638,0.02788944226862565,2.383785844004354
RJ Nicol,New Zealand,131,0.7616279069767442,43.666666666666664,2.5626813744888537,1.5873400606780106,1,0.060309278350515465,0.865498054209053,0.017930670613943524,2.381257228494115
CA Ingram,South Africa,86,0.7678571428571429,21.5,2.5595238095238093,3.132636753827889,0,0.026534859521331947,0.8366521615741178,0.054312544659356844,2.380262082263144
DJG Sammy,West Indies,165,0.8918918918918919,8.68421052631579,2.11230378578024,3.019492283000083,0,0.026571282575370465,2.062817237267927,0.07481197587965335,2.374636377317875
RS Bopara,England,245,0.6767955801104972,22.272727272727273,1.3438560516122842,2.806683866372862,1,0.08632040965618142,0.892893918991329,0.0590468400385829,2.356147600636981
J Botha,South Africa,98,0.8828828828828829,10.88888888888889,2.5595238095238093,2.999639675598666,0,0.04214360041623309,1.1243696470023214,0.108077411149503,2.3524338838635863
RJ Peterson,South Africa,43,1.162162162162162,10.75,2.5595238095238093,2.2370730291176963,0,0.02081165452653486,2.70681581685744,0.09196009797434057,2.3472206293427638
A Mithun,India,23,1.3529411764705883,23.0,3.597670796424259,2.11230378578024,0,0.0,0.0,0.0,2.339927668825294
PA Patel,India,242,0.8373702422145328,17.285714285714285,3.597670796424259,1.8378581664345421,0,0.029094608341810782,0.8810639510420606,0.06573109875152193,2.3181219236795743
IR Bell,England,426,0.7257240204429302,23.666666666666668,1.3438560516122842,2.812049655339731,0,0.06876371616678859,0.915346516843153,0.050073692007564584,2.3161232322586915
H Masakadza,Zimbabwe,341,0.623400365630713,31.0,1.5873400606780108,2.359955660682807,0,0.126,0.8168921933085502,0.041522739926869986,2.3135896267424996
BMAJ Mendis,Sri Lanka,110,0.7692307692307693,11.0,2.793436941636388,3.114599166941693,0,0.011091854419410746,0.9252229783996281,0.06918984060216637,2.30806019639923
BV Vitori,Zimbabwe,3,1.0,3.0,1.5873400606780108,3.6836828914391235,2,0.0,0.0,0.0,2.3059419243337977
SR Patel,England,177,0.8676470588235294,25.285714285714285,1.3438560516122842,3.4827802457402774,0,0.012435991221653255,0.8780891193028212,0.04392738321212761,2.2967541541578744
KMDN Kulasekara,Sri Lanka,160,0.8556149732620321,16.0,2.793436941636388,2.6951723737441244,0,0.008665511265164644,0.9261265164644714,0.07381017469576844,2.28634101839201
KA Edwards,West Indies,128,0.5378151260504201,18.285714285714285,2.11230378578024,3.6468205650041816,0,0.020439448134900357,0.6182269442361419,0.07340817791680593,2.2765924529788495
Hammad Azam,Pakistan,36,0.5454545454545454,36.0,3.6836828914391235,2.11230378578024,0,0.008333333333333333,0.7130050505050505,0.0,2.2762497501143844
WTS Porterfield,Ireland,300,0.7246376811594203,37.5,1.7375346260387812,1.6035556001016527,0,0.16319444444444445,0.8284192561205272,0.03195780702460671,2.258052985945675
Harbhajan Singh,India,91,0.6594202898550725,11.375,3.597670796424259,2.5323361858593856,0,0.01790437436419125,0.8284712105798575,0.07117289642120918,2.2574765412090576
CR Ervine,Zimbabwe,205,0.8798283261802575,25.625,1.5873400606780108,1.7744725679720936,1,0.118,1.1369723756906076,0.03134223193484421,2.256580935075384
Mahmudullah,Bangladesh,304,0.7255369928400954,23.384615384615383,1.4440838939453895,2.7072400442243585,0,0.07833655705996131,1.0251283932501833,0.045878812947891576,2.2380825349990774
Aizaz Cheema,Pakistan,9,0.45,4.5,3.6836828914391235,2.793436941636388,1,0.0006944444444444445,0.4357253086419753,0.47140452079103173,2.2128583918784046
MJ Prior,England,212,0.8760330578512396,19.272727272727273,1.3438560516122842,2.839291368870765,0,0.07168983174835405,1.1760028965588587,0.05177677539840666,2.2100955308188723
KAJ Roach,West Indies,97,0.4369369369369369,7.461538461538462,2.11230378578024,3.0555439872294765,2,0.0025549310168625446,0.7438042922841083,0.11255446410499516,2.2042718450487566
DJ Bravo,West Indies,137,0.8203592814371258,22.833333333333332,2.11230378578024,3.33361337031697,0,0.0,0.0,0.08974236053931156,2.202773779406301
P Kumar,India,48,1.1162790697674418,9.6,3.597670796424259,1.6512351452794665,0,0.008545269582909461,1.7043392850878731,0.09353558887771896,2.1993918472081435
B Lee,Australia,60,1.0344827586206897,10.0,3.430887000108968,1.9754240065874413,1,0.0005002501250625312,0.25340448001778665,0.06605302222609272,2.1896383307995237
CL White,Australia,271,0.615909090909091,19.357142857142858,3.430887000108968,1.668498208854857,0,0.051775887943971984,0.704615740706174,0.07657162117703147,2.172727904939655
PJ Cummins,Australia,17,0.8947368421052632,8.5,3.430887000108968,2.5595238095238093,0,0.0015007503751875938,0.684192096048024,0.282842712474619,2.167006181270005
WD Parnell,South Africa,38,0.76,9.5,2.5595238095238093,3.0592740708045416,0,0.010926118626430802,1.136862643080125,0.10976425998969035,2.163533076599574
DE Bollinger,Australia,46,0.9583333333333334,11.5,3.430887000108968,2.0101682135961916,0,0.009004502251125562,1.2073978165553365,0.08084520834544433,2.1521555144495017
JM How,New Zealand,75,0.4411764705882353,15.0,2.5626813744888537,3.6331237131730925,0,0.002061855670103093,0.15407038748666904,0.12309149097933272,2.145889880073116
SPD Smith,Australia,204,0.816,15.692307692307692,3.430887000108968,1.6888755980861243,0,0.02226113056528264,0.9949852377168977,0.07298477443778026,2.145781849532311
DW Steyn,South Africa,46,0.5476190476190477,9.2,2.5595238095238093,2.939909963074783,1,0.0036420395421436005,0.842120476355648,0.16286558549611407,2.145526916633921
CH Gayle,West Indies,170,0.9090909090909091,28.333333333333332,2.11230378578024,2.0337888181378485,0,0.05978538579458355,0.9160537073393755,0.03204426019074181,2.1439298045575788
EC Joyce,Ireland,278,0.710997442455243,34.75,1.7375346260387812,1.6035556001016527,0,0.140625,0.7763536866359446,0.030430037273449447,2.128956607063561
Sarfraz Ahmed,Pakistan,55,0.6470588235294118,9.166666666666666,3.6836828914391235,2.343652592406055,0,0.007175925925925926,0.862179866036249,0.12041494233425122,2.120944394833006
S Dhawan,India,66,0.559322033898305,22.0,3.597670796424259,2.11230378578024,0,0.011190233977619531,0.7112561904016634,0.03943615033625495,2.115803540348103
TG Southee,New Zealand,27,0.6923076923076923,6.75,2.5626813744888537,3.1753609437052166,1,0.0,0.0,0.1859627182121231,2.1151199442277617
Adnan Akmal,Pakistan,51,0.75,25.5,3.6836828914391235,1.5873400606780108,0,0.011805555555555555,0.9803819444444444,0.47140452079103173,2.1073813711032936
XJ Doherty,Australia,14,0.4827586206896552,3.5,3.430887000108968,2.3976203966854936,1,0.0005002501250625312,1.1403201600800401,0.22549380840084865,2.10500857825266
SP Narine,West Indies,35,0.7291666666666666,17.5,2.11230378578024,3.597670796424259,0,0.0,0.0,0.07443229275647868,2.1048446213540184
Z Khan,India,34,0.5573770491803278,5.666666666666667,3.597670796424259,2.672346985885767,0,0.005696846388606307,0.7845371312309257,0.18548226256106173,2.100432837731997
Umar Gul,Pakistan,47,0.7580645161290323,5.222222222222222,3.6836828914391235,2.422948690019327,0,0.0023148148148148147,0.484139231824417,0.0908361343325514,2.0758398338808415
NJ O'Brien,Ireland,261,0.7435897435897436,32.625,1.7375346260387812,1.6035556001016527,0,0.1232638888888889,0.8635680636777127,0.06635406438349603,2.072066204472976
MH Yardy,England,143,0.7333333333333333,20.428571428571427,1.3438560516122842,3.0644990623010613,0,0.030724213606437453,1.1088027310412096,0.046031052939609025,2.061244160438542
UT Yadav,India,17,0.8947368421052632,8.5,3.597670796424259,2.11230378578024,0,0.0012207527975584944,0.7845371312309257,0.282842712474619,2.057376976975453
LJ Woodcock,New Zealand,14,0.6363636363636364,7.0,2.5626813744888537,3.1216033504814664,0,0.0015463917525773195,1.1170103092783505,0.17677669529663687,2.0466622915602914
JM Davison,Canada,33,0.7674418604651163,6.6,0.6964285714285714,2.150888070238004,0,0.021505376344086023,6.043010752688172,0.1350858067395748,2.045587852549408
E Chigumbura,Zimbabwe,250,0.7598784194528876,16.666666666666668,1.5873400606780108,2.291930482367071,0,0.08266666666666667,1.1090051282051283,0.06948882105786482,2.029200842988253
LJ Wright,England,101,0.7829457364341085,25.25,1.3438560516122842,2.9418786819086407,0,0.03218727139722019,0.8712021458180931,0.05513876821092018,2.025771494685384
GC Wilson,Ireland,222,0.8705882352941177,37.0,1.7375346260387812,1.2977816850739285,0,0.11284722222222222,0.9323515325670498,0.04684984326411153,2.019417886947388
TT Samaraweera,Sri Lanka,80,0.7142857142857143,11.428571428571429,2.793436941636388,2.400398407818273,0,0.020103986135181974,0.9683891913003149,0.11114378604524226,2.0097131653658957
JJ Krejza,Australia,13,0.52,6.5,3.430887000108968,2.5137694715257037,0,0.0015007503751875938,1.1403201600800401,1.414213562373095,2.0086054019989468
BAW Mendis,Sri Lanka,15,0.6521739130434783,3.75,2.793436941636388,2.8841897901217575,0,0.0027729636048526864,1.1854419410745234,0.22992049957180422,2.0058087700766034
R Dravid,India,32,1.032258064516129,32.0,3.597670796424259,1.3438560516122842,0,0.0,0.0,0.0,1.9976633790330895
DP Hyatt,West Indies,112,0.5925925925925926,12.444444444444445,2.11230378578024,2.8798084955979695,0,0.03372508942258559,0.8355929070766153,0.06950014165494697,1.9864299828827645
JW Hastings,Australia,66,0.9705882352941176,9.428571428571429,3.430887000108968,1.5652572990918856,0,0.016258129064532265,1.1581376625812907,0.12282592111012937,1.9860338691787787
HK Bennett,New Zealand,7,0.4117647058823529,2.3333333333333335,2.5626813744888537,3.3869342415048784,1,0.0,0.0,0.4803844614152613,1.985318488494088
CJ Ferguson,Australia,64,0.8767123287671232,21.333333333333332,3.430887000108968,1.377265332389986,0,0.016008004002001,0.9997327430838706,0.045068217307089015,1.98531176767796
R Ashwin,India,86,0.6417910447761194,10.75,3.597670796424259,1.8241358854672565,0,0.006307222787385555,1.0423136172068013,0.11028751619909559,1.962409323627714
SM Davies,England,42,0.9333333333333333,21.0,1.3438560516122842,3.430887000108968,0,0.0,0.0,0.033671751485073696,1.958734118082342
Wahab Riaz,Pakistan,28,0.5490196078431373,4.0,3.6836828914391235,2.3152501518399817,0,0.004629629629629629,0.7922278338945006,0.15617376188860607,1.9541207333065596
PD Collingwood,England,113,1.0089285714285714,16.142857142857142,1.3438560516122842,2.469045120155734,0,0.04169714703730797,1.3277679762468266,0.09752368720068673,1.9502577682716538
S Prasanna,Sri Lanka,18,0.35294117647058826,3.6,2.793436941636388,3.6331237131730925,0,0.0,0.0,0.2851329742561005,1.94806292743244
HMRKB Herath,Sri Lanka,15,0.5555555555555556,5.0,2.793436941636388,3.075624559109444,0,0.0006932409012131716,0.5927209705372617,0.2773500981126146,1.9448294405962256
RN ten Doeschate,Netherlands,307,0.8872832369942196,51.166666666666664,0.37814932067009627,2.1324954938874607,1,0.0,0.0,0.019772862139222625,1.9424880651794014
A Nehra,India,9,0.34615384615384615,1.8,3.597670796424259,2.7843556259068727,0,0.0016276703967446592,0.6276297049847406,0.4188539082916955,1.9318280210511225
SW Tait,Australia,0,0.0,0.0,3.430887000108968,3.6836828914391235,0,0.0,0.0,0.0,1.9235234233995864
Mohammad Salman,Pakistan,22,0.5789473684210527,11.0,3.6836828914391235,2.11230378578024,0,0.0006944444444444445,0.5602182539682539,0.08838834764831843,1.9226238344543973
Shahriar Nafees,Bangladesh,225,0.5952380952380952,20.454545454545453,1.4440838939453895,2.6880333374522216,0,0.035783365570599614,0.8487367021276595,0.046410197187431855,1.9171324990372804
M Vijay,India,18,0.4,6.0,3.597670796424259,2.5595238095238093,0,0.0034587995930824007,0.4879438255216733,0.11547005383792514,1.912449230044405
S Badrinath,India,40,0.47058823529411764,13.333333333333334,3.597670796424259,2.11230378578024,0,0.005696846388606307,0.5681130950292911,0.31108550841912763,1.9019921703038007
MN van Wyk,South Africa,65,0.7386363636363636,16.25,2.5595238095238093,2.0307863420051784,0,0.027055150884495317,1.1039562547183284,0.05689568493411369,1.8937131324649266
ST Finn,England,62,0.9393939393939394,10.333333333333334,1.3438560516122842,3.542076197652495,0,0.0,0.0,0.07257309372339221,1.889734649551548
BJ Watling,New Zealand,19,1.1176470588235294,19.0,2.5626813744888537,1.5873400606780108,0,0.00979381443298969,1.2484232868405094,0.0,1.8817414279216482
