match_id,match_date,team,opponent,location,team_score,opponent_score,opponent_base,opponent_trend,opponent_trend_predict,opponent_mean,location_base,location_trend,location_trend_predict,location_mean,current_base,current_trend,current_trend_predict,current_mean,batsman_mean,batsman_max,bowler_mean,bowler_max,is_train,noise,runs_scored,first_innings_prediction
351692,2009-02-10,New Zealand,Australia,Adelaide Oval,2.279844646651876,3.1509790209790207,218.00000000000003,17.99999999999999,290.0,254.0,166.0,43.99999999999999,298.0,232.0,243.6,-2.0000000000000004,231.6,237.6,2.0034912519656207,2.7572889856263645,4.540305468810963,5.757505016430362,True,False,244,230.22907839499086
352669,2009-04-03,England,West Indies,St Lucia,1.9434912142743468,1.1489262410949157,225.0,0.0,225.0,225.0,139.00000000000006,69.99999999999997,349.0,244.0,285.5,-2.3000000000000003,271.7,278.6,2.9686191907570767,4.023824088643971,2.924150239664831,4.913854269872158,True,False,172,259.22135601669424
350477,2009-04-03,Australia,South Africa,Durban,3.1509790209790207,2.903333848213366,371.2000000000001,-31.20000000000001,184.0,277.6,561.0,0.0,561.0,561.0,219.5,6.700000000000002,259.7,239.6,2.8204265280448158,3.6858269446498,3.7014544260991786,4.45554770717967,True,True,286,286.3787030187918
350478,2009-04-05,Australia,South Africa,Centurion,3.1509790209790207,2.903333848213366,258.5,0.3000000000000005,260.3,259.4,620.0,0.0,620.0,620.0,168.59999999999997,24.800000000000008,317.4,243.0,2.7434669829040343,3.6858269446498,3.909940409171791,4.45554770717967,True,True,131,261.59035321476586
350479,2009-04-09,South Africa,Australia,Cape Town,2.903333848213366,3.1509790209790207,10.000000000000083,138.99999999999994,426.99999999999983,218.5,255.0,0.0,255.0,255.0,169.2,26.60000000000001,328.80000000000007,249.0,2.9324887032902645,3.6918507613699103,4.440664128182006,5.757505016430362,True,False,289,288.84805706237154
350480,2009-04-13,South Africa,Australia,Port Elizabeth,2.903333848213366,3.1509790209790207,102.00000000000006,69.99999999999997,382.0,242.0,209.0,0.0,209.0,209.0,146.59999999999997,36.40000000000001,365.00000000000006,255.8,2.9324887032902645,3.6918507613699103,4.7462847127068635,5.757505016430362,True,False,317,239.56628038670254
350481,2009-04-17,Australia,South Africa,Johannesburg,3.1509790209790207,2.903333848213366,297.1,-21.90000000000001,165.7,231.4,309.0,0.0,309.0,309.0,236.50000000000003,-3.900000000000003,213.1,224.8,2.8204265280448158,3.6858269446498,3.4794200299452887,4.2639226262385534,True,True,303,270.5544669454829
392618,2009-04-27,Australia,Pakistan,Abu Dhabi,3.1509790209790207,3.5317634173055863,168.0,0.0,168.0,168.0,232.0,0.0,232.0,232.0,312.5,-24.9,163.1,237.8,2.797945926747229,3.46574848119916,4.466307889592382,5.4506186388947375,True,True,198,237.6099323101238
392619,2009-05-01,Pakistan,Australia,Abu Dhabi,3.5317634173055863,3.1509790209790207,207.0,0.0,207.0,207.0,232.0,0.0,232.0,232.0,349.8,-27.200000000000006,186.6,268.2,3.5397325862403264,5.1225006038603835,4.291320759556462,5.757505016430362,True,False,197,254.2199565590511
392620,2009-05-03,Australia,Pakistan,Abu Dhabi,3.1509790209790207,3.5317634173055863,138.0,29.99999999999999,228.0,183.0,198.0,0.0,198.0,198.0,258.9,-13.9,175.49999999999997,217.2,3.005074135855668,3.46574848119916,4.287222039954378,5.4506186388947375,True,False,250,256.7978010426725
380716,2009-05-26,England,West Indies,Birmingham,1.9434912142743468,1.1489262410949157,278.0,-52.99999999999999,119.00000000000004,198.5,281.0,0.0,281.0,281.0,296.9,-15.100000000000005,206.29999999999995,251.6,2.491039242282694,2.9546068270703687,3.100058674359776,4.913854269872158,True,False,328,273.25057997275024
377314,2009-06-28,India,West Indies,Jamaica,3.696798453569013,1.1489262410949157,245.00000000000003,35.499999999999986,387.0,316.0,339.0,0.0,339.0,339.0,384.3,-23.100000000000005,245.7,315.0,3.4348017337074865,4.9071497586573685,2.9604591195145766,4.913854269872158,True,False,188,272.97877016316295
403370,2009-07-30,Sri Lanka,Pakistan,Rangiri Dambulla International Stadium,2.9025623238876253,3.5317634173055863,257.0,9.2,303.0,280.0,242.0,-11.499999999999991,196.0,219.0,229.4,15.800000000000004,324.2000000000001,276.8,2.9704905599815614,5.015920318670156,4.331909295468115,5.4506186388947375,True,False,232,196.65904784701962
403371,2009-08-01,Pakistan,Sri Lanka,Rangiri Dambulla International Stadium,3.5317634173055863,2.9025623238876253,246.4,-8.400000000000004,196.0,221.2,146.0,0.0,146.0,146.0,326.8,-27.4,162.4,244.6,3.075472806165015,5.1225006038603835,4.1046267778365015,5.7854226937129125,True,True,168,203.38515092399678
403372,2009-08-03,Pakistan,Sri Lanka,Rangiri Dambulla International Stadium,3.5317634173055863,2.9025623238876253,168.0,0.0,168.0,168.0,168.0,0.0,168.0,168.0,309.7,-29.700000000000006,131.49999999999997,220.6,3.4683836452457464,5.1225006038603835,4.1665994146696415,5.7854226937129125,True,False,288,236.44852780108369
403373,2009-08-07,Pakistan,Sri Lanka,Colombo,3.5317634173055863,2.9025623238876253,48.000000000000064,119.99999999999996,408.0,228.0,200.7,29.5,377.7,289.2,196.5,7.3000000000000025,240.3,218.4,3.658132672735,5.1225006038603835,3.8285895594878707,6.624767880082084,True,True,321,282.08162088867834
410337,2009-08-09,Zimbabwe,Bangladesh,Bulawayo,1.2943056140646505,0.7978609625668449,290.99999999999994,-85.99999999999996,33.00000000000006,162.0,180.00000000000003,25.999999999999986,258.0,219.0,251.20000000000005,-29.00000000000001,77.19999999999995,164.2,2.13620153633029,3.2383833255633383,2.3822353636644675,3.008170671888176,True,False,207,216.97407975970552
403374,2009-08-09,Pakistan,Sri Lanka,Colombo,3.5317634173055863,2.9025623238876253,106.00000000000006,76.49999999999997,412.0,259.0,321.0,0.0,321.0,321.0,140.49999999999994,31.90000000000001,331.9,236.2,3.658132672735,5.1225006038603835,4.271235063815151,6.624767880082084,True,False,279,278.25048609742277
410339,2009-08-14,Zimbabwe,Bangladesh,Bulawayo,1.2943056140646505,0.7978609625668449,175.0,1.000000000000005,179.00000000000003,177.0,214.0,0.4999999999999979,216.0,215.0,81.39999999999998,21.200000000000006,208.6,145.0,2.3025901623617155,3.2383833255633383,2.4641039891474916,2.9679310351210173,True,False,323,230.56108288076206
410340,2009-08-16,Zimbabwe,Bangladesh,Bulawayo,1.2943056140646505,0.7978609625668449,102.99999999999996,44.20000000000002,324.00000000000006,213.5,160.49999999999997,32.60000000000001,323.5,242.0,30.0,51.4,338.4,184.2,2.0683069888109022,3.2383833255633383,2.416612375918729,3.008170671888176,True,False,312,210.18666482052768
410341,2009-08-18,Zimbabwe,Bangladesh,Bulawayo,1.2943056140646505,0.7978609625668449,107.79999999999997,41.80000000000001,358.6,233.2,165.09999999999997,30.300000000000008,346.9000000000001,256.0,107.79999999999997,41.80000000000001,358.6,233.2,2.0263938802774355,3.2383833255633383,2.6013687506230125,3.008170671888176,True,False,209,203.26118739873772
350044,2009-09-06,Australia,England,London,3.1509790209790207,1.9434912142743468,244.0,7.999999999999997,268.0,256.0,260.0,0.0,260.0,260.0,237.0,-0.4,234.6,235.8,2.7337672647704707,3.6858269446498,2.8997130291910214,3.563461904914583,True,False,249,254.74830716493892
403380,2009-09-08,Sri Lanka,New Zealand,Colombo,2.9025623238876253,2.279844646651876,235.0,26.999999999999996,316.0,275.5,178.3,18.700000000000006,290.5,234.4,310.9,-10.500000000000002,247.9,279.4,3.1255699267753143,5.015920318670156,3.190615991842587,3.4308067225772074,True,False,216,245.06125929600864
350045,2009-09-09,England,Australia,Southampton,1.9434912142743468,3.1509790209790207,165.09999999999997,14.700000000000005,253.3,209.2,288.0,0.0,288.0,288.0,273.6,-1.7999999999999987,262.79999999999995,268.2,2.1357324476492043,2.9546068270703687,4.757417004665887,5.757505016430362,True,False,228,247.96436580718023
350046,2009-09-12,England,Australia,London,1.9434912142743468,3.1509790209790207,121.5,28.300000000000008,291.3,206.4,235.0,14.2,306.0,270.5,282.2000000000001,-7.800000000000002,235.40000000000003,258.8,2.1584492040110894,2.9546068270703687,4.6139705459345235,5.757505016430362,True,False,220,231.6612397762269
403381,2009-09-12,Sri Lanka,India,Colombo,2.9025623238876253,3.696798453569013,258.7,-0.3,256.9,257.8,186.1,14.900000000000004,275.5,230.8,324.6,-20.000000000000007,204.6,264.6,3.1645485688430783,5.015920318670156,4.278474636921967,5.188351005013045,True,False,307,244.43502906064217
403383,2009-09-14,India,Sri Lanka,Colombo,3.696798453569013,2.9025623238876253,200.7,29.5,377.7,289.2,200.7,29.5,377.7,289.2,382.3,-34.10000000000001,177.69999999999996,280.0,4.073098501433671,5.03004403864254,4.2445176422313615,6.624767880082084,True,False,319,320.89222537526626
350048,2009-09-17,Australia,England,Nottingham,3.1509790209790207,1.9434912142743468,256.66666666666663,-1.5,250.66666666666663,253.66666666666663,83.0,0.0,83.0,83.0,157.79999999999995,22.40000000000001,292.2000000000001,225.0,2.8613080790861267,3.6858269446498,2.7734237951783047,3.4103088331338705,True,True,296,296.1024221113196
415277,2009-09-26,Australia,West Indies,Johannesburg,3.1509790209790207,1.1489262410949157,288.0,6.600000000000001,321.0,304.5,303.0,0.0,303.0,303.0,279.8,-11.2,212.6,246.2,2.7453132061325047,3.6858269446498,2.454555368867956,2.4891280961301883,True,False,275,289.58012601377925
415278,2009-09-26,Pakistan,India,Centurion,3.5317634173055863,3.696798453569013,228.8,18.000000000000004,336.80000000000007,282.8,131.0,0.0,131.0,131.0,155.5,31.700000000000006,345.7000000000001,250.6,3.4263918853391773,5.1225006038603835,4.617507773912008,5.188351005013045,True,True,302,242.09650398135707
415280,2009-09-27,England,South Africa,Centurion,1.9434912142743468,2.903333848213366,99.66666666666671,70.99999999999997,383.6666666666666,241.66666666666663,214.0,0.0,214.0,214.0,205.6,14.600000000000005,293.2000000000001,249.4,2.0149540138084414,2.9546068270703687,3.7430708101402943,4.45554770717967,True,True,323,216.5402990652811
415279,2009-09-27,New Zealand,Sri Lanka,Johannesburg,2.279844646651876,2.9025623238876253,219.0,0.0,219.0,219.0,425.0,0.0,425.0,425.0,226.3,-4.700000000000001,198.1,212.2,2.2182039512649068,2.7572889856263645,3.940951079033273,6.624767880082084,True,True,315,267.8946929194431
415282,2009-09-29,England,New Zealand,Johannesburg,1.9434912142743468,2.279844646651876,217.8,4.800000000000003,246.6,232.2,315.0,0.0,315.0,315.0,261.3,6.100000000000001,297.9000000000001,279.6,1.9248214726322,2.9546068270703687,3.4126098042626567,3.562955162812497,True,True,146,234.68121999420617
415284,2009-09-30,West Indies,India,Johannesburg,1.1489262410949157,3.696798453569013,330.66666666666663,-53.99999999999999,114.66666666666669,222.66666666666663,133.0,0.0,133.0,133.0,268.0,-17.400000000000006,163.59999999999997,215.8,1.5368986391617363,1.802991870966884,5.324425039849052,5.620502872783244,True,True,129,196.7797907096292
415283,2009-09-30,Pakistan,Australia,Centurion,3.5317634173055863,3.1509790209790207,217.0,-9.999999999999996,187.0,202.0,302.0,0.0,302.0,302.0,193.9,25.90000000000001,349.30000000000007,271.6,3.68242745517596,5.1225006038603835,4.507395001724769,5.323372164516594,True,False,205,273.09787845943913
415285,2009-10-02,England,Australia,Centurion,1.9434912142743468,3.1509790209790207,261.1,-1.2999999999999985,253.3,257.2,323.0,0.0,323.0,323.0,261.5,-6.1,224.9,243.2,1.9946237610605349,2.9546068270703687,4.507395001724769,5.323372164516594,True,False,257,222.48140326903373
415286,2009-10-03,Pakistan,New Zealand,Johannesburg,3.5317634173055863,2.279844646651876,172.49999999999991,36.600000000000016,355.5,264.0,153.0,0.0,153.0,153.0,334.5,-18.500000000000004,223.5,279.0,3.1918759214971835,5.1225006038603835,3.4126098042626567,3.562955162812497,True,True,233,241.7291238026751
415287,2009-10-05,New Zealand,Australia,Centurion,2.279844646651876,3.1509790209790207,241.0,4.200000000000002,262.0,251.5,214.0,0.0,214.0,214.0,218.4,6.8000000000000025,259.20000000000005,238.8,2.352048440489464,2.7572889856263645,4.572944341710136,5.323372164516594,True,False,200,251.40530806841423
422626,2009-10-27,Bangladesh,Zimbabwe,Mirpur,0.7978609625668449,1.2943056140646505,320.0,0.0,320.0,320.0,225.5,-11.4,168.5,197.0,154.7,20.5,277.7,216.2,2.175257677968664,3.3363571768688547,3.03036474870609,3.5950379793063,True,False,186,240.71594151146033
422627,2009-10-29,Zimbabwe,Bangladesh,Mirpur,1.2943056140646505,0.7978609625668449,148.49999999999997,28.50000000000001,319.5,234.0,290.99999999999994,-85.99999999999996,33.00000000000006,162.0,148.49999999999997,28.50000000000001,319.5,234.0,2.3468887242403293,3.2383833255633383,2.7267427172456977,4.087510904123682,True,False,219,243.85750123323123
422628,2009-10-31,Zimbabwe,Bangladesh,Mirpur,1.2943056140646505,0.7978609625668449,281.0,-9.0,227.0,254.0,167.0,7.0000000000000036,195.00000000000003,181.0,281.0,-9.0,227.0,254.0,2.2401372111944733,3.2383833255633383,2.74680631782258,4.087510904123682,True,False,196,229.8743277521064
426720,2009-11-03,Pakistan,New Zealand,Abu Dhabi,3.5317634173055863,2.279844646651876,233.0,0.0,233.0,233.0,267.0,-34.999999999999986,162.00000000000006,214.5,343.0,-25.000000000000004,193.0,268.0,3.135694050319304,5.1225006038603835,3.7361181341547103,4.827122418778957,True,False,287,217.09956256369662
416240,2009-11-05,Australia,India,Hyderabad,3.1509790209790207,3.696798453569013,308.6,-14.400000000000004,222.19999999999996,265.4,290.0,0.0,290.0,290.0,213.8,10.200000000000003,275.0,244.4,3.1216258478625316,3.6858269446498,4.865369524061539,5.620502872783244,True,False,350,266.7054974426639
422630,2009-11-05,Zimbabwe,Bangladesh,Chittagong,1.2943056140646505,0.7978609625668449,360.7000000000001,-54.90000000000001,31.300000000000008,196.0,44.0,0.0,44.0,44.0,360.7000000000001,-54.90000000000001,31.300000000000008,196.0,2.0751249757135333,3.2383833255633383,2.959651733334497,4.087510904123682,True,False,221,210.4489383873557
416241,2009-11-08,India,Australia,Guwahati,3.696798453569013,3.1509790209790207,188.0,29.90000000000001,337.5,262.75,239.0,0.0,239.0,239.0,152.79999999999995,39.000000000000014,386.80000000000007,269.8,3.9586392788353346,5.03004403864254,4.442599378448663,5.323372164516594,True,True,170,292.3098403029289
426722,2009-11-09,New Zealand,Pakistan,Abu Dhabi,2.279844646651876,3.5317634173055863,303.0,0.0,303.0,303.0,303.0,0.0,303.0,303.0,152.8,28.200000000000006,322.0,237.4,2.416816615678653,3.676572403067513,4.782978127327309,5.4506186388947375,True,False,211,215.0379578468856
430509,2009-11-10,South Africa,Zimbabwe,Centurion,2.903333848213366,1.2943056140646505,351.0,-27.999999999999986,267.00000000000006,309.0,392.0,0.0,392.0,392.0,278.5,5.3,310.3,294.4,2.8386356478597774,3.6918507613699103,2.976586906464729,3.5950379793063,True,False,331,280.7419296249973
387566,2009-11-22,South Africa,England,Centurion,2.903333848213366,1.9434912142743468,83.0,0.0,83.0,83.0,453.0,-60.99999999999997,270.0,361.5,276.4,9.200000000000003,331.6,304.0,2.596481583216772,3.6918507613699103,3.1046936983543247,3.563461904914583,True,False,250,251.14261272931904
387567,2009-11-27,South Africa,England,Cape Town,2.903333848213366,1.9434912142743468,-83.9999999999999,166.99999999999994,416.99999999999983,166.5,221.0,33.99999999999999,323.0,272.0,315.6,-6.400000000000002,277.2,296.4,2.7766344891737504,3.6918507613699103,3.5038535846655976,4.7948779951311415,True,False,354,268.685609702198
387568,2009-11-29,South Africa,England,Port Elizabeth,2.903333848213366,1.9434912142743468,-41.99999999999989,135.49999999999994,499.99999999999983,229.0,101.00000000000006,107.99999999999996,425.0,263.0,300.7,2.8999999999999995,318.1,309.4,2.5820245641557507,3.6918507613699103,3.527239772548529,4.7948779951311415,True,False,119,206.6058032643587
430886,2009-12-15,India,Sri Lanka,Rajkot,3.696798453569013,2.9025623238876253,246.2,19.800000000000008,365.0,305.6,387.0,0.0,387.0,387.0,325.6,-17.200000000000006,222.4,274.0,3.958383536784092,5.03004403864254,3.187900698178043,5.10801153551413,True,False,414,332.80152491183105
430887,2009-12-18,India,Sri Lanka,Nagpur,3.696798453569013,2.9025623238876253,255.2,27.20000000000001,418.4,336.8,354.0,0.0,354.0,354.0,198.1,30.300000000000008,379.9,289.0,4.111495218686986,5.03004403864254,3.9222993031409352,6.624767880082084,True,False,301,316.9969361757468
434258,2010-01-04,Bangladesh,Sri Lanka,Mirpur,2.6887458471760795,1.7916842348412405,137.0,0.0,137.0,137.0,218.50000000000003,-7.900000000000002,171.10000000000005,194.8,93.29999999999998,34.50000000000001,300.30000000000007,196.8,3.103416561666891,4.852445169597235,2.689827533836356,4.029971901378797,True,False,260,252.25333963288847
434259,2010-01-05,India,Sri Lanka,Mirpur,2.5979484699384607,1.7916842348412405,358.4000000000001,-4.2,333.2000000000001,345.8,238.00000000000003,45.99999999999999,376.0,307.0,304.4000000000001,2.400000000000001,318.80000000000007,311.6,3.527876650070356,5.00100488453498,2.6102378678671165,3.82170449801043,True,False,279,309.77670144683367
434260,2010-01-07,Bangladesh,India,Mirpur,2.6887458471760795,2.5979484699384607,218.66666666666663,16.499999999999996,284.66666666666663,251.66666666666663,131.7,21.70000000000001,261.90000000000003,196.8,158.0,22.600000000000005,293.6,225.8,3.187267494810279,4.852445169597235,3.663768248310789,4.291586982805802,True,False,296,247.56698741204912
434261,2010-01-08,Bangladesh,Sri Lanka,Mirpur,2.6887458471760795,1.7916842348412405,14.000000000000055,122.99999999999996,383.0,198.5,118.19999999999996,34.40000000000001,324.6,221.4,249.6,4.000000000000002,273.6,261.6,2.87716062184146,4.852445169597235,2.9819134513177983,4.029971901378797,True,False,249,223.64493246981297
434262,2010-01-10,Sri Lanka,India,Mirpur,1.7916842348412405,2.5979484699384607,268.29999999999995,5.7,302.49999999999994,285.4,147.0,0.0,147.0,147.0,218.8,13.000000000000002,296.8,257.8,3.0124999041402214,5.137904301938843,3.1706293489766573,3.6750361363683055,True,False,213,246.83751748180657
434263,2010-01-11,Bangladesh,India,Mirpur,2.6887458471760795,2.5979484699384607,213.0,19.900000000000013,312.5,262.75,193.4,16.400000000000002,291.7999999999999,242.6,271.8,-3.2,252.6,262.2,3.187267494810279,4.852445169597235,3.4377662458524765,4.230406026985147,True,False,247,255.53297620574355
434264,2010-01-13,India,Sri Lanka,Mirpur,2.5979484699384607,1.7916842348412405,366.2,-12.400000000000004,291.7999999999999,329.0,302.6666666666667,-2.5000000000000013,292.6666666666667,297.6666666666667,309.3,-1.899999999999998,297.9000000000001,303.6,3.527876650070356,5.00100488453498,3.0025750948758323,4.029971901378797,True,False,245,304.03672550622275
406203,2010-01-24,Australia,Pakistan,Sydney Cricket Ground,3.1117489287933795,1.6409731275495183,123.33333333333336,40.99999999999999,287.3333333333333,205.33333333333331,261.40000000000003,4.800000000000002,290.2000000000001,275.8,246.8,10.8,311.6,279.2,4.290277208656612,5.337246269206196,3.600668431884323,4.247390920735375,True,False,267,349.15398975020184
406204,2010-01-26,Australia,Pakistan,Adelaide Oval,3.1117489287933795,1.6409731275495183,133.5,34.90000000000001,308.0,220.75,184.0,18.999999999999996,241.0,212.5,256.3,7.100000000000002,298.9000000000001,277.6,4.290277208656612,5.337246269206196,3.6378399274936686,4.247390920735375,True,False,286,331.884890106738
406205,2010-01-29,Australia,Pakistan,Perth,3.1117489287933795,1.6409731275495183,142.3,30.500000000000004,325.30000000000007,233.8,415.33333333333326,-80.99999999999997,91.33333333333336,253.33333333333331,237.1,13.1,315.7,276.4,3.9048896872106367,5.337246269206196,3.5228786300768946,4.247390920735375,True,False,277,293.1994083364335
406206,2010-01-31,Pakistan,Australia,Perth,1.6409731275495183,3.1117489287933795,168.5,20.900000000000006,273.0,220.75,318.0,0.0,318.0,318.0,252.4,2.6,268.0,260.2,2.6815678610390123,3.522278068451952,4.296995102426793,5.34379040301003,True,True,212,260.44085101733305
406192,2010-02-07,Australia,West Indies,Melbourne Cricket Ground,3.1117489287933795,0.7114025411346577,306.4000000000001,-2.6,290.8,298.6,219.0,3.1000000000000028,234.5,226.75,289.0,-1.0000000000000009,283.0,286.0,4.086251172028518,5.337246269206196,2.4480393916939227,3.2380552799874738,True,False,256,342.24289149692856
406196,2010-02-19,Australia,West Indies,Melbourne Cricket Ground,3.1117489287933795,0.7114025411346577,295.9000000000001,-0.09999999999999967,295.3,295.6,210.4,7.400000000000002,254.8,232.6,256.8,8.400000000000002,307.2000000000001,282.0,4.057234455322377,5.096515063673643,2.393491860818932,3.2380552799874738,True,False,324,347.2012960197371
426420,2010-02-28,Bangladesh,England,Mirpur,2.6887458471760795,1.4437491530809163,143.0,0.0,143.0,143.0,214.3,11.100000000000005,280.9,247.6,296.0,-17.600000000000005,190.4,243.2,2.898051027357505,4.852445169597235,3.2028990945181075,4.217280240196343,True,False,228,212.8717648375167
426421,2010-03-02,Bangladesh,England,Mirpur,2.6887458471760795,1.4437491530809163,58.000000000000036,84.99999999999997,312.99999999999994,185.5,289.9,-11.300000000000002,222.1,256.0,244.0,-4.800000000000002,215.2,229.6,3.3228130766669888,4.852445169597235,3.40272768735771,4.217280240196343,True,False,260,247.6391634050555
439140,2010-03-04,Zimbabwe,West Indies,Guyana,0.7403100775193798,0.7114025411346577,206.00000000000003,14.999999999999991,266.0,236.0,266.0,0.0,266.0,266.0,223.1,-15.100000000000005,132.5,177.8,2.8293378895119647,4.3608743535421945,2.2906883903768267,2.579794508021065,True,True,254,253.97540726134312
426422,2010-03-05,England,Bangladesh,Chittagong,1.4437491530809163,2.6887458471760795,217.1,16.100000000000005,313.7,265.4,-132.99999999999991,176.99999999999991,397.99999999999983,132.5,272.7,-7.900000000000001,225.3,249.0,3.029901495385041,4.65236017668316,3.5749059090364885,4.372520872807643,True,True,284,271.6649336361519
439141,2010-03-06,Zimbabwe,West Indies,Guyana,0.7403100775193798,0.7114025411346577,212.0,11.400000000000004,269.0,240.5,254.0,0.0,254.0,254.0,158.3,9.500000000000004,215.30000000000004,186.8,2.3649751504805456,4.3608743535421945,2.153278817267418,2.579794508021065,True,False,206,217.03946159578388
