match_id,match_date,team,opponent,location,runs_scored,opponent_base,opponent_trend,opponent_trend_predict,opponent_mean,location_base,location_trend,location_trend_predict,location_mean,current_base,current_trend,current_trend_predict,current_mean,is_train,noise
566923,2013-05-31,England,New Zealand,London,227,188.7,9.500000000000002,245.7,217.2,254.60000000000002,0.4000000000000003,257.0,255.8,210.2,8.400000000000002,260.6,235.4,True,False
566924,2013-06-02,New Zealand,England,Southampton,359,297.70000000000005,-17.90000000000001,190.29999999999998,244.0,289.8,-13.800000000000004,207.0,248.4,289.8,-13.800000000000004,207.0,248.4,True,False
566925,2013-06-05,England,New Zealand,Nottingham,287,280.70000000000005,-14.700000000000006,192.5,236.6,415.9999999999999,-116.99999999999994,65.00000000000006,240.5,272.3,-9.300000000000004,216.5,244.4,True,False
578614,2013-06-06,India,South Africa,Cardiff,331,285.4,7.6534900538362e-16,285.4,285.4,263.2,-7.8,216.39999999999998,239.8,263.2,-7.8,216.39999999999998,239.8,True,False
578615,2013-06-07,Pakistan,West Indies,London,170,325.0,-92.99999999999999,46.00000000000006,185.5,217.0,23.999999999999996,289.0,253.0,217.5,2.700000000000001,233.70000000000002,225.6,True,False
578616,2013-06-08,England,Australia,Birmingham,269,259.9,7.500000000000002,304.9,282.4,252.6666666666667,32.999999999999986,384.66666666666663,318.6666666666667,166.60000000000002,23.400000000000002,307.0,236.8,True,False
578617,2013-06-09,Sri Lanka,New Zealand,Cardiff,138,274.0,-6.400000000000001,242.0,258.0,209.99999999999997,13.200000000000005,289.2,249.6,209.99999999999997,13.200000000000005,289.2,249.6,True,False
578618,2013-06-10,South Africa,Pakistan,Birmingham,234,312.8,-5.400000000000002,280.4,296.6,215.1,16.300000000000004,312.90000000000003,264.0,215.1,16.300000000000004,312.90000000000003,264.0,True,False
578619,2013-06-11,West Indies,India,London,233,215.8,9.000000000000002,269.8,242.8,238.0,0.0,238.0,238.0,134.49999999999997,25.50000000000001,287.5,211.0,True,False
578621,2013-06-13,England,Sri Lanka,London,293,214.5,11.900000000000002,274.0,244.25,278.0,-8.600000000000003,226.39999999999998,252.2,243.70000000000002,5.300000000000001,275.5,259.6,True,False
578624,2013-06-16,England,New Zealand,Cardiff,169,183.09999999999997,16.500000000000004,282.1,232.6,233.20000000000002,11.200000000000001,300.40000000000003,266.8,233.20000000000002,11.200000000000001,300.40000000000003,266.8,True,False
578625,2013-06-17,Sri Lanka,Australia,London,253,205.6,1.8000000000000005,216.4,211.0,322.4,-27.600000000000005,156.79999999999995,239.6,322.4,-27.600000000000005,156.79999999999995,239.6,True,False
566946,2013-06-19,South Africa,England,London,175,291.0,-17.600000000000005,185.39999999999998,238.2,202.0,8.999999999999996,229.0,215.5,275.5,-2.9,258.1,266.8,True,False
566947,2013-06-20,Sri Lanka,India,Cardiff,181,265.90000000000003,3.300000000000001,285.70000000000005,275.8,138.0,0.0,138.0,138.0,272.6,-12.800000000000002,195.8,234.2,True,False
566948,2013-06-23,India,England,Birmingham,129,234.9,6.3,272.7,253.8,167.09999999999997,26.700000000000003,327.29999999999995,247.2,167.09999999999997,26.700000000000003,327.29999999999995,247.2,True,False
597923,2013-06-28,Sri Lanka,West Indies,Jamaica,208,297.6666666666667,-12.999999999999993,245.6666666666667,271.6666666666667,289.0,0.0,289.0,289.0,284.20000000000005,-20.800000000000008,159.4,221.8,True,False
597924,2013-06-30,India,West Indies,Jamaica,229,185.99999999999994,30.80000000000001,370.8,278.4,347.33333333333326,-43.99999999999998,171.33333333333334,259.3333333333333,236.6,-2.9999999999999996,218.6,227.6,True,False
597925,2013-07-02,Sri Lanka,India,Jamaica,348,350.9,-28.500000000000007,179.89999999999992,265.4,369.99999999999994,-80.99999999999997,127.00000000000003,248.5,219.1,-4.300000000000001,193.29999999999998,206.2,True,False
597929,2013-07-11,Sri Lanka,India,Trinidad,201,291.9,-4.899999999999998,262.5,277.2,356.0,-42.999999999999986,184.00000000000006,270.0,113.09999999999997,37.50000000000001,338.1,225.6,True,False
645635,2013-07-14,Pakistan,West Indies,Guyana,224,242.33333333333331,-30.999999999999993,118.33333333333334,180.33333333333334,139.0,0.0,139.0,139.0,270.1,-16.700000000000003,169.9,220.0,True,False
645637,2013-07-16,West Indies,Pakistan,Guyana,232,116.19999999999999,18.400000000000006,226.60000000000002,171.4,264.0,0.0,264.0,264.0,125.7,29.900000000000002,305.1,215.4,True,False
635653,2013-07-20,Sri Lanka,South Africa,Colombo,320,182.0,26.999999999999993,263.0,222.5,207.2,10.200000000000003,268.4,237.8,219.29999999999998,6.300000000000002,257.1,238.2,True,False
643665,2013-07-24,Zimbabwe,India,Harare Sports Club,228,207.6,5.800000000000001,242.4,225.0,202.5,10.100000000000001,263.1,232.8,207.6,5.800000000000001,242.4,225.0,True,True
645643,2013-07-24,West Indies,Pakistan,St Lucia,242,134.2,19.000000000000004,248.20000000000002,191.2,172.0,36.49999999999999,318.0,245.0,117.29999999999998,33.70000000000001,319.5,218.4,True,False
643667,2013-07-26,India,Zimbabwe,Harare Sports Club,294,376.0,-90.99999999999999,103.00000000000006,239.5,120.00000000000004,73.99999999999997,341.99999999999994,231.0,302.70000000000005,-20.90000000000001,177.29999999999998,240.0,True,False
635655,2013-07-26,South Africa,Sri Lanka,Pallekele International Cricket Stadium,223,293.0,5.499999999999999,315.0,304.0,376.9,-38.900000000000006,143.49999999999994,260.2,376.9,-38.900000000000006,143.49999999999994,260.2,True,False
643669,2013-07-28,Zimbabwe,India,Harare Sports Club,183,228.0,0.0,228.0,228.0,241.6,-1.0000000000000007,235.6,238.6,235.0,-1.4000000000000004,226.6,230.8,True,False
635656,2013-07-28,South Africa,Sri Lanka,Pallekele International Cricket Stadium,238,339.0,-22.10000000000001,228.49999999999994,283.75,223.0,0.0,223.0,223.0,331.50000000000006,-29.90000000000001,152.1,241.8,True,False
635657,2013-07-31,Sri Lanka,South Africa,Colombo,307,144.00000000000006,55.49999999999998,366.0,255.0,131.2,38.400000000000006,361.6,246.4,170.29999999999998,27.100000000000005,332.9,251.6,True,False
643675,2013-08-01,Zimbabwe,India,Bulawayo,144,273.0,-44.999999999999986,138.00000000000006,205.5,364.8,-44.20000000000001,99.59999999999997,232.2,260.5,-12.700000000000003,184.29999999999998,222.4,True,False
643677,2013-08-03,Zimbabwe,India,Bulawayo,163,269.0,-41.999999999999986,101.00000000000006,185.0,300.20000000000005,-34.60000000000001,92.6,196.4,282.40000000000003,-25.80000000000001,127.59999999999997,205.0,True,False
659549,2013-08-27,Pakistan,Zimbabwe,Harare Sports Club,244,348.0,-25.600000000000005,219.99999999999997,284.0,270.0,0.0,270.0,270.0,242.1,-8.7,189.9,216.0,True,False
660827,2013-08-29,Canada,Netherlands,King City,67,196.1,3.5000000000000004,217.1,206.6,196.1,3.5000000000000004,217.1,206.6,196.1,3.5000000000000004,217.1,206.6,True,True
659551,2013-08-29,Pakistan,Zimbabwe,Harare Sports Club,299,338.4,-20.8,213.59999999999997,276.0,296.0,-25.999999999999986,218.00000000000006,257.0,193.5,7.100000000000003,236.10000000000002,214.8,True,False
659553,2013-08-31,Pakistan,Zimbabwe,Harare Sports Club,260,251.09999999999997,5.100000000000001,281.7,266.4,242.0,14.499999999999998,300.0,271.0,170.59999999999997,21.000000000000004,296.6,233.6,True,False
566940,2013-09-03,Ireland,England,Dublin,269,193.79999999999998,6.400000000000002,232.2,213.0,338.00000000000006,-38.30000000000002,146.49999999999997,242.25,193.79999999999998,6.400000000000002,232.2,213.0,True,True
660837,2013-09-06,Scotland,Ireland,Belfast,223,232.0,0.0,232.0,232.0,210.6,-1.3999999999999995,202.2,206.4,210.6,-1.3999999999999995,202.2,206.4,True,False
566942,2013-09-08,Australia,England,Manchester,315,259.20000000000005,-5.800000000000003,224.40000000000003,241.8,212.0,0.0,212.0,212.0,93.39999999999998,48.20000000000001,382.6,238.0,True,False
566944,2013-09-14,Australia,England,Cardiff,227,242.9,5.300000000000002,274.70000000000005,258.8,239.0,0.0,239.0,239.0,242.99999999999997,14.400000000000004,329.4,286.2,True,False
566945,2013-09-16,Australia,England,Southampton,298,266.4,-4.0,242.39999999999998,254.4,267.0,0.0,267.0,267.0,309.8,-9.200000000000003,254.6,282.2,True,False
647249,2013-10-13,Australia,India,Pune,304,285.40000000000003,-4.600000000000001,257.8,271.6,321.3,-10.900000000000004,255.89999999999998,288.6,321.3,-10.900000000000004,255.89999999999998,288.6,True,False
647251,2013-10-16,Australia,India,Jaipur,359,253.3,7.100000000000002,295.90000000000003,274.6,270.70000000000005,4.300000000000001,296.50000000000006,283.6,270.70000000000005,4.300000000000001,296.50000000000006,283.6,True,False
647253,2013-10-19,India,Australia,Chandigarh,303,255.0,-3.600000000000002,233.39999999999998,244.2,321.6666666666667,-15.499999999999996,259.6666666666667,290.6666666666667,231.60000000000002,3.400000000000001,252.00000000000003,241.8,True,False
647259,2013-10-30,Australia,India,Nagpur,350,235.59999999999997,19.600000000000005,353.2,294.4,317.0,0.0,317.0,317.0,251.10000000000002,16.500000000000004,350.1,300.6,True,False
649091,2013-10-30,South Africa,Pakistan,Sharjah Cricket Stadium,183,362.70000000000005,-24.7,214.50000000000006,288.6,221.70000000000002,-0.2999999999999995,219.90000000000003,220.8,221.70000000000002,-0.2999999999999995,219.90000000000003,220.8,True,False
668955,2013-10-31,Bangladesh,New Zealand,Mirpur,247,120.4,22.0,252.4,186.4,104.99999999999999,20.000000000000004,225.0,165.0,276.9,-6.500000000000001,237.89999999999998,257.4,True,False
649093,2013-11-01,Pakistan,South Africa,Dubai International Cricket Stadium,209,198.6,4.2,223.8,211.2,258.66666666666663,-9.999999999999995,218.66666666666666,238.66666666666666,162.89999999999998,25.500000000000007,315.90000000000003,239.4,True,False
647261,2013-11-02,India,Australia,Bangalore,383,179.99999999999997,22.200000000000006,313.20000000000005,246.6,224.5,10.9,289.9,257.2,224.5,10.9,289.9,257.2,True,False
668957,2013-11-03,New Zealand,Bangladesh,Fatullah,307,498.9999999999999,-162.99999999999991,10.000000000000114,254.5,244.89999999999998,8.500000000000002,295.9,270.4,244.89999999999998,8.500000000000002,295.9,270.4,True,False
649095,2013-11-06,South Africa,Pakistan,Abu Dhabi,259,373.70000000000005,-37.30000000000001,149.89999999999998,261.8,286.0,0.0,286.0,286.0,222.3,-3.9000000000000012,198.9,210.6,True,False
649097,2013-11-08,South Africa,Pakistan,Abu Dhabi,266,316.3,-21.900000000000006,184.89999999999998,250.6,313.0,-26.999999999999993,232.00000000000003,272.5,177.2,12.8,254.0,215.6,True,False
649099,2013-11-11,South Africa,Pakistan,Sharjah Cricket Stadium,268,208.5,8.9,261.9,235.2,183.0,0.0,183.0,183.0,201.70000000000002,10.700000000000001,265.90000000000003,233.8,True,False
676529,2013-11-21,West Indies,India,Kochi,211,239.3,1.7000000000000002,249.5,244.4,271.1,-6.100000000000001,234.5,252.8,271.1,-6.100000000000001,234.5,252.8,True,False
676531,2013-11-24,India,West Indies,Visakhapatnam,288,305.20000000000005,-6.199999999999999,268.00000000000006,286.6,92.99999999999997,58.20000000000002,442.20000000000005,267.6,92.99999999999997,58.20000000000002,442.20000000000005,267.6,True,False
685731,2013-11-24,Pakistan,South Africa,Cape Town,218,263.5,-13.700000000000003,181.29999999999998,222.4,107.0,0.0,107.0,107.0,251.39999999999998,-1.4000000000000004,242.99999999999997,247.2,True,False
685733,2013-11-27,Pakistan,South Africa,Port Elizabeth,262,218.4,-1.8000000000000007,207.6,213.0,288.6,-14.200000000000005,203.39999999999998,246.0,288.6,-14.200000000000005,203.39999999999998,246.0,True,False
676533,2013-11-27,West Indies,India,Kanpur,263,247.60000000000002,-3.5999999999999996,226.00000000000003,236.8,323.90000000000003,-24.300000000000008,178.1,251.0,323.90000000000003,-24.300000000000008,178.1,251.0,True,False
685735,2013-11-30,Pakistan,South Africa,Centurion,179,180.1,13.100000000000001,258.7,219.4,398.99999999999994,-96.99999999999997,108.00000000000006,253.5,284.4,-11.600000000000001,214.79999999999995,249.6,True,False
648651,2013-12-05,South Africa,India,Johannesburg,358,210.89999999999998,12.900000000000002,288.29999999999995,249.6,281.0,30.999999999999986,373.99999999999994,327.5,199.89999999999998,14.300000000000006,285.70000000000005,242.8,True,False
648653,2013-12-08,South Africa,India,Durban,280,193.49999999999997,27.500000000000007,358.5,276.0,303.3333333333333,-27.49999999999999,193.33333333333337,248.33333333333334,159.1,35.900000000000006,374.5,266.8,True,False
657637,2013-12-18,Pakistan,Sri Lanka,Sharjah Cricket Stadium,322,294.3,-14.100000000000001,209.7,252.0,170.0,21.999999999999996,258.0,214.0,258.3,-10.9,192.9,225.6,True,False
657639,2013-12-20,Pakistan,Sri Lanka,Dubai International Cricket Stadium,284,236.60000000000002,8.0,284.6,260.6,263.5,-12.900000000000002,199.0,231.25,181.89999999999998,18.700000000000003,294.1,238.0,True,False
657641,2013-12-22,Pakistan,Sri Lanka,Sharjah Cricket Stadium,326,209.2,17.600000000000005,314.8,262.0,138.0,41.2,344.0,241.0,195.39999999999998,19.200000000000003,310.6,253.0,True,False
657643,2013-12-25,Sri Lanka,Pakistan,Abu Dhabi,225,209.4,7.800000000000002,256.20000000000005,232.8,218.0,0.0,218.0,218.0,225.79999999999998,17.000000000000007,327.8,276.8,True,False
661685,2013-12-26,New Zealand,West Indies,Auckland,156,249.0,0.0,249.0,249.0,359.99999999999994,-62.99999999999998,108.00000000000003,234.0,220.79999999999998,18.400000000000006,331.20000000000005,276.0,True,False
657645,2013-12-27,Pakistan,Sri Lanka,Abu Dhabi,232,189.1,28.900000000000006,362.5,275.8,229.0,0.30000000000000165,230.5,229.75,204.70000000000002,23.300000000000004,344.5,274.6,True,False
661689,2014-01-01,New Zealand,West Indies,Queenstown Events Centre,283,342.0,-92.99999999999999,63.00000000000006,202.5,286.4,-10.400000000000004,223.99999999999994,255.2,286.4,-10.400000000000004,223.99999999999994,255.2,True,False
661693,2014-01-08,West Indies,New Zealand,Hamilton,363,145.8,26.400000000000002,304.20000000000005,225.0,224.5,3.900000000000001,247.9,236.2,224.5,3.900000000000001,247.9,236.2,True,False
636159,2014-01-12,England,Australia,Melbourne Cricket Ground,269,252.49999999999997,8.300000000000004,302.3,277.4,190.00000000000006,51.99999999999997,346.0,268.0,282.0,-11.000000000000004,215.99999999999997,249.0,True,False
636160,2014-01-17,England,Australia,Brisbane,300,325.59999999999997,-12.400000000000002,251.19999999999996,288.4,40.00000000000006,114.99999999999997,384.99999999999994,212.5,298.2,-13.600000000000003,216.59999999999997,257.4,True,False
667641,2014-01-19,New Zealand,India,Napier,292,331.5,-31.300000000000008,143.69999999999996,237.6,343.8,-16.600000000000005,244.2,294.0,260.1,-0.6999999999999997,255.90000000000003,258.0,True,False
636161,2014-01-19,England,Australia,Sydney Cricket Ground,243,309.3,-6.900000000000001,267.9,288.6,238.66666666666669,20.499999999999996,320.6666666666667,279.6666666666667,248.6,3.8000000000000016,271.4,260.0,True,False
696733,2014-01-23,Netherlands,Kenya,Lincoln,265,145.39999999999998,23.000000000000004,283.4,214.4,145.39999999999998,23.000000000000004,283.4,214.4,145.39999999999998,23.000000000000004,283.4,214.4,True,True
696731,2014-01-23,Scotland,Canada,Christchurch,341,151.59999999999997,16.200000000000003,248.79999999999998,200.2,151.59999999999997,16.200000000000003,248.79999999999998,200.2,151.59999999999997,16.200000000000003,248.79999999999998,200.2,True,True
636162,2014-01-24,England,Australia,Perth,316,278.70000000000005,-2.700000000000001,262.50000000000006,270.6,245.5,3.1000000000000005,264.1,254.8,245.5,3.1000000000000005,264.1,254.8,True,False
636163,2014-01-26,Australia,England,Adelaide Oval,217,221.89999999999998,12.100000000000003,294.5,258.2,326.40000000000003,-27.000000000000007,164.39999999999998,245.4,215.5,30.700000000000006,399.70000000000005,307.6,True,False
696747,2014-01-28,Canada,Netherlands,Mount Maunganui,210,67.0,0.0,67.0,67.0,271.3,-29.70000000000001,93.09999999999997,182.2,271.3,-29.70000000000001,93.09999999999997,182.2,True,False
667647,2014-01-28,India,New Zealand,Hamilton,278,328.5,-27.400000000000006,191.49999999999997,260.0,237.29999999999995,20.700000000000006,361.5,299.4,237.29999999999995,20.700000000000006,361.5,299.4,True,False
696759,2014-01-30,Kenya,Scotland,Christchurch,260,164.1,-4.300000000000003,138.29999999999998,151.2,164.1,-4.300000000000003,138.29999999999998,151.2,164.1,-4.300000000000003,138.29999999999998,151.2,True,True
667649,2014-01-31,New Zealand,India,Wellington,303,254.3,-5.300000000000002,222.5,238.4,229.0,11.999999999999998,265.0,247.0,326.8,-15.800000000000004,232.0,279.4,True,False
690355,2014-02-17,Sri Lanka,Bangladesh,Mirpur,180,262.20000000000005,2.199999999999998,275.40000000000003,268.8,141.66666666666669,20.499999999999993,223.66666666666666,182.66666666666666,322.2,-14.000000000000007,238.19999999999993,280.2,True,False
690357,2014-02-20,Sri Lanka,Bangladesh,Mirpur,289,377.80000000000007,-37.40000000000001,153.39999999999998,265.6,163.5,7.3999999999999995,200.5,182.0,287.7,-13.700000000000001,205.5,246.6,True,False
690359,2014-02-22,Bangladesh,Sri Lanka,Mirpur,240,103.3333333333334,55.99999999999997,327.33333333333326,215.33333333333334,189.9,4.3,215.7,202.8,243.0,1.7999999999999994,253.8,248.4,True,False
702139,2014-02-23,Ireland,West Indies,Jamaica,202,185.7,13.700000000000003,267.9,226.8,185.7,13.700000000000003,267.9,226.8,185.7,13.700000000000003,267.9,226.8,True,True
710291,2014-02-25,Sri Lanka,Pakistan,Fatullah,296,210.1,6.900000000000002,251.5,230.8,320.9,-18.900000000000002,207.49999999999997,264.2,320.9,-18.900000000000002,207.49999999999997,264.2,True,False
710293,2014-02-26,Bangladesh,India,Fatullah,279,286.8,-14.600000000000003,199.2,243.0,269.9,-6.300000000000002,232.09999999999997,251.0,269.9,-6.300000000000002,232.09999999999997,251.0,True,False
710297,2014-02-28,India,Sri Lanka,Fatullah,264,165.79999999999998,21.6,295.4,230.6,323.3,-4.7,295.1,309.2,323.3,-4.7,295.1,309.2,True,False
636533,2014-02-28,West Indies,England,Antigua,269,308.5,-20.900000000000006,183.09999999999997,245.8,145.0,35.99999999999999,289.0,217.0,177.29999999999998,28.300000000000004,347.1,262.2,True,False
710299,2014-03-01,Afghanistan,Bangladesh,Fatullah,254,278.5,-35.10000000000001,102.99999999999994,190.75,278.5,-35.10000000000001,102.99999999999994,190.75,278.5,-35.10000000000001,102.99999999999994,190.75,True,True
636534,2014-03-02,West Indies,England,Antigua,159,263.8,-6.6000000000000005,224.20000000000002,244.0,155.0,30.000000000000007,305.0,230.0,207.8,20.600000000000005,331.40000000000003,269.6,True,False
710301,2014-03-02,India,Pakistan,Mirpur,245,380.5,-40.70000000000002,136.2999999999999,258.4,273.7,7.900000000000001,321.1,297.4,358.1,-18.300000000000004,248.3,303.2,True,False
710303,2014-03-03,Sri Lanka,Afghanistan,Mirpur,253,246.79999999999998,4.2,272.0,259.4,128.1,25.1,278.70000000000005,203.4,246.79999999999998,4.2,272.0,259.4,True,True
710305,2014-03-04,Bangladesh,Pakistan,Mirpur,326,257.66666666666663,-59.49999999999997,19.666666666666742,138.66666666666666,146.2,19.60000000000001,263.80000000000007,205.0,238.9,4.700000000000001,267.1,253.0,True,False
710307,2014-03-05,Afghanistan,India,Mirpur,159,218.1,-4.8999999999999995,188.7,203.4,218.1,-4.8999999999999995,188.7,203.4,218.1,-4.8999999999999995,188.7,203.4,True,True
636535,2014-03-05,England,West Indies,Antigua,303,189.5,21.000000000000004,294.5,242.0,247.0,0.0,247.0,247.0,178.99999999999997,26.800000000000004,339.79999999999995,259.4,True,False
710309,2014-03-06,Bangladesh,Sri Lanka,Mirpur,204,146.99999999999997,29.80000000000001,296.0,221.5,81.29999999999995,48.30000000000001,371.1,226.2,210.79999999999998,19.000000000000007,324.8,267.8,True,False
710311,2014-03-08,Pakistan,Sri Lanka,Mirpur,260,290.0,-2.6,274.4,282.2,308.1,-9.100000000000001,253.5,280.8,342.4,-20.000000000000004,222.39999999999995,282.4,True,False
706767,2014-05-06,Sri Lanka,Ireland,Dublin,219,197.0,17.200000000000003,300.20000000000005,248.6,197.0,17.200000000000003,300.20000000000005,248.6,197.0,17.200000000000003,300.20000000000005,248.6,True,True
667891,2014-05-25,Sri Lanka,England,Chester-le-Street,256,218.10000000000002,8.1,266.70000000000005,242.4,234.8,4.200000000000003,260.0,247.4,234.8,4.200000000000003,260.0,247.4,True,False
667893,2014-05-28,Sri Lanka,England,Manchester,67,183.4,18.800000000000004,296.20000000000005,239.8,305.50000000000006,-14.300000000000004,219.70000000000005,262.6,305.50000000000006,-14.300000000000004,219.70000000000005,262.6,True,False
667895,2014-05-31,Sri Lanka,England,London,300,284.20000000000005,-24.40000000000001,137.79999999999998,211.0,253.0,0.0,253.0,253.0,354.70000000000005,-45.50000000000001,81.69999999999999,218.2,True,False
667897,2014-06-03,England,Sri Lanka,Birmingham,219,206.89999999999998,15.700000000000005,301.1,254.0,310.5,-1.7000000000000008,302.0,306.25,261.0,8.4,311.4,286.2,True,False
730083,2014-07-06,South Africa,Sri Lanka,Colombo,304,335.20000000000005,-20.200000000000003,214.00000000000003,274.6,245.99999999999997,13.400000000000006,326.4,286.2,245.99999999999997,13.400000000000006,326.4,286.2,True,False
730085,2014-07-09,Sri Lanka,South Africa,Pallekele International Cricket Stadium,267,173.49999999999997,37.80000000000001,362.5,268.0,312.99999999999994,-23.499999999999982,219.0,266.0,236.4,-5.8,201.60000000000002,219.0,True,False
730087,2014-07-12,South Africa,Sri Lanka,Hambantota,339,294.4,-6.400000000000001,255.99999999999997,275.2,268.8,8.8,321.6,295.2,268.8,8.8,321.6,295.2,True,False
756037,2014-07-20,Afghanistan,Zimbabwe,Bulawayo,256,146.59999999999997,22.000000000000007,278.6,212.6,146.59999999999997,22.000000000000007,278.6,212.6,146.59999999999997,22.000000000000007,278.6,212.6,True,True
756039,2014-07-22,Zimbabwe,Afghanistan,Bulawayo,261,239.8,-18.000000000000004,131.79999999999998,185.8,186.4,-6.600000000000003,146.79999999999998,166.6,239.8,-18.000000000000004,131.79999999999998,185.8,True,True
756041,2014-07-24,Afghanistan,Zimbabwe,Bulawayo,259,256.0,0.0,256.0,256.0,256.0,0.0,256.0,256.0,148.60000000000002,25.400000000000002,301.0,224.8,True,False
736437,2014-08-17,South Africa,Zimbabwe,Bulawayo,309,277.4,20.800000000000004,402.2,339.8,283.40000000000003,8.8,336.20000000000005,309.8,283.40000000000003,8.8,336.20000000000005,309.8,True,False
736439,2014-08-19,South Africa,Zimbabwe,Bulawayo,257,308.2,9.600000000000001,365.8,337.0,309.0,0.0,309.0,309.0,329.7,-3.900000000000002,306.29999999999995,318.0,True,False
730287,2014-08-20,Bangladesh,West Indies,Grenada,217,149.79999999999998,19.600000000000005,267.4,208.6,259.2,7.283501553714718e-16,259.2,259.2,259.2,7.283501553714718e-16,259.2,259.2,True,False
736441,2014-08-21,Zimbabwe,South Africa,Bulawayo,165,178.33333333333337,30.999999999999986,302.3333333333333,240.33333333333334,101.99999999999997,25.000000000000007,252.00000000000003,177.0,182.0,4.600000000000002,209.60000000000002,195.8,True,False
730289,2014-08-22,West Indies,Bangladesh,Grenada,247,200.79999999999998,-1.2000000000000015,193.59999999999997,197.2,109.00000000000009,113.99999999999994,450.9999999999999,280.0,282.4,-9.800000000000002,223.59999999999997,253.0,True,False
736443,2014-08-25,Australia,Zimbabwe,Harare Sports Club,350,262.0,0.0,262.0,262.0,340.40000000000003,-11.600000000000001,270.8,305.6,340.40000000000003,-11.600000000000001,270.8,305.6,True,False
730291,2014-08-25,West Indies,Bangladesh,St Kitts,338,69.99999999999996,39.000000000000014,304.00000000000006,187.0,258.0,-3.5000000000000004,244.0,251.0,331.0,-23.6,189.39999999999998,260.2,True,False
745161,2014-08-26,Sri Lanka,Pakistan,Hambantota,310,198.1,16.100000000000005,294.70000000000005,246.4,321.3333333333333,-22.99999999999999,229.33333333333337,275.3333333333333,179.8,14.000000000000004,263.80000000000007,221.8,True,False
736445,2014-08-27,Australia,South Africa,Harare Sports Club,327,249.1,-2.3000000000000007,235.29999999999998,242.2,350.0,0.0,350.0,350.0,331.0,-5.000000000000001,301.0,316.0,True,False
736447,2014-08-29,South Africa,Zimbabwe,Harare Sports Club,231,386.4,-19.000000000000004,272.4,329.4,323.0,0.0,323.0,323.0,310.1,-4.1,285.5,297.8,True,False
667725,2014-08-30,England,India,Nottingham,227,295.1,-14.700000000000005,206.89999999999998,251.0,268.0,-5.999999999999996,244.00000000000003,256.0,306.8,-10.200000000000001,245.60000000000002,276.2,True,False
736449,2014-08-31,Australia,Zimbabwe,Harare Sports Club,209,174.00000000000003,87.99999999999999,438.0,306.0,373.0,-22.999999999999993,304.0,338.5,339.8,-6.4,301.4,320.6,True,False
736451,2014-09-02,Australia,South Africa,Harare Sports Club,282,185.7,22.700000000000003,321.9,253.8,436.33333333333326,-70.49999999999999,154.33333333333331,295.3333333333333,342.20000000000005,-17.2,239.00000000000006,290.6,True,False
667727,2014-09-02,England,India,Birmingham,206,253.00000000000003,-5.400000000000002,220.60000000000002,236.8,343.70000000000005,-18.300000000000004,233.90000000000003,288.8,300.30000000000007,-12.900000000000006,222.90000000000003,261.6,True,False
736453,2014-09-04,South Africa,Zimbabwe,Harare Sports Club,271,424.0,-38.2,194.79999999999998,309.4,414.99999999999994,-91.99999999999997,139.00000000000006,277.0,356.4,-22.800000000000004,219.59999999999997,288.0,True,False
667729,2014-09-05,England,India,Leeds,294,283.8,-16.6,184.2,234.0,275.0,0.0,275.0,275.0,343.0,-29.600000000000005,165.39999999999998,254.2,True,False
736455,2014-09-06,Australia,South Africa,Harare Sports Club,217,209.4,18.800000000000004,322.20000000000005,265.8,372.5,-32.2,211.5,292.0,280.3,-1.0999999999999999,273.7,277.0,True,False
727935,2014-09-08,Scotland,Ireland,Dublin,172,241.0,-8.999999999999996,214.0,227.5,110.89999999999995,40.100000000000016,351.5,231.2,110.89999999999995,40.100000000000016,351.5,231.2,True,False
727937,2014-09-10,Scotland,Ireland,Dublin,221,269.0,-29.999999999999993,149.00000000000003,209.0,172.0,0.0,172.0,172.0,239.3,-0.3,237.5,238.4,True,False
727939,2014-09-12,Ireland,Scotland,Dublin,241,184.4,11.8,255.20000000000002,219.8,289.0,-13.800000000000002,206.2,247.6,184.4,11.8,255.20000000000002,219.8,True,True
727919,2014-10-07,Australia,Pakistan,Sharjah Cricket Stadium,255,295.20000000000005,-14.800000000000002,206.40000000000003,250.8,370.3,-31.100000000000005,183.7,277.0,370.3,-31.100000000000005,183.7,277.0,True,False
770121,2014-10-08,West Indies,India,Kochi,321,265.5,-6.100000000000002,228.89999999999998,247.2,211.0,0.0,211.0,211.0,296.8,-7.200000000000002,253.6,275.2,True,False
727921,2014-10-10,Pakistan,Australia,Dubai International Cricket Stadium,215,226.0,0.20000000000000104,227.20000000000002,226.6,229.5,4.1000000000000005,254.1,241.8,307.8,-12.600000000000001,232.2,270.0,True,False
770123,2014-10-11,India,West Indies,Delhi,263,325.1,-11.500000000000002,256.1,290.6,167.0,0.0,167.0,167.0,381.6,-30.000000000000004,201.6,291.6,True,False
727923,2014-10-12,Australia,Pakistan,Abu Dhabi,231,275.70000000000005,-9.100000000000003,221.10000000000002,248.4,182.00000000000003,24.99999999999999,282.0,232.0,298.8,-13.600000000000003,217.2,258.0,True,False
770127,2014-10-17,India,West Indies,Dharmasala,330,379.7,-28.900000000000002,206.29999999999998,293.0,292.5,-8.3,242.7,267.6,292.5,-8.3,242.7,267.6,True,False
749771,2014-10-21,New Zealand,South Africa,Mount Maunganui,230,226.7,6.300000000000001,264.5,245.6,229.79999999999998,12.800000000000002,306.6,268.2,229.79999999999998,12.800000000000002,306.6,268.2,True,False
