match_id,match_date,team,opponent,location,team_score,opponent_score,opponent_base,opponent_trend,opponent_trend_predict,opponent_mean,location_base,location_trend,location_trend_predict,location_mean,current_base,current_trend,current_trend_predict,current_mean,batsman_mean,batsman_max,bowler_mean,bowler_max,is_train,noise,runs_scored
386531,2009-01-31,India,Sri Lanka,Colombo,3.6967984535690133,2.9025623238876253,101.66666666666671,55.99999999999997,325.66666666666663,213.66666666666666,216.0,20.99999999999999,279.0,247.5,131.39999999999998,44.2,396.6,264.0,4.019306581873842,5.03004403864254,4.755759233814001,6.624767880082084,True,False,256
351689,2009-02-01,Australia,New Zealand,Perth,3.1509790209790207,2.279844646651876,208.0,28.000000000000004,376.0,292.0,449.9999999999999,-106.99999999999994,129.00000000000006,289.5,228.0,4.600000000000003,255.60000000000002,241.8,2.8300130498974863,3.6858269446498,3.9754778543977696,4.827122418778957,True,False,181
386532,2009-02-03,India,Sri Lanka,Colombo,3.6967984535690133,2.9025623238876253,136.49999999999997,35.10000000000001,312.0,224.25,231.33333333333334,9.499999999999996,269.3333333333333,250.33333333333334,264.4,7.200000000000003,307.6,286.0,4.443803857550996,5.03004403864254,4.610918566108329,6.624767880082084,True,False,363
386533,2009-02-05,India,Sri Lanka,Colombo,3.6967984535690133,2.9025623238876253,116.09999999999997,45.30000000000001,387.90000000000003,252.0,184.49999999999994,37.60000000000002,372.50000000000006,278.5,287.5,7.900000000000002,334.90000000000003,311.2,4.313189879088979,5.03004403864254,3.8428676893254767,5.7854226937129125,True,False,332
351690,2009-02-06,Australia,New Zealand,Melbourne Cricket Ground,3.1509790209790207,2.279844646651876,410.80000000000007,-37.40000000000001,186.39999999999998,298.6,208.33333333333334,9.500000000000004,246.33333333333337,227.33333333333334,300.5,-20.700000000000006,176.29999999999995,238.4,2.7170008204638076,3.6858269446498,3.829195788997869,4.827122418778957,True,False,225
351691,2009-02-08,Australia,New Zealand,Sydney Cricket Ground,3.1509790209790207,2.279844646651876,399.1,-40.900000000000006,153.7,276.4,277.0,-3.000000000000001,262.0,269.5,270.0,-13.600000000000001,188.39999999999998,229.2,2.649929772027144,3.6858269446498,3.829195788997869,4.827122418778957,True,False,301
386534,2009-02-08,Sri Lanka,India,Colombo,2.9025623238876253,3.6967984535690133,239.2,-3.200000000000002,219.99999999999997,229.6,226.5,-5.4,199.5,213.0,155.79999999999998,28.8,328.6,242.2,3.1152466889759802,5.015920318670156,4.048550138839877,5.188351005013045,True,False,320
351692,2009-02-10,New Zealand,Australia,Adelaide Oval,2.279844646651876,3.1509790209790207,218.00000000000003,17.99999999999999,290.0,254.0,166.0,43.99999999999999,298.0,232.0,243.6,-2.0000000000000004,231.6,237.6,2.003491251965621,2.757288985626364,4.540305468810964,5.757505016430362,True,False,244
352669,2009-04-03,England,West Indies,St Lucia,1.9434912142743468,1.1489262410949157,225.0,0.0,225.0,225.0,139.00000000000006,69.99999999999997,349.0,244.0,285.5,-2.3000000000000003,271.7,278.6,2.9686191907570767,4.023824088643971,2.924150239664831,4.913854269872158,True,False,172
350477,2009-04-03,Australia,South Africa,Durban,3.1509790209790207,2.903333848213366,371.20000000000005,-31.200000000000006,184.0,277.6,561.0,0.0,561.0,561.0,219.5,6.700000000000002,259.7,239.6,2.8204265280448153,3.6858269446498,3.701454426099179,4.45554770717967,True,True,286
350478,2009-04-05,Australia,South Africa,Centurion,3.1509790209790207,2.903333848213366,258.5,0.30000000000000054,260.3,259.4,620.0,0.0,620.0,620.0,168.59999999999997,24.800000000000008,317.4,243.0,2.743466982904034,3.6858269446498,3.909940409171791,4.45554770717967,True,True,131
350479,2009-04-09,South Africa,Australia,Cape Town,2.903333848213366,3.1509790209790207,10.000000000000085,138.99999999999994,426.9999999999999,218.5,255.0,0.0,255.0,255.0,169.2,26.60000000000001,328.80000000000007,249.0,2.9324887032902645,3.6918507613699103,4.440664128182006,5.757505016430362,True,False,289
350480,2009-04-13,South Africa,Australia,Port Elizabeth,2.903333848213366,3.1509790209790207,102.00000000000006,69.99999999999997,381.99999999999994,242.0,209.0,0.0,209.0,209.0,146.59999999999997,36.40000000000001,365.00000000000006,255.8,2.9324887032902645,3.6918507613699103,4.746284712706864,5.757505016430362,True,False,317
350481,2009-04-17,Australia,South Africa,Johannesburg,3.1509790209790207,2.903333848213366,297.1,-21.900000000000006,165.7,231.4,309.0,0.0,309.0,309.0,236.50000000000003,-3.900000000000003,213.10000000000002,224.8,2.8204265280448153,3.6858269446498,3.4794200299452887,4.2639226262385534,True,True,303
392617,2009-04-24,Pakistan,Australia,Dubai Sports City Cricket Stadium,3.5317634173055863,3.1509790209790207,246.4,-8.400000000000004,196.0,221.2,168.0,0.0,168.0,168.0,278.79999999999995,-1.8,267.99999999999994,273.4,3.273788468524432,5.122500603860384,4.582177835600311,5.757505016430362,True,True,207
392618,2009-04-27,Australia,Pakistan,Abu Dhabi,3.1509790209790207,3.5317634173055863,168.0,0.0,168.0,168.0,232.0,0.0,232.0,232.0,312.5,-24.900000000000002,163.1,237.8,2.797945926747229,3.46574848119916,4.466307889592382,5.4506186388947375,True,True,198
392619,2009-05-01,Pakistan,Australia,Abu Dhabi,3.5317634173055863,3.1509790209790207,207.0,0.0,207.0,207.0,232.0,0.0,232.0,232.0,349.8,-27.200000000000003,186.6,268.2,3.5397325862403264,5.122500603860384,4.291320759556461,5.757505016430362,True,False,197
392620,2009-05-03,Australia,Pakistan,Abu Dhabi,3.1509790209790207,3.5317634173055863,138.0,29.99999999999999,227.99999999999997,183.0,198.0,0.0,198.0,198.0,258.9,-13.9,175.49999999999997,217.2,3.0050741358556676,3.46574848119916,4.287222039954378,5.4506186388947375,True,False,250
380716,2009-05-26,England,West Indies,Birmingham,1.9434912142743468,1.1489262410949157,278.0,-52.99999999999999,119.00000000000003,198.5,281.0,0.0,281.0,281.0,296.9,-15.100000000000003,206.29999999999995,251.6,2.491039242282694,2.9546068270703687,3.1000586743597753,4.913854269872158,True,False,328
377314,2009-06-28,India,West Indies,Jamaica,3.6967984535690133,1.1489262410949157,245.00000000000003,35.499999999999986,387.0,316.0,339.0,0.0,339.0,339.0,384.3,-23.100000000000005,245.7,315.0,3.434801733707486,4.9071497586573685,2.960459119514577,4.913854269872158,True,False,188
403370,2009-07-30,Sri Lanka,Pakistan,Rangiri Dambulla International Stadium,2.9025623238876253,3.5317634173055863,257.0,9.200000000000001,303.0,280.0,241.99999999999997,-11.49999999999999,196.0,219.0,229.4,15.800000000000004,324.20000000000005,276.8,2.9704905599815614,5.015920318670156,4.331909295468115,5.4506186388947375,True,False,232
403371,2009-08-01,Pakistan,Sri Lanka,Rangiri Dambulla International Stadium,3.5317634173055863,2.9025623238876253,246.4,-8.400000000000004,196.0,221.2,146.0,0.0,146.0,146.0,326.8,-27.400000000000002,162.4,244.6,3.075472806165015,5.122500603860384,4.104626777836501,5.7854226937129125,True,True,168
403372,2009-08-03,Pakistan,Sri Lanka,Rangiri Dambulla International Stadium,3.5317634173055863,2.9025623238876253,168.0,0.0,168.0,168.0,168.0,0.0,168.0,168.0,309.7,-29.700000000000003,131.49999999999997,220.6,3.4683836452457464,5.122500603860384,4.166599414669641,5.7854226937129125,True,False,288
403373,2009-08-07,Pakistan,Sri Lanka,Colombo,3.5317634173055863,2.9025623238876253,48.00000000000006,119.99999999999996,407.99999999999994,228.0,200.7,29.5,377.7,289.2,196.5,7.300000000000002,240.3,218.4,3.6581326727349994,5.122500603860384,3.828589559487871,6.624767880082084,True,True,321
410337,2009-08-09,Zimbabwe,Bangladesh,Bulawayo,1.2943056140646505,0.7978609625668449,290.99999999999994,-85.99999999999997,33.00000000000006,162.0,180.00000000000003,25.999999999999986,258.0,219.0,251.20000000000005,-29.000000000000014,77.19999999999996,164.2,2.13620153633029,3.2383833255633383,2.3822353636644675,3.008170671888176,True,False,207
403374,2009-08-09,Pakistan,Sri Lanka,Colombo,3.5317634173055863,2.9025623238876253,106.00000000000006,76.49999999999997,411.99999999999994,259.0,321.0,0.0,321.0,321.0,140.49999999999994,31.90000000000001,331.9,236.2,3.6581326727349994,5.122500603860384,4.271235063815151,6.624767880082084,True,False,279
410339,2009-08-14,Zimbabwe,Bangladesh,Bulawayo,1.2943056140646505,0.7978609625668449,175.0,1.000000000000005,179.00000000000003,177.0,214.0,0.4999999999999979,216.0,215.0,81.39999999999999,21.200000000000003,208.60000000000002,145.0,2.302590162361716,3.2383833255633383,2.464103989147492,2.9679310351210173,True,False,323
410340,2009-08-16,Zimbabwe,Bangladesh,Bulawayo,1.2943056140646505,0.7978609625668449,102.99999999999996,44.20000000000002,324.00000000000006,213.5,160.49999999999997,32.60000000000001,323.5,242.0,30.0,51.4,338.4,184.2,2.0683069888109022,3.2383833255633383,2.4166123759187292,3.008170671888176,True,False,312
410341,2009-08-18,Zimbabwe,Bangladesh,Bulawayo,1.2943056140646505,0.7978609625668449,107.79999999999995,41.80000000000001,358.6,233.2,165.09999999999997,30.30000000000001,346.90000000000003,256.0,107.79999999999995,41.80000000000001,358.6,233.2,2.0263938802774355,3.2383833255633383,2.6013687506230125,3.008170671888176,True,False,209
350044,2009-09-06,Australia,England,London,3.1509790209790207,1.9434912142743468,244.0,7.999999999999997,268.0,256.0,260.0,0.0,260.0,260.0,237.0,-0.4,234.6,235.8,2.7337672647704707,3.6858269446498,2.8997130291910214,3.563461904914583,True,False,249
403380,2009-09-08,Sri Lanka,New Zealand,Colombo,2.9025623238876253,2.279844646651876,235.0,26.999999999999993,316.0,275.5,178.3,18.700000000000003,290.5,234.4,310.9,-10.500000000000002,247.89999999999998,279.4,3.125569926775314,5.015920318670156,3.190615991842587,3.4308067225772074,True,False,216
350045,2009-09-09,England,Australia,Southampton,1.9434912142743468,3.1509790209790207,165.09999999999997,14.700000000000003,253.29999999999998,209.2,288.0,0.0,288.0,288.0,273.59999999999997,-1.7999999999999987,262.79999999999995,268.2,2.1357324476492043,2.9546068270703687,4.757417004665887,5.757505016430362,True,False,228
350046,2009-09-12,England,Australia,London,1.9434912142743468,3.1509790209790207,121.49999999999999,28.300000000000008,291.3,206.4,235.0,14.200000000000001,306.0,270.5,282.20000000000005,-7.8000000000000025,235.40000000000003,258.8,2.1584492040110894,2.9546068270703687,4.613970545934523,5.757505016430362,True,False,220
403381,2009-09-12,Sri Lanka,India,Colombo,2.9025623238876253,3.6967984535690133,258.7,-0.3,256.9,257.8,186.1,14.900000000000004,275.5,230.8,324.6,-20.000000000000007,204.59999999999997,264.6,3.1645485688430783,5.015920318670156,4.278474636921967,5.188351005013045,True,False,307
403383,2009-09-14,India,Sri Lanka,Colombo,3.6967984535690133,2.9025623238876253,200.7,29.5,377.7,289.2,200.7,29.5,377.7,289.2,382.3,-34.10000000000001,177.69999999999996,280.0,4.073098501433672,5.03004403864254,4.2445176422313615,6.624767880082084,True,False,319
350048,2009-09-17,Australia,England,Nottingham,3.1509790209790207,1.9434912142743468,256.66666666666663,-1.5,250.66666666666663,253.66666666666666,83.0,0.0,83.0,83.0,157.79999999999995,22.40000000000001,292.20000000000005,225.0,2.861308079086127,3.6858269446498,2.7734237951783047,3.4103088331338705,True,True,296
415277,2009-09-26,Australia,West Indies,Johannesburg,3.1509790209790207,1.1489262410949157,288.0,6.600000000000001,321.0,304.5,303.0,0.0,303.0,303.0,279.8,-11.200000000000001,212.60000000000002,246.2,2.7453132061325047,3.6858269446498,2.4545553688679562,2.4891280961301883,True,False,275
415278,2009-09-26,Pakistan,India,Centurion,3.5317634173055863,3.6967984535690133,228.8,18.000000000000004,336.80000000000007,282.8,131.0,0.0,131.0,131.0,155.5,31.700000000000003,345.70000000000005,250.6,3.4263918853391773,5.122500603860384,4.617507773912008,5.188351005013045,True,True,302
415280,2009-09-27,England,South Africa,Centurion,1.9434912142743468,2.903333848213366,99.66666666666671,70.99999999999997,383.66666666666663,241.66666666666666,214.0,0.0,214.0,214.0,205.6,14.600000000000003,293.20000000000005,249.4,2.0149540138084414,2.9546068270703687,3.7430708101402943,4.45554770717967,True,True,323
415279,2009-09-27,New Zealand,Sri Lanka,Johannesburg,2.279844646651876,2.9025623238876253,219.0,0.0,219.0,219.0,425.0,0.0,425.0,425.0,226.29999999999998,-4.700000000000001,198.09999999999997,212.2,2.218203951264907,2.757288985626364,3.940951079033273,6.624767880082084,True,True,315
415282,2009-09-29,England,New Zealand,Johannesburg,1.9434912142743468,2.279844646651876,217.79999999999998,4.800000000000003,246.6,232.2,315.0,0.0,315.0,315.0,261.3,6.100000000000001,297.90000000000003,279.6,1.9248214726322002,2.9546068270703687,3.4126098042626567,3.562955162812497,True,True,146
415284,2009-09-30,West Indies,India,Johannesburg,1.1489262410949157,3.6967984535690133,330.66666666666663,-53.999999999999986,114.66666666666669,222.66666666666666,133.0,0.0,133.0,133.0,268.0,-17.400000000000006,163.59999999999997,215.8,1.5368986391617365,1.802991870966884,5.324425039849052,5.620502872783244,True,True,129
415283,2009-09-30,Pakistan,Australia,Centurion,3.5317634173055863,3.1509790209790207,217.0,-9.999999999999996,187.0,202.0,302.0,0.0,302.0,302.0,193.89999999999998,25.90000000000001,349.30000000000007,271.6,3.6824274551759597,5.122500603860384,4.507395001724768,5.323372164516594,True,False,205
415285,2009-10-02,England,Australia,Centurion,1.9434912142743468,3.1509790209790207,261.09999999999997,-1.2999999999999983,253.29999999999998,257.2,323.0,0.0,323.0,323.0,261.5,-6.1,224.9,243.2,1.9946237610605349,2.9546068270703687,4.507395001724768,5.323372164516594,True,False,257
415286,2009-10-03,Pakistan,New Zealand,Johannesburg,3.5317634173055863,2.279844646651876,172.49999999999994,36.600000000000016,355.5,264.0,153.0,0.0,153.0,153.0,334.5,-18.500000000000004,223.49999999999997,279.0,3.1918759214971835,5.122500603860384,3.4126098042626567,3.562955162812497,True,True,233
415287,2009-10-05,New Zealand,Australia,Centurion,2.279844646651876,3.1509790209790207,241.0,4.200000000000002,262.0,251.5,214.0,0.0,214.0,214.0,218.4,6.800000000000002,259.20000000000005,238.8,2.352048440489464,2.757288985626364,4.572944341710136,5.323372164516594,True,False,200
422626,2009-10-27,Bangladesh,Zimbabwe,Mirpur,0.7978609625668449,1.2943056140646505,320.0,0.0,320.0,320.0,225.5,-11.4,168.5,197.0,154.7,20.5,277.7,216.2,2.1752576779686636,3.3363571768688547,3.03036474870609,3.5950379793062996,True,False,186
422627,2009-10-29,Zimbabwe,Bangladesh,Mirpur,1.2943056140646505,0.7978609625668449,148.49999999999997,28.500000000000007,319.5,234.0,290.99999999999994,-85.99999999999997,33.00000000000006,162.0,148.49999999999997,28.500000000000007,319.5,234.0,2.3468887242403293,3.2383833255633383,2.7267427172456977,4.087510904123682,True,False,219
422628,2009-10-31,Zimbabwe,Bangladesh,Mirpur,1.2943056140646505,0.7978609625668449,281.0,-9.0,227.0,254.0,167.0,7.000000000000004,195.00000000000003,181.0,281.0,-9.0,227.0,254.0,2.240137211194473,3.2383833255633383,2.7468063178225797,4.087510904123682,True,False,196
426720,2009-11-03,Pakistan,New Zealand,Abu Dhabi,3.5317634173055863,2.279844646651876,233.0,0.0,233.0,233.0,267.0,-34.999999999999986,162.00000000000006,214.5,343.0,-25.000000000000004,192.99999999999997,268.0,3.1356940503193034,5.122500603860384,3.7361181341547103,4.827122418778957,True,False,287
416240,2009-11-05,Australia,India,Hyderabad,3.1509790209790207,3.6967984535690133,308.59999999999997,-14.400000000000004,222.19999999999993,265.4,290.0,0.0,290.0,290.0,213.8,10.200000000000003,275.0,244.4,3.121625847862532,3.6858269446498,4.865369524061539,5.620502872783244,True,False,350
422630,2009-11-05,Zimbabwe,Bangladesh,Chittagong,1.2943056140646505,0.7978609625668449,360.70000000000005,-54.900000000000006,31.30000000000001,196.0,44.0,0.0,44.0,44.0,360.70000000000005,-54.900000000000006,31.30000000000001,196.0,2.0751249757135333,3.2383833255633383,2.959651733334497,4.087510904123682,True,False,221
416241,2009-11-08,India,Australia,Guwahati,3.6967984535690133,3.1509790209790207,188.0,29.900000000000006,337.5,262.75,239.0,0.0,239.0,239.0,152.79999999999995,39.000000000000014,386.80000000000007,269.8,3.958639278835335,5.03004403864254,4.442599378448663,5.323372164516594,True,True,170
426722,2009-11-09,New Zealand,Pakistan,Abu Dhabi,2.279844646651876,3.5317634173055863,303.0,0.0,303.0,303.0,303.0,0.0,303.0,303.0,152.8,28.200000000000003,322.0,237.4,2.4168166156786532,3.6765724030675133,4.782978127327309,5.4506186388947375,True,False,211
430509,2009-11-10,South Africa,Zimbabwe,Centurion,2.903333848213366,1.2943056140646505,351.0,-27.999999999999986,267.00000000000006,309.0,392.0,0.0,392.0,392.0,278.5,5.3,310.3,294.4,2.8386356478597774,3.6918507613699103,2.9765869064647292,3.5950379793062996,True,False,331
387566,2009-11-22,South Africa,England,Centurion,2.903333848213366,1.9434912142743468,83.0,0.0,83.0,83.0,452.99999999999994,-60.99999999999997,270.0,361.5,276.4,9.200000000000003,331.6,304.0,2.5964815832167716,3.6918507613699103,3.1046936983543247,3.563461904914583,True,False,250
387567,2009-11-27,South Africa,England,Cape Town,2.903333848213366,1.9434912142743468,-83.99999999999991,166.99999999999994,416.9999999999999,166.5,221.0,33.99999999999999,323.0,272.0,315.59999999999997,-6.400000000000002,277.19999999999993,296.4,2.77663448917375,3.6918507613699103,3.5038535846655976,4.7948779951311415,True,False,354
387568,2009-11-29,South Africa,England,Port Elizabeth,2.903333848213366,1.9434912142743468,-41.999999999999886,135.49999999999994,499.9999999999999,229.0,101.00000000000006,107.99999999999997,424.99999999999994,263.0,300.7,2.8999999999999995,318.09999999999997,309.4,2.5820245641557507,3.6918507613699103,3.527239772548529,4.7948779951311415,True,False,119
430886,2009-12-15,India,Sri Lanka,Rajkot,3.6967984535690133,2.9025623238876253,246.2,19.800000000000008,365.0,305.6,387.0,0.0,387.0,387.0,325.6,-17.200000000000003,222.4,274.0,3.9583835367840923,5.03004403864254,3.187900698178043,5.10801153551413,True,False,414
430887,2009-12-18,India,Sri Lanka,Nagpur,3.6967984535690133,2.9025623238876253,255.2,27.20000000000001,418.40000000000003,336.8,354.0,0.0,354.0,354.0,198.09999999999997,30.30000000000001,379.90000000000003,289.0,4.111495218686987,5.03004403864254,3.9222993031409352,6.624767880082084,True,False,301
434258,2010-01-04,Bangladesh,Sri Lanka,Mirpur,2.6887458471760795,1.7916842348412405,137.0,0.0,137.0,137.0,218.50000000000003,-7.900000000000003,171.10000000000002,194.8,93.29999999999998,34.50000000000001,300.30000000000007,196.8,3.103416561666891,4.852445169597235,2.6898275338363558,4.029971901378797,True,False,260
434259,2010-01-05,India,Sri Lanka,Mirpur,2.5979484699384607,1.7916842348412405,358.40000000000003,-4.2,333.20000000000005,345.8,238.00000000000003,45.999999999999986,376.0,307.0,304.40000000000003,2.4000000000000012,318.80000000000007,311.6,3.5278766500703553,5.00100488453498,2.610237867867117,3.82170449801043,True,False,279
434260,2010-01-07,Bangladesh,India,Mirpur,2.6887458471760795,2.5979484699384607,218.66666666666666,16.499999999999996,284.66666666666663,251.66666666666666,131.7,21.700000000000006,261.90000000000003,196.8,158.0,22.600000000000005,293.6,225.8,3.187267494810279,4.852445169597235,3.6637682483107894,4.291586982805802,True,False,296
434261,2010-01-08,Bangladesh,Sri Lanka,Mirpur,2.6887458471760795,1.7916842348412405,14.000000000000057,122.99999999999997,382.99999999999994,198.5,118.19999999999996,34.40000000000001,324.6,221.4,249.60000000000002,4.000000000000002,273.6,261.6,2.8771606218414596,4.852445169597235,2.9819134513177983,4.029971901378797,True,False,249
434262,2010-01-10,Sri Lanka,India,Mirpur,1.7916842348412405,2.5979484699384607,268.29999999999995,5.7,302.49999999999994,285.4,147.0,0.0,147.0,147.0,218.8,13.000000000000002,296.8,257.8,3.0124999041402214,5.137904301938843,3.1706293489766573,3.6750361363683064,True,False,213
434263,2010-01-11,Bangladesh,India,Mirpur,2.6887458471760795,2.5979484699384607,212.99999999999997,19.90000000000001,312.5,262.75,193.39999999999998,16.400000000000002,291.79999999999995,242.6,271.8,-3.2,252.60000000000002,262.2,3.187267494810279,4.852445169597235,3.437766245852476,4.230406026985147,True,False,247
434264,2010-01-13,India,Sri Lanka,Mirpur,2.5979484699384607,1.7916842348412405,366.2,-12.400000000000004,291.79999999999995,329.0,302.6666666666667,-2.5000000000000013,292.6666666666667,297.6666666666667,309.3,-1.8999999999999981,297.90000000000003,303.6,3.5278766500703553,5.00100488453498,3.002575094875832,4.029971901378797,True,False,245
406203,2010-01-24,Australia,Pakistan,Sydney Cricket Ground,3.1117489287933795,1.6409731275495183,123.33333333333337,40.999999999999986,287.3333333333333,205.33333333333334,261.40000000000003,4.800000000000001,290.20000000000005,275.8,246.79999999999998,10.8,311.6,279.2,4.290277208656612,5.337246269206196,3.600668431884323,4.247390920735375,True,False,267
406204,2010-01-26,Australia,Pakistan,Adelaide Oval,3.1117489287933795,1.6409731275495183,133.5,34.900000000000006,308.0,220.75,184.0,18.999999999999993,240.99999999999997,212.5,256.3,7.100000000000002,298.90000000000003,277.6,4.290277208656612,5.337246269206196,3.637839927493669,4.247390920735375,True,False,286
406205,2010-01-29,Australia,Pakistan,Perth,3.1117489287933795,1.6409731275495183,142.3,30.500000000000004,325.30000000000007,233.8,415.33333333333326,-80.99999999999997,91.33333333333337,253.33333333333334,237.09999999999997,13.100000000000001,315.7,276.4,3.904889687210637,5.337246269206196,3.5228786300768946,4.247390920735375,True,False,277
406206,2010-01-31,Pakistan,Australia,Perth,1.6409731275495183,3.1117489287933795,168.5,20.900000000000006,273.0,220.75,318.0,0.0,318.0,318.0,252.39999999999998,2.5999999999999996,268.0,260.2,2.6815678610390123,3.5222780684519517,4.296995102426793,5.34379040301003,True,True,212
406192,2010-02-07,Australia,West Indies,Melbourne Cricket Ground,3.1117489287933795,0.7114025411346577,306.40000000000003,-2.5999999999999996,290.8,298.6,219.0,3.1000000000000028,234.5,226.75,289.0,-1.0000000000000009,283.0,286.0,4.086251172028519,5.337246269206196,2.4480393916939227,3.2380552799874738,True,False,256
406196,2010-02-19,Australia,West Indies,Melbourne Cricket Ground,3.1117489287933795,0.7114025411346577,295.90000000000003,-0.09999999999999969,295.3,295.6,210.39999999999998,7.400000000000002,254.79999999999998,232.6,256.8,8.400000000000002,307.20000000000005,282.0,4.057234455322378,5.096515063673643,2.3934918608189317,3.2380552799874738,True,False,324
426420,2010-02-28,Bangladesh,England,Mirpur,2.6887458471760795,1.4437491530809163,143.0,0.0,143.0,143.0,214.29999999999998,11.100000000000003,280.9,247.6,296.0,-17.600000000000005,190.39999999999998,243.2,2.898051027357505,4.852445169597235,3.2028990945181075,4.217280240196343,True,False,228
426421,2010-03-02,Bangladesh,England,Mirpur,2.6887458471760795,1.4437491530809163,58.00000000000004,84.99999999999997,312.99999999999994,185.5,289.9,-11.300000000000002,222.09999999999997,256.0,244.0,-4.800000000000001,215.2,229.6,3.322813076666989,4.852445169597235,3.40272768735771,4.217280240196343,True,False,260
439140,2010-03-04,Zimbabwe,West Indies,Guyana,0.7403100775193798,0.7114025411346577,206.00000000000003,14.99999999999999,266.0,236.0,266.0,0.0,266.0,266.0,223.10000000000002,-15.100000000000003,132.5,177.8,2.829337889511965,4.3608743535421945,2.2906883903768267,2.579794508021065,True,True,254
426422,2010-03-05,England,Bangladesh,Chittagong,1.4437491530809163,2.6887458471760795,217.09999999999997,16.100000000000005,313.7,265.4,-132.9999999999999,176.99999999999994,397.9999999999999,132.5,272.7,-7.900000000000001,225.29999999999998,249.0,3.029901495385041,4.65236017668316,3.574905909036489,4.372520872807643,True,True,284
439141,2010-03-06,Zimbabwe,West Indies,Guyana,0.7403100775193798,0.7114025411346577,212.0,11.400000000000004,269.0,240.5,254.0,0.0,254.0,254.0,158.3,9.500000000000004,215.30000000000004,186.8,2.3649751504805456,4.3608743535421945,2.153278817267418,2.579794508021065,True,False,206
423795,2010-03-13,New Zealand,Australia,Wellington,1.546239638039496,3.1117489287933795,289.8,-14.400000000000004,203.39999999999998,246.6,130.0,0.0,130.0,130.0,222.1,12.300000000000002,295.9,259.0,2.426530145354869,3.9420344305932766,4.5965927788165155,5.34379040301003,True,True,241
