batsman,country,total_runs,run_rate,average_score,team_score,opponent_mean,player_of_the_match,winning_contribution,run_rate_effectiveness,consistency,batsman_score
CH Gayle,West Indies,181,1.0584795321637428,25.857142857142858,0.7114025411346577,1.7881618843200116,0,0.19534883720930232,1.4880984952120384,0.048123132758418175,2.8637808214142044
AN Petersen,South Africa,218,0.9008264462809917,43.6,2.6611637059887245,1.1623735228563017,0,0.03644727530077849,1.1591736526072334,0.05193141273747966,2.8451793394527387
Younis Khan,Pakistan,420,0.6158357771260997,22.105263157894736,1.6409731275495183,2.1993091828203495,0,0.13170731707317074,0.8708810353409657,0.04149137596746841,2.8447680231679096
KD Mills,New Zealand,149,0.9085365853658537,14.9,1.546239638039496,2.537768685097944,1,0.029612756264236904,1.0547781755071048,0.06072202706139946,2.8185566996848848
Misbah-ul-Haq,Pakistan,300,0.6479481641468683,25.0,1.6409731275495183,2.3616931073417615,0,0.1051490514905149,0.8999171652093879,0.03763549647474907,2.7704343312972206
BRM Taylor,Zimbabwe,336,0.7400881057268722,28.0,0.7403100775193798,2.6841488236448536,0,0.10444444444444445,1.1308119658119657,0.0246631811833495,2.7645331492414416
T Taibu,Zimbabwe,222,0.7816901408450704,37.0,0.7403100775193798,2.6795518001136274,1,0.01888888888888889,0.9667676767676767,0.026772058554882457,2.763822536584507
MF Maharoof,Sri Lanka,160,0.9302325581395349,20.0,1.7916842348412405,2.2390827165426073,0,0.02459016393442623,1.57903981264637,0.09128709291752768,2.7536223706777703
PM Siddle,Australia,12,0.9230769230769231,4.0,3.1117489287933795,2.213215364319279,0,0.0016958733747880158,1.3738694177501414,0.2773500981126146,2.743984345413497
Harbhajan Singh,India,138,0.971830985915493,11.5,2.5979484699384607,2.128651266362412,0,0.008575883575883576,1.3013109263109264,0.06538474727974695,2.736521422981296
TT Samaraweera,Sri Lanka,214,0.7086092715231788,23.77777777777778,1.7916842348412405,1.810668653248323,1,0.06557377049180328,0.8187613843351549,0.030440385600277012,2.7289411782563353
DA Warner,Australia,106,0.7681159420289855,17.666666666666668,3.1117489287933795,2.2895223500056487,0,0.000942151874882231,0.8722980430159627,0.038061995116930536,2.7230605420732252
Mohammad Yousuf,Pakistan,301,0.7183770883054893,33.44444444444444,1.6409731275495183,1.8260968398343007,0,0.1024390243902439,0.9560975609756098,0.03919978117872115,2.7198704125961792
Mahmudullah,Bangladesh,208,0.7563636363636363,20.8,2.6887458471760795,0.7316378166039634,1,0.07352941176470588,0.9292496526169524,0.05879415097844671,2.718528367576129
NLTC Perera,Sri Lanka,31,2.2142857142857144,31.0,1.7916842348412405,2.5979484699384607,0,0.0,0.0,0.0,2.71398525096014
RS Bopara,England,348,0.6836935166994106,26.76923076923077,1.4437491530809163,2.2180966161631153,0,0.09179926560587515,0.9761482117567144,0.06386259760257972,2.7136328498385858
Mushfiqur Rahim,Bangladesh,348,0.7750556792873051,24.857142857142858,2.6887458471760795,0.8092137595313582,0,0.10023219814241487,0.9839307524071917,0.03816367473320836,2.704315377891632
LJ Wright,England,163,0.9261363636363636,20.375,1.4437491530809163,2.80341396174798,0,0.004895960832313341,1.4205280643469136,0.06402078269017726,2.7041971489402536
Samiullah Shenwari,Afghanistan,52,0.896551724137931,52.0,2.0368462368756752,0.3735985533453888,0,0.18705035971223022,0.9933019101959811,0.0,2.7034978792026325
S Matsikenyeri,Zimbabwe,347,0.7024291497975709,24.785714285714285,0.7403100775193798,2.5447794152986485,0,0.12777777777777777,1.006138306138306,0.0439297896837268,2.692767598978531
GP Swann,England,76,0.8,9.5,1.4437491530809163,2.80341396174798,1,0.004895960832313341,1.1048551611587107,0.19296124624698996,2.6423738582546683
RE van der Merwe,South Africa,14,0.7368421052631579,3.5,2.6611637059887245,2.277749040937148,0,0.0021231422505307855,1.6374734607218684,0.3779644730092272,2.630114700684634
P Kumar,India,147,0.9245283018867925,16.333333333333332,2.5979484699384607,2.3777505880915033,0,0.005457380457380458,0.7452962577962577,0.05403432269582992,2.619311805068281
RJ Harris,Australia,7,0.7,7.0,3.1117489287933795,2.6611637059887245,0,0.0013190126248351234,0.8548520821556435,0.0,2.611602655665473
J Botha,South Africa,39,0.7647058823529411,6.5,2.6611637059887245,2.5557490035558916,0,0.010615711252653927,1.1292920418771506,0.17277368511627203,2.6095343750110622
Naeem Islam,Bangladesh,179,0.6911196911196911,13.76923076923077,2.6887458471760795,0.8145140427630488,1,0.051470588235294115,1.072860962566845,0.050592084047811736,2.601906025811832
B Lee,Australia,37,0.7115384615384616,6.166666666666667,3.1117489287933795,1.5469285996442308,1,0.00697192387412851,0.9037007725645374,0.09615088296963141,2.599948665642165
Junaid Siddique,Bangladesh,255,0.8121019108280255,21.25,2.6887458471760795,0.7330831934231995,0,0.09868421052631579,1.0218590831918508,0.06030974579379214,2.5808052803668966
RR Sarwan,West Indies,171,0.8382352941176471,24.428571428571427,0.7114025411346577,1.7881618843200116,0,0.2069767441860465,1.0019995653118887,0.03786993992506845,2.567677389065127
Raqibul Hasan,Bangladesh,376,0.6235489220563848,23.5,2.6887458471760795,0.8006007992798609,0,0.10023219814241487,0.737948064305394,0.05500375871860638,2.5357198675901573
JL Denly,England,201,0.6611842105263158,25.125,1.4437491530809163,2.6947290278545446,0,0.04834761321909425,0.8538608908520037,0.05496645370751573,2.532152295943557
JS Patel,New Zealand,27,0.9,9.0,1.546239638039496,3.11174892879338,0,0.0011389521640091116,1.2779043280182234,0.14285714285714285,2.5174420954992085
Abdur Razzak,Bangladesh,20,0.6896551724137931,4.0,2.6887458471760795,0.7229655556885466,2,0.006578947368421052,1.1114958448753463,0.21566554640687682,2.5164600296631754
TT Bresnan,England,188,0.8909952606635071,20.88888888888889,1.4437491530809163,2.7949787498530037,0,0.011627906976744186,0.8746770025839793,0.040880699661901235,2.4998932981605586
YK Pathan,India,130,0.8552631578947368,11.818181818181818,2.5979484699384607,1.5369420813586607,0,0.03144490644490645,1.1928683491183492,0.0498653188585564,2.4931951528893945
DE Bollinger,Australia,0,0.0,0.0,3.1117489287933795,2.5979484699384607,2,0.0,0.0,0.0,2.479021582064308
S Dhaniram,Canada,41,0.8541666666666666,41.0,2.2936828013513324,0.3735985533453888,0,0.12202380952380952,1.0499131944444444,0.0,2.4513428142309768
MC Henriques,Australia,18,0.6,9.0,3.1117489287933795,2.5979484699384607,0,0.0011305822498586771,0.5636387354872375,0.23570226039551587,2.44973555969117
Dolar Mahmud,Bangladesh,41,1.3666666666666667,41.0,2.6887458471760795,0.7403100775193798,1,0.0,0.0,0.0,2.437494865663197
NW Bracken,Australia,34,0.6938775510204082,3.7777777777777777,3.1117489287933795,2.1866937845690724,0,0.000942151874882231,0.8722980430159627,0.2631174057921088,2.428676624113319
VB van Jaarsveld,South Africa,9,0.5625,4.5,2.6611637059887245,3.1117489287933795,0,0.0031847133757961785,0.6140525477707006,1.414213562373095,2.4247621348147224
JEC Franklin,New Zealand,63,0.8873239436619719,21.0,1.546239638039496,2.115727438905179,0,0.017084282460136675,1.3691832085909534,0.06008417681261097,2.4098668942977253
Imran Nazir,Pakistan,111,0.9173553719008265,22.2,1.6409731275495183,1.6877918237590195,0,0.044986449864498644,1.2753658536585366,0.08955024394639056,2.409767124320694
R Dravid,India,180,0.6766917293233082,36.0,2.5979484699384607,1.4963967552812307,0,0.014812889812889814,0.5835423996481689,0.035147268043129815,2.4018574268653006
U Bhatti,Canada,14,1.4,14.0,2.2936828013513324,0.3735985533453888,0,0.041666666666666664,1.7208333333333332,0.0,2.3874547859438158
Raees Ahmadzai,Afghanistan,39,0.8863636363636364,39.0,2.0368462368756752,0.3735985533453888,0,0.14028776978417265,0.9820143884892086,0.0,2.378428444363732
B Geeves,Australia,10,0.9090909090909091,10.0,3.1117489287933795,2.6611637059887245,0,0.0,0.0,0.0,2.369783200562192
KD Karthik,India,176,0.6929133858267716,25.142857142857142,2.5979484699384607,1.293642852281027,0,0.04054054054054054,0.7381981981981982,0.045542003404264876,2.358664643595144
T Thushara,Sri Lanka,78,0.8863636363636364,7.090909090909091,1.7916842348412405,2.0669919557460896,0,0.014236410698878344,1.371271416245532,0.1921269155476461,2.3261428888631457
Abdul Razzaq,Pakistan,125,0.7396449704142012,20.833333333333332,1.6409731275495183,1.6689619364403683,0,0.014092140921409214,1.5219512195121951,0.08033057105050395,2.3235599315658915
Ahmed Shehzad,Pakistan,106,0.5145631067961165,26.5,1.6409731275495183,3.1117489287933795,0,0.010298102981029811,0.42465631929046566,0.054312544659356844,2.3109386543271726
M Ntini,South Africa,11,0.8461538461538461,5.5,2.6611637059887245,3.1117489287933795,0,0.0,0.0,0.20203050891044214,2.2905200462156117
KMDN Kulasekara,Sri Lanka,202,0.8523206751054853,13.466666666666667,1.7916842348412405,2.1954320945661485,0,0.015099223468507334,0.7831270325877746,0.0629251510014413,2.2895638400308083
NT Broom,New Zealand,175,0.603448275862069,14.583333333333334,1.546239638039496,2.4146841325387327,0,0.05125284738041002,0.8042754512002804,0.08177572291704178,2.285280987897029
KP Pietersen,England,112,0.835820895522388,22.4,1.4437491530809163,1.8812592400470975,0,0.033659730722154224,1.1026276305918585,0.044842598459922514,2.2627237709349086
AU Rashid,England,53,1.358974358974359,17.666666666666668,1.4437491530809163,3.11174892879338,0,0.0,0.0,0.07405714479169688,2.2544864147104384
DJG Sammy,West Indies,191,0.8603603603603603,21.22222222222222,0.7114025411346577,2.194239503005816,0,0.02558139534883721,1.3251162790697675,0.10002778935721283,2.2462839136669874
JM Davison,Canada,32,0.8421052631578947,32.0,2.2936828013513324,0.3735985533453888,0,0.09523809523809523,1.0350877192982455,0.0,2.2394911752217976
JM Anderson,England,21,0.38181818181818183,3.0,1.4437491530809163,2.4164594825045347,1,0.0012239902080783353,1.2429620563035495,0.35355339059327373,2.236327542272164
SE Bond,New Zealand,39,0.7090909090909091,5.571428571428571,1.546239638039496,2.1550663888871946,0,0.011958997722095672,1.5785876993166288,0.21507093389839899,2.2186237161969933
Khalid Latif,Pakistan,128,0.6881720430107527,42.666666666666664,1.6409731275495183,1.546239638039496,0,0.034688346883468835,0.6901155327342747,0.04426628053522515,2.2181466153078997
P Utseya,Zimbabwe,130,0.6770833333333334,16.25,0.7403100775193798,2.4402523590389937,0,0.08555555555555555,1.0140584795321637,0.04583836423346256,2.216930344198092
TG Southee,New Zealand,64,1.1228070175438596,10.666666666666666,1.546239638039496,2.535856918569606,0,0.003986332574031891,0.6881023304713509,0.08419529013494384,2.2144288677160247
SL Malinga,Sri Lanka,32,0.8,5.333333333333333,1.7916842348412405,1.9113053310160615,0,0.001725625539257981,1.5513373597929248,0.1445384547534218,2.2057561482535584
F Mutizwa,Zimbabwe,43,0.9148936170212766,14.333333333333334,0.7403100775193798,2.0352905925396354,0,0.042222222222222223,1.6393869731800765,0.04843121396700103,2.204085313301156
PG Fulton,New Zealand,73,0.5,18.25,1.546239638039496,3.1117489287933795,0,0.015945330296127564,0.4901550847193185,0.06190833004248292,2.1927124432700933
A Nehra,India,15,0.45454545454545453,2.5,2.5979484699384607,2.4916804151915692,1,0.0,0.0,0.3863337046431279,2.1665098279485977
WD Parnell,South Africa,11,0.44,5.5,2.6611637059887245,1.4437491530809163,2,0.0,0.0,0.15713484026367722,2.164592135417175
Khurram Manzoor,Pakistan,87,0.58,29.0,1.6409731275495183,1.7916842348412405,0,0.044986449864498644,0.7971036585365854,0.02137845624045064,2.1458415985694543
AM Samad,Canada,30,0.6521739130434783,30.0,2.2936828013513324,0.7283800832667479,0,0.08928571428571429,0.8016304347826086,0.0,2.138061860872038
AJ Redmond,New Zealand,136,0.576271186440678,27.2,1.546239638039496,1.9351282877982903,0,0.03302961275626424,0.7641077425263603,0.059793471268128055,2.130788924582711
DW Steyn,South Africa,30,1.0344827586206897,7.5,2.6611637059887245,2.277749040937148,0,0.0,0.0,0.11980845957463077,2.110774481620991
RW Price,Zimbabwe,115,0.6497175141242938,11.5,0.7403100775193798,2.685987633057344,0,0.01888888888888889,1.251111111111111,0.0761386987626881,2.1082736277862635
SW Tait,Australia,13,0.7647058823529411,4.333333333333333,3.1117489287933795,2.2895223500056483,0,0.0,0.0,0.22176638128637186,2.1063683263528072
Z Khan,India,22,0.6666666666666666,11.0,2.5979484699384607,1.6689619364403683,0,0.004417879417879418,0.7869587815239989,0.11785113019775793,2.0867234938440844
CJ Chibhabha,Zimbabwe,106,0.6091954022988506,13.25,0.7403100775193798,2.68529807952766,0,0.028888888888888888,1.1216858237547893,0.07144159039731685,2.079085871092022
JDP Oram,New Zealand,79,0.6422764227642277,13.166666666666666,1.546239638039496,1.985083426227786,0,0.019931662870159454,1.090893938552142,0.08033057105050395,2.064883401712143
RG Sharma,India,91,0.6190476190476191,15.166666666666666,2.5979484699384607,1.3906829041387556,0,0.008575883575883576,0.731987396049896,0.06083928728409195,2.062512014252941
SCJ Broad,England,46,0.8846153846153846,5.75,1.4437491530809163,2.2033273648333,0,0.0036719706242350062,1.0653960482601852,0.13690008473140008,2.0373854537223
Mohammad Amir,Pakistan,155,0.8201058201058201,19.375,1.6409731275495183,1.769744965827521,1,0.0,0.0,0.04208694674729408,2.0361963124808877
DJ Bravo,West Indies,136,0.8,27.2,0.7114025411346577,1.674589016452425,0,0.044186046511627906,1.1444186046511626,0.0635385056770601,2.0328588088331854
M Morkel,South Africa,24,0.631578947368421,8.0,2.6611637059887245,2.5557490035558916,0,0.0,0.0,0.15249857033260467,2.0307883849908013
Mahbubul Alam,Bangladesh,81,1.125,40.5,2.6887458471760795,0.7403100775193798,0,0.0,0.0,0.038221988172245806,2.0246415528655017
Nawroz Mangal,Afghanistan,32,0.6808510638297872,32.0,2.0368462368756752,0.3735985533453888,0,0.11510791366906475,0.7543242002142966,0.0,2.017391493604244
SM Davies,England,5,1.25,5.0,1.4437491530809163,3.1117489287933795,0,0.0,0.0,0.0,2.017238000042669
MA Vermeulen,Zimbabwe,142,0.6826923076923077,20.285714285714285,0.7403100775193798,2.6848055412921714,0,0.012222222222222223,0.764567901234568,0.031343423227859435,2.015510854658248
MM Patel,India,2,0.4,1.0,2.5979484699384607,3.1117489287933795,0,0.0,0.0,0.7071067811865475,2.00626267615746
I Sharma,India,23,0.4423076923076923,4.6,2.5979484699384607,1.976466032812975,1,0.0,0.0,0.20286020648339484,2.0040329503688366
BW Hilfenhaus,Australia,29,0.453125,4.833333333333333,3.1117489287933795,2.277693644755845,0,0.0,0.0,0.17523197083542122,1.9812283168057314
Syed Rasel,Bangladesh,8,0.8888888888888888,4.0,2.6887458471760795,0.7258563093270187,0,0.0027089783281733747,1.2422600619195048,0.23570226039551587,1.9738627733141736
Rubel Hossain,Bangladesh,1,1.0,1.0,2.6887458471760795,0.7114025411346577,0,0.0003869969040247678,1.2422600619195048,0.0,1.9704109517652952
Karim Sadiq,Afghanistan,20,0.9090909090909091,20.0,2.0368462368756752,0.3735985533453888,0,0.07194244604316546,1.0071942446043165,0.0,1.938306540335959
S Randiv,Sri Lanka,5,0.5555555555555556,2.5,1.7916842348412405,2.5979484699384607,0,0.0021570319240724763,0.7271893874029336,0.282842712474619,1.935352340302882
CRD Fernando,Sri Lanka,28,0.9032258064516129,14.0,1.7916842348412405,2.5979484699384607,0,0.0,0.0,0.1414213562373095,1.9238388609357489
